"","Party","2014","2012","2010"
"150","The former Yugoslav Republic of Macedonia","Answer from the Ministry of Agriculture Forestry and water economy:
Republic of Macedonia is ranked on the 30th place for the amount of tobacco produced in the world and on the 15th place in the realized value of export of tobacco in the world.Upon considering industrial crops tobacco prevails among them as a very significant labor-intensive crop in areas with difficult conditions for agricultural production. Out of the total planted area under industrial crops in 2012 73.77 % were planted with tobacco. Most tobacco is grown in Pelagonia and Southeast parts of Macedonia (Radovis and Strumica).The primary production of oriental type small leaf aromatic tobaccos have great economic and social importance for the Republic of Macedonia as a country which is traditional manufacturer of this type of tobacco. From the oriental types of tobacco the varieties grown in the republic of Macedonia are the following: Prilep Yaka Basmak and significantly small quantities of Dzebel. In some years semi-oriental type Otlja is produced. In the period before the year 2004 we had successful growing of broad-leaf tobacco types Virginia and Burley especially the tobacco type Virginia. Our state has abandoned the credentials in tobacco production except the controls established in the Law on of tobacco and tobacco products. For these reasons we believe that Macedonia will remain for the next 7 years almost an exclusive manufacturer of oriental types of tobacco. This conclusion arises out of the fact that there is a lack of state regulation on the quantity and type structure of the produced tobacco by tobacco harvest.
At this point the oriental tobacco is a major export product. Because of its high quality the Macedonian oriental tobacco is greatly valued in the international market and along with the tobacco products it represents an important export product of the country. Today over 99% of the total tobacco production is oriented towards the requirements of multinational companies which through their registered companies for purchase of raw tobacco are ensuring placement of fermented tobacco on foreign markets. At the present time almost all tobacco production is in the hands of individual producers - farmers.The tobacco production in the Republic of Macedonia for the period of the last 3 years (according to data from the State Statistical Office) is presented in Table 1.
Table 1. - Production of tobacco in the last three years ( 2010-2013)
Year
Space in hectares
Production


Planted
Harvested
Total tons
Kg/ha

2010 
20300
20300
30280
1492

2011 
19693
19679
26537
1348

2012
19656
16390
27333
1392

Average
19883
18790
28050
1411

Source: State Statistical Office
In 2012 individual farmers achieved an average yield of tobacco of 1392 kg / ha compared with 2011 when the average yield of tobacco was lower - 348 kg / ha.In order to objectively presented the dynamics of production and purchase of tobacco the data will be analyzed by harvests (Table 2).
Table 2. - Areas and tobacco production for 2007-2012
Year

Space hectares
Purchased quantity (Production) tons
Subsidy MKD/kg

2007
14.100
16.290
30 0

2008
11.927
16.126
45 0

2009
16.224
23.222
60 0

2010
17.064
26.393
60 0

2011
15.677
21.024
60 0

2012
14.610
27.993
60 0

Source: MAFWE and State Agricultural Directorate
27993 tons of tobaccos are purchased from the crop 2012 or about 33 % compared to the crop 2011 when the purchase was 21024 tons. The size of the purchase mostly depends on the demand of the external market and the multinational companies in the country that are represented by 8 registered companies. However their demand is largely dependent on the impact of the international market (supply - demand) and the climate conditions in our country and in the surrounding countries.
The subsidy for crop 2012 as in the previous years (starting from crop 2009) is 60.00 MKD per kilogram of sold tobacco to tobacco purchase companies.
Table 3 – Number of contracts – producers of tobacco
Crops
Number of contracts
Realized production 
Kg/producer**
Average space per producer in ha

1
2
3
4

2007
29646
549 48
0 57

2008
29827
540 65
0 56

2009
37195
624 33
0 44

2010
40473
652 11
0 52

2011
33234
632 61
0 59

Average
34075
600
0 54

Source: MAFWE and State Agricultural Inspectorate
** Calculations made by MAFWE
The number of producers (number of contracts for growing of tobacco) in the analyzed period has a tendency to increase from 29646 in 2007 to 40 473 in 2010 and the average in the analyzed period is 34075. The former practice of making double and even triple contracts by one household with various tobacco companies especially in the period prior to 2006 has gradually been overcome. After 2007 the controls by the competent ministry and the agricultural inspection are very strong and the number of contracts decreases and represents more objective figures. Considering that the average number of members in households producing tobacco is 4.5 and that this average is higher than the average for the whole country (3.76 in 2012) then it can be concluded that 155000 persons are engaged in tobacco production or about 6-8% of the total population in the Republic of Macedonia. From the above quantitative analysis the conclusion is obvious that in the Republic of Macedonia large number of the population finds its social and economic security by engaging their own labor in tobacco production.
The achieved average production of raw tobacco per one tobacco producer (household) in the analyzed period was 600 kg and it has a trend of a slight increase in recent years. If we take into account the previously established fact that the number of members in a tobacco producer family (household ) ranges from 4 to 5 (median 4.5 ) the average production of raw tobacco per person is 133 kilograms which is relatively low compared to the production of broad-leaf tobacco in comparison with some countries that are reputable producers and account for several tons per member of the family.
The average area per household is not large and ranges between 0 44 to 0 59 ha or an average for the analyzed period - 0 54 ha. This situation of small estates is almost the same as in the republic of Bulgaria our Eastern neighbour which is also a large producer of oriental tobacco. In Bulgaria according to EU criteria the areas under one hectare broken to several land-plots are not considered as subject to subsidies. The problem is solved in a manner that the subsidies are still paid per kilogram of tobacco (not per unit of area as in the EU) from the state budget and not from the European funds.
 ?????? 2.-Number of contracts – tobacco growers

Crops
Number of contracts*
Realized production kg/producer**
Average space per producer in ha.

1
2
3
4

2007
29646
549 48
0 57

2008
29827
540 65
0 56

2009
37195
624 33
0 44

2010
40473
652 11
0 52

2011
33234
632 61
0 59

2012
42.382
660 50
0 47

Average
35460
610 00
0 53

*Source: MAFWE and State Agricultural Inspectorate
**Realized production and average space per tobacco producer our calculations
If we take into consideration the average number of members in one household that is producing tobacco is 4 5 and that this average is higher than the average in the whole state (3 76 for the year 2012) in such a case we may conclude that 155000 are engaged in production of this crop or 6-8% of the total population in the republic of Macedonia. The conclusion is obvious that in the Republic of Macedonia larger part of the population can establish their social and economy security by engaging themselves in production of tobacco.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Le tabac est juste cultivé pour les cérémonies et une consommation locale et donc non formalisé","Culture pour une consomation locale non pour lexportation","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","70000","70000","Answer/report not provided"
"156","Turkey","80.000 women + 320.000 men ; Total: 400.000 person","300.000 tobacco growers 9000 tobacco workers","179 769 www.tapdk.gov.tr (2008 TAPDK data)"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","60 000","75 000","Answer/report not provided"
"160","Ukraine","Tobacco growing is close to disappear","Only 230 hectares were used for tobacco growing and it is neglible for economics.","Only 230 hectares were used for tobacco growing and it is neglible for economics."
"161","United Arab Emirates","There is no data.","The total area planted with tobacco is 170.5 acres constituted of 21 farms. The number of workers in the tobacco growing is 21 workers; one worker in each farm all males.","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","El cultivo es escaso. Ocupa a unas cuantas familiar en el norte del país. Desconocemos el número exacto de personas dedicadas al cultivo.","El cultivo es escaso. Se dedican a ello unas cuantas familias en el norte del país. Desconocemos el número exacto de personas involucradas en esta actividad.","El cultivo de tabaco es muy escaso en Uruguay sólo algunas familias en el norte del país (departamentos de Artigas y Rivera). No disponemos del número exacto de personas involucradas en el cultivo."
"165","Uzbekistan","The total number of people employed in tobacco production in 2013 was 17.148 people. . Of them men - 6859 people. . Women - 10 289 people. ( This figure in 2010 was 1.8 times higher.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Not available","No tobacco- growing farming in large scale","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","The total workers involved 200 000","The total workers involved 200 000"
"169","Yemen","Answer/report not provided","There are no data on the number of employees. But the total area for the cultivation of tobacco is 10.169 hectares and gross domestic product of the tobacco is 22.577 tons for the year 2009.","Answer/report not provided"
