"","Party","2014","2012","2010"
"82","Lebanon","The Bloomberg Foundation. the Union Against Tuberculosis and Lung Disease. WHO","The International Union Against Tuberculosis and Lung Disease (IUALTD) World Health Organization (WHO) local NGOs.","The International Union Against Tuberculosis and Lung Disease (IUALTD) World Health Organization (WHO) local NGOs."
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","WHO","World Health Organization","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","UNION INTERNATIONAL DE LUTTE CONTRE LA TUBERCULOSE ET LES MALADIES RESPIRATOIRES CTCA CNCT France OMS pays","Appui téchnique par l OMS pays
Aide materiels fournuitures par l Etat Malagasy
Aide financier et technique par lUNION (Blomberg Round 7)","Appui téchnique par l OMS pays
Une aide en materiels fournuitures par l Etat Malagasy"
"88","Malaysia","The acquisition of technology knowledge skills capacity and expertise in tobacco control as well as provision of technical scientific legal and other expertise to strengthen tobacco control strategies plans and programmes were received and provided via activities of WHO SEATCA and ASEAN. Bilateral relations on health with Brunei had also benefitted both countries in the area of tobacco control.","The acquisition of technology knowledge skills capacity and expertise in tobacco control as well as provision of technical scientific legal and other expertise to strengthen tobacco control strategies plans and programmes were received and provided via activities of WHO SEATCA and ASEAN. Bilateral relations on health with Brunei had also benefitted both countries in the area of tobacco control.","The acquisition of technology knowledge skills capacity and expertise in tobacco control as well as provision of technical scientific legal and other expertise to strengthen tobacco control strategies plans and programmes were received and provided via activities of the WHO SEATCA and ASEAN. Bilateral relations on health with Brunei had also benefitted both countries in the area of tobacco control."
"89","Maldives","Generally WHO assistance to the Tobacco Control Programme on Maldives. This provides some technical assistance and program financing partially for the sustenance of the Program. More is required through donors and also the government.","Answer/report not provided","Answer/report not provided"
"90","Mali","Aucune aide à ce sujet.","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","None"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","The National Action Plan on Tobacco 2008-2012 is serving as a model for African Countries. 
Countries like Togo Russia Iran have requested the Mauritius pictorial health warnings for printing on tobacco products put on sale in the respective countries. 
Mauritius received technical support from the WHO HQ - Geneva and WHO AFRO for training of health personnel in tobacco cessation.","The National Action Plan on Tobacco 2008-2012 is serving as a model for African Countries.
Countries like Togo Russia Iran have requested the Mauritius pictorial health warnings for printing on tobacco products put on sale in the respective countries.
Mauritius received technical support from the WHO HQ - Geneva and WHO AFRO for training of health personnel in tobacco cessation.","Assistance received from: CDC WHO University of Waterloo Gates Foundation and Bloomberg Initiative
Assistance given to: African countries and others"
"95","Mexico","Unión Internacional contra la Tuberculosis y Enfermedades Respiratorias (LA UNIÓN) yOrganización Panamericana de la Salud (OPS)","Con el propósito de dar seguimiento a la instrumentación del Proyecto de Cooperación Técnico-Científica entre México y Uruguay para la Creación y Desarrollo de la Oficina Nacional para el Control del Tabaco correspondiente a la actividad No. 2 del proyecto de cooperación Capacitación de personal de la Secretaría de Salud a cargo de la Oficina Nacional para el Control de Tabaco en México se asistió a un taller de estancia corta en Montevideo Uruguay.
El Titular de la ONCT asistió a la Reunión de Alto Nivel de las Naciones Unidas sobre las Enfermedades no Transmisibles celebrado en septiembre de 2011 en Nueva York. La Declaración política adoptada por los países miembros de la Organización de las Naciones Unidas (ONU) incluye la opinión de más de 78 países y Camerún (representando a África) representantes regionales G8 y G16 (como países donadores). Dicha Declaración incluye entre otros temas como el impacto económico y social de las ENT los determinantes sociales de la salud los factores de riesgo asociados y el acceso a tratamiento tecnología y medicamentos de calidad sobre todo en los países de ingresos medios y bajos. 
Se participó en la Reunión de trabajo sobre empaquetado y etiquetado de productos de tabaco los días 21 y 22 de Noviembre-2011 en Río de Janeiro Brasil con el propósito de intercambiar con los expertos de Brasil la información referente a la evaluación e impacto de las primeras dos rondas de los pictogramas y las leyendas de advertencia sanitaria que desde 2010 se incorporaron al empaquetado y etiquetado de los productos del tabaco. Como se ha señalado el empaquetado y etiquetado de estos productos en México se distingue porque tiene un esquema de rotación predeterminado cada ronda tiene una vigencia de 12 meses y está compuesta de 8 modelos de empaquetado que se incorporan en razón de dos al trimestre así mismo acompaña al pictograma un mensaje sanitario o leyenda que permite reforzar el tema que se está abordando.","México ha prestado ayuda técnica y logística a países del área de Centro América (Guatemala y Panamá) para impulsar políticas públicas de control del tabaco. de la misma manera ha otorgado asesoría y capacitación en la región de las Américas en materia de formación de recursos humanos para la atención del tabaquismo determinación de métodos de monitoreo de control ambiental para declaración de espacios 100% libres de humo así contribuye con expertos en el área de tratamiento para evaluar la asequibilidad de los tratamientos del tabaquismo en la región. De la misma manera México ha recibido capacitación en los rubros construcción de la capacidad nacional para temas de control del tabaco (Francia)."
"96","Micronesia (Federated States of)","The financial support FSM received was through the Secretariat that provided funding to FSM to participate in the INBs and the COP. We were able to get technical supports from FCA (a NGO). Currently we received technical and financial support from the WHO-Secretariat/Geneva to implement the FCTC and to conduct the Needs Assessment on FCTC. The NA Report FCTC Implementation Work Plan and the Multispectral Tobacco Control Advisory Council were some of the outcomes of the supports.","The financial support FSM received was through the Secretariat that provided funding to FSM to participate in the INBs and the COP. We were able to get technical suports from FCA (a NGO).","Answer/report not provided"
"97","Mongolia","WHO MCA-Mongolia Government of the USA Health Promotion Fund of Mongolia","WHO MCA-Health project provided and received support on tobacco control","WHO MCA-Health project provided and received support on tobacco control"
"98","Montenegro","We received the assistance from WHO in materials as well as educational programmes in form of seminars workshops and other meetings. The Government of Montenegro and the Ministry of Health provide guidance training materials necessary for the implementation of tobacco control programmes within the country to health and educational institutions. However it is not ensured distribution of any specified element outside the country.
We think that we need more frequent and comprehensive communication aid by international entities and countries with a longer tradition in the field of tobacco control (exchange of experience training expert assistance in the development and improvement plans programs strategies promotional materials development of resources for monitoring implementation activities etc.) and to work more closely towards the development of human resources and other capacities in the area of tobacco control. In addition it is important to strengthen research on the prevalence of smoking in order to create appropriate policies on basis of the available data. It is necessary to ensure inter-agency cooperation and to define the tobacco control as a priority.","We received assistance from WHO in materials as well as educational programmes in form of seminars workshops and other meetings. The Government of Montenegro and the Ministry of Health provide guidance training materials necessary for the implementation of tobacco control programmes within the country to health and educational institutions. However it is not ensured distribution of any specified element outside the country.
We think that we need more frequent and comprehensive communication aid by international entities and countries with a longer tradition in the field of tobacco control (exchange of experience training expert assistance in the development and improvement plans programs strategies promotional materials development of resources for monitoring implementation activities etc.) and to work more closely towards the development of human resources and other capacities in the area of tobacco control. In addition it is important to strengthen research on the prevalence of smoking in order to create appropriate policies on basis of the available data. It is necessary to ensure inter-agency cooperation and to define the tobacco control as a priority.","We received assistance from WHO in materials as well as educational programmes in form of seminars workshops and other meetings. The Government of Montenegro and the Ministry of Health provide guidance training materials necessary for the implementation of tobacco control programmes within the country to health and educational institutions. However it is not ensured distribution of any specified element outside the country.
We think that we need more frequent and comprehensive communication aid by international entities and countries with a longer tradition in the field of tobacco control (exchange of experience training expert assistance in the development and improvement plans programs strategies promotional materials development of resources for monitoring implementation activities etc.) and to work more closely towards the development of human resources and other capacities in the area of tobacco control. In addition it is important to strengthen research on the prevalence of smoking in order to create appropriate policies on basis of the available data. It is necessary to ensure inter-agency cooperation and to define the tobacco control as a priority."
"99","Myanmar","The technical and financial assistance received from WHO CDC the Bloomberg Initiative and the International Union against Tuberculosis and Lung Disease.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","World Health Organization.","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","World Health Organization
International Union Against Tuberculosis and Lung Disease (The Union","The assistance was received from:
- World Health Organization (WHO)
- Centre for Disease Control (CDC) 
- The Union
- John Hopkins University","Answer/report not provided"
"103","Netherlands","We''ve made use of both the WHO Secretariat''s knowledge as well as other Member States'' expertise during meetings. The most recent example being the WHO FCTC regional meeting on implementation in Budapest.","Financial assistance to WHO secondment provided to the Convention Secretariat assistance to developing coutries by our secondees.","Financial assistance is provided to the WHO to finance expertise in need assistance for developping countries."
"104","New Zealand","Pacific Island countries and territories have continued to be supported by the New Zealand government through the New Zealand Aid Programme. The most significant contribution is the new 14 country Pacific Programme on Resolving the NCD Crisis: Tobacco Free and PEN Pacific (2014-17). Funds and technical support will be directed through the WHO Division of Pacific Technical Support in Suva towards ensuring a 15% reduction in adult cardio-vascular disease risk by 2018 and a 10% reduction in adult tobacco use by 2018. In 14 Pacific countries this includes support to national tobacco control initiatives. In addition New Zealand will provide support to a mobile-health intervention to reduce tobacco use in Samoa and American Samoa (2014-2016). This support will develop and evaluate an accessible affordable and culturally relevant text message support for people who want to quit smoking.","All 22 Pacific Island countries and territories have been supported by the New Zealand government through the New Zealand Aid Programme. The most significant contribution is a Pacific regional Non-Communicable Disease Prevention and Control programme between 2008-2012. Funds and technical support is directed towards individual country needs based on national NCD plans. In most countries this includes support to tobacco control initiatives.","Several Pacific Island countries have been supported through the NZAID programme."
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","New Zealand"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","WHO CDC","Helped the Sultanate by the World Health Organization both Lebanon and Yemen in the development of the national plan for tobacco control as will be discussed tobacco control efforts within the framework of the Gulf of tobacco control which include the Gulf states and Yemen.","Receive technical assistance from WHO and the exchange of experiences and skills between the countries of the Gulf Cooperation Council"
"110","Pakistan","Pakistan received grant from Bloomberg Initiative. Two projects were implemented in 20 model districts of Pakistan with this assistance. Currently one year project is being implemented with this assistance.
Documentary on Tobacco Control was produced with the Assistance of WHO EMRO Region.
Rights to print the picture (used by Thailand) for PHW on cigarette packs and outers were received from Thailand.","Pakistan was amongst the countries that were granted Bloomberg Global Initiative assistance in 2008 amounting to US$ 381 646. This project was extended in 2011 for two year with the assistance amounting to US$436 943.
Documentary on Tobacco Control was produced with the Assistance of WHO EMRO Region.
Rights to print the picture (used by Thailand) for upcoming PHW on cigarette packs and outers were received from Thailand.","Answer/report not provided"
"111","Palau","Answer/report not provided","World Health Organization Secretariat of the Pacific Community Centers for Disease Control with additional information from various countries jurisdictions partners and stakeholders.
US Federal Grants for substance abuse prevention and for tobacco prevention & Control.","U.S. Federal grants for substance abuse prevetnion and for tobacco prevention & control."
"112","Panama","Hemos recibido asistencia técnica de: Comunidad Económica Europea. Brasil y Canadá.
Hemos prestado asistencia técnica a: Costa Rica y México Región de las Américas","Hemos recibido asistencia técnica de: Comunidad Económica Europea Brasil Venezuela y México.
Hemos prestado asistencia técnica a: Guatemala El Salvador Honduras Costa Rica Nicaragua Venezuela y Colombia.","Hemos recibido asistencia técnica de: Comunidad Económica Europea Brasil Venezuela y México.
Hemos prestado asistencia técnica a: Guatemala El Salvador Honduras Costa Rica Nicaragua y Colombia."
"113","Papua New Guinea","Secretariat of Pacific Community and WHO","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","El Ministerio de Relaciones Exteriores ha recibido asistencia técnica por parte de la Representación en Perú de la Organización Panamericana de la Salud.","Answer/report not provided","Answer/report not provided"
"116","Philippines","WHO (country office WPRO FCTC Secretariat) Bloomberg Philantrophy","Bloomberg Initiative Foundation; Johns Hopkin Bloomberg-School of Public Health; World Health Organization; Framework Convention on Tobacco Control Alliance Philippines; South East Asia Tobacco Control Alliance; Health Justice; University of the Philippines-College of Law Foundation; Civil Service Commission","Answer/report not provided"
"117","Poland","WHO Bloomberg Initiative (BI) European Commission (DG SANCO) World |Bank (WB) World Lung Foundation (WLF) International Union Against Tuberculosis and Lung Diseases International Agency for Research on Cancer (IARC) Open Society Institute (OSI) US Advocacy Institute (AI) US Centers for Disease Control and Prevention (CDC) American Cancer Society (ACS) Johns Hopkins University (JHU","WHO Bloomberg Initiative (BI) European Commision (DG SANCO) World |Bank (WB) World Lung Foundation (WLF) International Union Against Tuberculosis and Lung Diseases International Agency for Research on Cancer (IARC) Open Society Institute (OSI) US Advocacy Institute (AI) US Centers for Disease Control and Prevention (CDC) American Cancer Society (ACS) Johns Hopkins University (JHU)","Answer/report not provided"
"118","Portugal","22.1(a): WHO Europe (tobacco team) has provided technical support on the revision of the national tobacco law.","Answer/report not provided","Answer/report not provided"
"119","Qatar","Assistance received from The World Health Organization","World Health Organization; the Executive Office of the Council of Ministers of Health of the Gulf Cooperation Council (GCC); and the Office of Disease Control and Prevention in Atlanta","Answer/report not provided"
"120","Republic of Korea","Assistance received from: World Health Organization France United Kingdom.
Assistance provided to: Western Pacific Region Asian Pacific Quitline","Assistance provided : Australia China Hong Kong Macau New Zealand Taiwan Thiland USA etc.
Assistance received : USA UK Thiland etc.","- 4.1: The Ministry of Health and Welfare in Seoul hosted working group meetings for the article 14 guideline in 2009. Experts experience from smoking cessation clinic programs in local public health centers were shared. The FCTC secretariat has provided some input on the provision of smoking cessation services.
-4.4: Pictorial health warning gallery from the FCTC secretariat was utilized with permission in 2009 and this was used for research on the feasibility of impementaion of pictorial warnings on labels of tobacco packages. The Ministry of Health and Welfare produced bilingual FCTC material (FCTC and guidelines in English and Korean) with permission from the FCTC secretariat in May 2010."
"121","Republic of Moldova","It was given financial and logistical assistance from WHO WHO experts participating in the national project evaluation on Tobacco Control Programme for the years 2012-2016 approved by Government Decision No. 100 of 16 February 2012 the new draft Law on Tobacco Control adopted by the Government to 17.12.14 and is in the Parliament for adoption to achieve in 2013 a national communication campaign focused on current and potential users of tobacco.","EU provided funding for exchange of information and training developing and editing of Report on Cost-effectiveness in tobacco control in 2011 and provided funding for a communication campaign to be run on 31 May 2012.","Answer/report not provided"
"122","Romania","Assistance provided to Republic of Moldova for development of a comprehensive system for nicotine addiction; Assistance received from WHO for GATS and GYTS","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Ministry of Healthcare of the Republic of Kazakhstan Ministry of Public Health of Thailand and the National Cancer Institute of Brazil have provided the Ministry of Russia the right to graphic tobacco warnings to be placed on the packaging of tobacco products.
In addition the Republic of Belarus Ministry of health in formulating the concept of realization of the State policy against the consumption of tobacco in the 2011-2015 approved by the order of Ministry of health of the Republic of Belarus from 15/04/2011 No. 385 used provisions of the concept of public policy to reduce the abuse of alcohol and alcohol among the population of the Russian Federation for the period until the year 2020 approved by order of the Government of the Russian Federation of December 30 2009 No. 2128-r.","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","WHO is used to fund World No Tobacco Day activities.","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","PAHO (including Tobacco Free Inititiative) CDC","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","The National Programme for the Fight Against Non-Communicable Diseases with the support of WHO.","We received technical assistance for elaboration of the strategic plan to fight anti-tobacco","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","We have received help in the rehabilitation training and consulting from both the Regional Office for the Eastern Mediterranean to the World Health Organization in Cairo and the Center for Disease Control in Atlanta in the US.","Answer/report not provided"
"132","Senegal","En Décembre 2012 nous avons reçu un appui du Secrétariat de CCLAT pour évaluer la mise en
oeuvre de la convention. En 2013 World Lung Foundation nous a appuyé pour une campagne
médiatique à travers les télévisions et radios ayant une couverture nationale et le bureau de l’OMS
ARFO a financé un atelier de sensibilisation des acteurs de la Lutte Antitabac.","LOrganisation Mondiale de la Santé (OMS).","Answer/report not provided"
"133","Serbia","- The Secretariat of the Framework Convention of Tobacco Control;
- WHO Office for Europe.","Committee for Tobacco Prevention of the Ministry of Health of the Republic of Serbia provided technical assistance to neighboring countries (Macedonia Montenegro and Bosnia and Herzegovina) in capacity building of health care workers for the implementation of smoking cessation and tobacco control programs including sharing of nationaly developed guidelines for smoking cessation campaign materials and information related to the earmarking of tobacco products. 
Following national surveys were financially supported by the Canadians: GYTS 2008 and National Survey on Pre- and Post-Natal Smoking 2008 (Canadian International Development Association - Public Health Assocation of Canada) and Assessment of smoke-free policy and practice in healthcare institutions of Serbia 2009 (International Development Research Center / Research for International Tobacco Control). 
In 2010 WHO Regional Office granted Serbia a USD 5.000 amount for the implementation of the small project IMPROVING MEDIA SUPPORT TO SMOKE-FREE POLICIES IN SERBIA in relation with the enforcement of newly adopted smoke-free legislation. 
Participation of national experts in capacity building workshops and meetings orgaized by the WHO and partner organizations was financially suported on several occasions. WHO and FCTC Secretariat continue to provide updated information and guidelines in relation with successful tobacco control.","Committee for Tobacco Prevention of the Ministry of Health of the Republic of Serbia provided technical assistance to neighboring countries (Macedonia Montenegro and Bosnia and Herzegovina) in capacity building of health care workers for the implementation of smoking cessation and tobacco control programs including sharing of nationaly developed guidelines for smoking cessation campaign materials and information related to the earmarking of tobacco products. 
Following national surveys were financially supported by the Canadians: GYTS 2008 and National Survey on Pre- and Post-Natal Smoking 2008 (Canadian International Development Association - Public Health Assocation of Canada) and Assessment of smoke-free policy and practice in healthcare institutions of Serbia 2009 (International Development Research Center / Research for International Tobacco Control). 
In 2010 WHO Regional Office granted Serbia a USD 5.000 amount for the implementation of the small project IMPROVING MEDIA SUPPORT TO SMOKE-FREE POLICIES IN SERBIA in relation with the enforcement of newly adopted smoke-free legislation. 
Participation of national experts in capacity building workshops and meetings orgaized by the WHO and partner organizations was financially suported on several occasions. WHO and FCTC Secretariat continue to provide updated information and guidelines in relation with successful tobacco control."
"134","Seychelles","Technical assistance was received from different bodies including several epidemiologists and public health specialists of the University of Lausanne Switzerland (a WHO collaborating centre","Technical assistance was received from different bodies including some NGOs (e.g. TobaccoFreeKids) and several epidemiolgoists and public health specialists of the University of Lausanne Switzerland (a WHO collaborating center)","Seychelles had received under the WHO Plan of Action (POA) 2008-2009 nicotine replacement therapy (NRT bupropion) in 2008 & 2009. The same was used to treat smokers. 
Seychelles also received financial support from WHO to organise World No Tobacco Days and funding for an officer to particpate in the COP3. 
In addition Seychelles also received financial assistance from WHO to organise a 3 one- day smoking cessation traning workshops for nurses and doctors in 2009. The training progarm was facilitated and assisted by the University of Lausanne Switzerland. 
An active program of collaboration exists between University of Lausanne Switzerland (a WHO collaborating center) and Ministry of Health of Seychelles since 20 years and provides substantial technical support for tobacco control (including on site presence of a technical expert Dr Bovet) (as well as for other activities for NCD prevention and control) including an important input for research (surveys) and for program and policy development (e.g. tobacco control act) 
Within these various support initiatives further collaboration has been developed in particular with various other experts (e.g. Rose Nathan PhD) particularly for tobacco control legislation and with Tobacco Free Kids (Patrica Lambert)"
"135","Sierra Leone","Needs Assessment Mission completed jointly with the Secretariat of WHO FCTC in May 2013","WHO","Answer/report not provided"
"136","Singapore","Knowledge transfer
Singapore has hosted a number of study trips or conducts workshops for regional Parties to facilitate knowledge and skills related to tobacco control they include: Brunei Indonesia Cambodia and the Pacific Islands. Subject matter for the study trips have been varied ranging from setting up cessation services/quit line compliance and enforcement of graphic health warnings to taxation policy. 
Technical Support / Capacity Building Programmes for region 
Cigarette Testing Laboratory (CTL) -HSA has been the member to WHO Tobacco Laboratory Network (TobLabNet) since 2005. HSA have been appointed the Vice-Chair to this network in March 2011.
In addition CTL has been actively involved as the lead labs in the method validation on mainstream smoke emission and content identified as priorities by COP and providing on-going scientific support to developing countries through WHO TobLabNet and as WHO CC in Tobacco Testing and Research
CTL is designated the Reference Laboratory for the testing mainstream cigarette smoke emission for:
Brunei (since 2008 for tar and nicotine) and Solomon Island (since December 2013 for tar nicotine and carbon monoxide)
CTL assisted Tonga in the testing of mainstream smoke emission in Tonga''s local tobacco products in mid-2013.
Provided training to scientists from National Agency of Food and Drug Control Indonesia on tobacco testing and tobacco regulation framework (by TRB) in Singapore in November 2013.","Answer/report not provided","Singapore has received clarifications from countries e.g. EU India Thailand Malaysia Australia Brazil with regard to their implementation of emerging products bans and misleading descriptors. 
In the area of graphic health warning labels Singapore have shared the graphics HWL with Malaysia and Thailand. Our experience in the implementation of the HWLs was shared during the 14th WCTOH in 2009. 
In 2010 Singapore has hosted a study visit for Vietnam to learn on tobacco taxation and pricing strategies and policies and have shared our experience with the enforcement of TAPS at the APACT Conference."
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","For 4.6(22.1(f)) we received technical support from US CDC and WHO to perform GYTS in Slovenia.","For 4.6(22.1(f)) we received technical support from US CDC and WHO to perform GYTS in Slovenia.","For 4.6(f) we received technical support from US CDC and WHO to perform GYTS in Slovenia."
"139","Solomon Islands","WHO TFI Convention secretariat Secretariat of the South Pacific (SPC)","Answer/report not provided","Answer/report not provided"
"140","South Africa","The WHO Country Regional and Head Office","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","La cooperación y asistencia internacional española se realiza fundamentalmente en el contexto de la Unión Europea pero también se pueden atender solicitudes de otros países.","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Bloomberg Project","Answer/report not provided"
"143","Sudan","Answer/report not provided","Provide some specialists in the field of oncology and disciplines related to treatment of tobacco Maysbbh Consulting during campaigns and through the technical committees for tobacco control and the Committee on Tobacco Control in Khartoum State","Answer/report not provided"
"144","Suriname","Assistance received from PAHO/WHO","Assistance received from OAS PAHO/WHO","Answer/report not provided"
"145","Swaziland","Answer/report not provided","World Health Organization","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Received limited financial assistance from WHO in the field of training and education programs and research the determinants of tobacco consumption (CDC surveys of tobacco and youth tobacco and school employees)"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Assistance provided: tobacco control experts from various parties such as BTC. DDC. Ministry of Public Health. Action on Smoking and Health (ASH). Thai Health Professional Alliance Against Tobacco (THPAAT). Faculty of Public Health. Mahidol University etc. 
Permission on picture health warnings granted for parties in ASEAN and other countries.
Assistance received: WHO representative to Thailand (WCO). WHO SEARO. US CDC. the International Union Against Tuberculosis and Lung Disease. and South East Asia Tobacco Control Allience (SEATCA) . Health Promotion Foundation. etc","Assistance provided: tobacco control experts from various parties such as BTC DDC Ministry of Public Health Action on Smoking and Health (ASH) Thai Health Professional Alliance Against Tobacco (THPAAT) Faculty of Public Health Mahidol University etc. 
Assistance received: WHO representative to Thailand (WCO) WHO SEARO US CDC the Bloomberg Philanthropies the International Union Against Tuberculosis and Lung Disease and South East Asia Tobacco Control Allience (SEATCA) etc.","Assistance provided: tobacco control experts from various parties such as Ministry of Public Health Action on Smoking and Health (ASH) Thai Health Promotion Institute (THPI) Thai Health Professional Alliance Against Tobacco (THPAAT) etc. 
Assistance received: WHO representative to Thailand WHO SEARO CDC the Bloomberg Philanthropies and the International Union Against Tuberculosis and Lung Disease etc."
"150","The former Yugoslav Republic of Macedonia","World Health Organization .","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","World Health Organization SPC","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","WHO PAHO and the Bloomberg Foundation"
"155","Tunisia","Nous avons reçu de l''aide financière et technique de l''OMS 
La Jordanie est le seul pays Partie qui nous a fourni une aide technique","Nous avons reçu de laide financière et technique de lOMS 
La Jordanie est le seul pays Partie qui nous a fourni une aide technique","Answer/report not provided"
"156","Turkey","Technical assistance has been given to Bangladesh Republic of Iran State of Palestine Albania Egypt Moldova Russian Federation Hungary Tobacco Free Kids and WHO. WHO Europe Regional Meeting has been held in Turkey by the hospitality of MOH of Turkey in 2012. Moreover Turkey has been contributing drafting FCTC Guidelines of Article 6 9&10 and 17&18 Sustainable Measures of the FCTC Implementation Working Group as Key Facilitators and a representative Party of WHO Europe region in INB meetings and negotiations","A technical assistance has been received from Action on Smoking and Health in England World Lung Foundation Union and WHO and technical assistance has been given to Azerbaijan Bangladesh India Thailand Egypt Ukraine Hungary and WHO especially on the implementation of the smokefree law and tobacco taxation and banderols system. Moreover Turkey has been contributing drafting FCTC Guidelines of Article 6 9&10 and 17&18 as Key Facilitators and a representative Party of WHO Europe region in INB meetings and negotiations.","A technical assistance has been received from Action on Smoking and Health in England World Lung Fundation Union and WHO and technical assistance has been given to Azerbaijan Russian Federation Spain and WHO. Moreover Turkey has been contributing drafting FCTC Guidelines of Article 12 and 17&18 as Key Facilitators and the ones of 9&10 and 14 as working group members."
"157","Turkmenistan","WHO; UNICEF; UNDP","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","World Health Organisation SPC Allenandclarke and more","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","EMRO","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Training of Trainers for Tobacco Cessation Programme","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Costa Rica. Ecuador. Bolivia. Perú","México y Costa Rica.","México Guatemala Ecuador y Perú."
"165","Uzbekistan","Assistance was received from WHO. WHO / CDC and the WHO Country Office in Uzbekistan.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","We get small assistance from the World Health Organization. We also receive assistance from SPC but it goes directly to NCD Plan.","NZAid 
WHO","Answer/report not provided"
"167","Venezuela","La República Bolivariana de Venezuela ha recibido la cooperación técnica de la Organización Panamericana de la Salud/Organización Mundial de la Salud (OPS/OMS). en cuanto a la capacitación para la implementación de la Encuesta de Tabaquismo en Estudiante de Profesiones de Salud 2011; ha cooperado técnicamente con los países (República del Ecuador. República Islámica de Irán. Australia. República Italiana entre otros) facilitando los pictogramas del sistema de advertencias sanitaria que implementa el país. 

El país ha compartido información técnica en materia regulatoria y en materia para el mejoramiento del acceso público al tratamiento para la sesación tabaquica con el MERCOSUR.
Por otra parte. se entrego copia del acervo normativo en materia de control de tabaco al Estado de Palestina. representado por su Ministro de Salud en su visita al país en el año 2012.","La República Bolivariana de Venezuela ha recibido la cooperación técnica de la Organización Panamericana de la Salud/Organización Mundial de la Salud (OPS/OMS) en cuanto a la capacitación para la implementación de la Encuesta de Tabaquismo en Estudiante de Profesiones de Salud 2011; ha cooperado técnicamente con los países (República del Ecuador República Islámica de Irán Australia República Italiana entre otros) facilitando los pictogramas del sistema de advertencias que implementa el país. Asimismo ha compartido información técnica en materia regulatoria con Canadá.","Answer/report not provided"
"168","Viet Nam","Viet Nam has received technical and financial support from the Bloomberg Initiative (Union TFK WLF) from WHO and the Southeast Asia Tobacco Control Alliance.","Paties from which assistance provided to Vietnam: Swedish International Development Agency (Sweden); World Health Organization; Atlantic Philanthropies (USA); Johns Hopkins University; Southeast Asia Tobacco Control Alliance; and Bloomberg Initiative (USA) and its partners.","Paties from which assistance provided to Vietnam: Swedish International Development Agency (Sweden); World Health Organization; Atlantic Philanthropies (USA); Johns Hopkins University; Southeast Asia Tobacco Control Alliance; and Bloomberg Initiative (USA) and its partners."
"169","Yemen","WHO is providing technical and logistical support for the tobacco control program.","World Health Organization","Answer/report not provided"
