"","Party","2014 ","2012 ","2010 "
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Since December 2011 tobacco products are sold behind a counter so that no client can take tobacco product without the assistance of a salesperson prior to the sale at the duty free shops in the airport or elsehwere in Seychelles.","Answer/report not provided"
"135","Sierra Leone","There is an existing tobacco policy but poorly funded","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","The texts of action plans mentioned in 3.1.1.5 are annexed to this report.","The texts of action plans mentioned in 3.1.1.5 are annexed to this report."
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Estrategia de Promoción de la Salud y Prevención de la enfermedad en el Sistema Nacional de Salud. La estrategia incluye la prevención del tabaquismo como determinante de salud en las políticas de estilos de vida saludables","Answer/report not provided","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Buidling technical capacity of health social and enforcment agencies to implement the National Law and Regulations on Tobacco.
Improving capacity and monitoring the community level tobacco control work carried out by the health and social sectors
Sensitizing the Judiciary on the content and the practical aspects of implementing the National Tobacco Control Laws.
Advocacy work with professionals groups in Media Health and Entertainment sectors.
Developement and dissemination of IEC material related to addressing harm from tobacco","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","See attachment for the Tobacco Law (State Gazette 2013 no 39
The main components of the Tobacco Law are:
Establishment of an executive bureau for Tobacco Control (Art. 5.2 WHO FCTC)
An intersectoral bureau will be established by the Ministry of Health
Smoking ban in public spaces (Art. 8 WHO FCTC)
Smoking ban in all enclosed public places and workplaces and public transportation.
Health warnings on tobacco packages (Art. 11 WHO FCTC)
Pictorial health warnings must cover 50% of principal surfaces outlining the dangers of tobacco
Ban on advertising promotion and sponsorship (Art 13 WHO FCTC)
Total ban on advertising promotion and sponsorship of tobacco products including product placement brand stretching and brand sharing corporate social responsibility and product display at point of sale
Elimination of illicit trade on tobacco products (Art. 15 WHO FCTC).
Prohibiting the sale of tobacco and tobacco products to and by minors and other sales restrictions (Art. 16 WHO FCTC)
Including ban on tobacco sale on health and educational facilities and in any place meant for minors ban on tobacco vending machines ban on products resembling tobacco products ban on selling packages of less than 20 cigarettes or individual sticks and ban on electronic cigarettes
Enforcement measures including strict penalties for non-compliance (Art .13 15 16 WHO FCTC)
Punishments vary from fines (to individuals or institutions) to imprisonment for not adhering to Tobacco law or rules established by or under this law. Enforcing agents comprise environmental inspectors trade inspectors customs labor inspectors and the police force and also district commissioners school principals managers of workplaces shop owners and bus drivers in their area of responsibility to ensure that their staff or customers are following the law. Citizens can complain about lack of compliance with the law.","See attachement for the Drug Masterplan 2011 - 2015
Process regarding adoption of the Tobacco Control Act:
The law is prepared by MOH Suriname in close collaboration with PAHO.
It is now send to the Parliament for approval.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","The legislation on Tobacco control is place but it is not effective and executed properly. Further strengthening of it is needed. Despite of adoption of Tobacco Control Law in 2010 one can observe that it is not executed in a full range and a focal point to control and monitor this Law has not been appointed. For example cigarettes could be easily found in all supermarkets and sold by sticks same as at the street vendors. Public places don''t have free of smocking areas for examples restaurants do not have non-smoking areas and in some hotels no-smoking rooms are not available. Based on this Law a draft National Action Plan on Tobacco Control was developed in 2011 but it was not approved yet.","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Les arrêtés de ces décrets on été publiés au journal officiel en août 2013","les décrtets dapplication de la loi antitabac sont en cours délabortation.","Answer/report not provided"
"153","Tonga","Revising membership of the National NCD Committee (Governance Body) and the Tobacco Control SC (advisory body) is also part of the restructure mentioned above.","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","A Multisectoral Tobacco Control Plan spanning the period 2009-2012 has been developed however only some aspects have been implemented."
"155","Tunisia","Programme 2014: en particulier la révision de la loi dans le sens de:
- Avertissements sanitaires dessinés sur >50% des 2 surfaces des paquets
-Interdiction de la vente aux enfants de moins de 18 ans et de la vente au détail.","Programme 2012: en particulier la révision de la loi dans le sens de:
- Avertissements sanitaires dessinés sur >50% des 2 surfaces des paquets
-Interdiction de la vente aux enfants de moins de 18 ans et de la vente au détail.","Answer/report not provided"
"156","Turkey","Answer/report not provided","100% Smoke Free Law has been in force since 19 July 2009.","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Enforcement Officers had been appointed beside the Policemen under the provision of the Act 2008. 
Article 5.2 - Tobacco Control Team is established. The Tobacco Control Act 2008 is also established and implemented. Together with the stakeholders a Tuvalu Tobacco Control Coalition has been established under the TANGO with technical assistance from the Health Department and other main stream stakeholders. Together we proactively committed to reduce tobacco consumption nicotine addiction cessation tobacco programmes and more.","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","It was planned to include tobacco control strategies into the national health program which was drafted but not adopted","The National Tobacco Control Program was cancelled by the Government on June 22 2011. It is expected that tobacco control activities would be included into the National Health Program.","The National Tobacco Control Program was cancelled by the Government on June 22 2011. It is expected that tobacco control activities would be included into the National Health Program."
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","For England and non-devolved elements of tobacco control policy: ''Healthy Lives Healthy People: A tobacco control plan for England'' is available at: http://www.dh.gov.uk/en/Publicationsandstatistics/Publications/PublicationsPolicyAndGuidance/DH_124917 For Scotland: “Tobacco Control Strategy - Creating a Tobacco-Free Generation”:
http://www.scotland.gov.uk/Publications/2013/03/3766","Healthy Lives Healthy People: A tobacco control plan for England is available at: http://www.dh.gov.uk/en/Publicationsandstatistics/Publications/PublicationsPolicyAndGuidance/DH_124917","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","MOH should receive a small percentage of tobacco taxes collected from the Ministry of Finance to effectively enforce its law and other relevant activities to control tobacco issues in Vanuatu. But it is not visible in regard to finace Dept policy.","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Vinacosh.gov.vn","All tobacco control legislation of Viet Nam is available at: http://www.tobaccocontrollaws.org/country/viet-nam","All tobacco control legislation of Viet Nam is available at: http://www.tobaccocontrollaws.org/country/viet-nam"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
