"","Party","2014 ","2012 ","2010 "
"50","European Union","In December 2008 the European Commission launched the first stage consultation of the social partners at EU level on the direction of a possible EU initiative on the protection of workers health from risks related to exposure to environmental tobacco smoke at the workplace. 
http://ec.europa.eu/social/BlobServlet?docId=1933&langId=en
Based on the proposal from the European Commission the Council of the European Union has adopted on 30 November 2009 a Recommendation on smoke-free environments. 
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009H1205(01):EN:NOT
The European Commission in its Communication to the European Parliament the Council the European Social and Economic Committee and the Committee of the Regions on Regulatory Fitness and Performance (COM(2013) 685 final) states that it has decided not to table proposals in the area of occupational safety and health as regards environmental tobacco smoke.","In December 2008 the European Commission launched the first stage consultation of the social partners at EU level on the direction of a possible EU initiative on the protection of workers health from risks related to exposure to environmental tobacco smoke at the workplace. 
http://ec.europa.eu/social/BlobServlet?docId=1933&langId=en
A second stage of the consultation on the content of a possible EU initiative is planned for 2013. 
Based on the proposal from the European Commission the Council of the European Union has adopted on 30 November 2009 a Recommendation on smoke-free environments. 
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009H1205(01):EN:NOT","In December 2008 the European Commission launched the first stage consultation of the social partners at EU level on the direction of a possible EU initiative on the protection of workers health from risks related to exposure to environmental tobacco smoke at the workplace. 
http://ec.europa.eu/social/BlobServlet?docId=1933&langId=en
A second stage of consultation on the content of a possible EU initiative is planned for 2011. 
Based on the proposal from the European Commission the Council of the European Union has adopted on 30 November 2009 a Recommendation on smoke-free environments. 
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009H1205(01):EN:NOT"
"51","Fiji","Progress made is that we have continuously adding no smoking zones as prescribed under Section 20 of the Tobacco Control Decree 2010 with which the power is vested upon the Minister for Health","Implementing the tobacco free initiative in workplaces villages and community halls. In the past year alone two hospitals seven community halls one village two workplaces and two market premises have all been declared tobacco free.","Answer/report not provided"
"52","Finland","Amendments into Section 12 of the Tobacco Act entered into force 1 October 2010. Smoking is now prohibited: 1) on the indoor premises of family day care homes when family day care is provided there; 2) on the indoor premises and outdoor areas of institutions providing care for persons under the age of eighteen in virtue of the Child Welfare Act or the Mental Health Act; 3) on the joint and public indoor premises of apartment house companies or residential real estates of other housing communities; and 4) in shelters and spectators'' halls at public events arranged outdoors and on other premises intended for following the event where the participants stay on places assigned for them.
Smoking bans for educational institutions have been specified. Under Section 12 of the Tobacco Act smoking is now prohibited on the indoor premises of educational institutions providing basic vocational or upper secondary education and in their student dormitories as well as in the outdoor areas in their use.
Under Section 13 of the Tobacco Act smoking may be allowed in at most one out of ten rooms for accommodation of customers in hotels and corresponding establishments. Irrespective of the number of rooms smoking can however be allowed in three rooms for accommodation. In that case it has to be seen to it that employees are not exposed to tobacco smoke when working in these rooms.","Amendments into Section 12 of the Tobacco Act entered into force 1 October 2010. Smoking is now prohibited: 1) on the indoor premises of family day care homes when family day care is provided there; 2) on the indoor premises and outdoor areas of institutions providing care for persons under the age of eighteen in virtue of the Child Welfare Act or the Mental Health Act; 3) on the joint and public indoor premises of apartment house companies or residential real estates of other housing communities; and 4) in shelters and spectators halls at public events arranged outdoors and on other premises intended for following the event where the participants stay on places assigned for them.
Smoking bans for educational institutions have been specified. Under Section 12 of the Tobacco Act smoking is now prohibited on the indoor premises of educational institutions providing basic vocational or upper secondary education and in their student dormitories as well as in the outdoor areas in their use.
Under Section 13 of the Tobacco Act smoking may be allowed in at most one out of ten rooms for accommodation of customers in hotels and corresponding establishments. Irrespective of the number of rooms smoking can however be allowed in three rooms for accommodation. In that case it has to be seen to it that employees are not exposed to tobacco smoke when working in these rooms.","There is a Government proposal (Government Bill 180/2009) that the prohibitions against smoking would be extended to apply e.g. to facilities used by children and young people and to private vehicles joint facilities of housing real estates events organised outdoors and hotel rooms."
"53","France","Answer/report not provided","Answer/report not provided","Le renforcement de linterdiction de fumer dans les lieux affectés à un usage collectif prévu par le décret n 2006-1386 du 15 novembre 2006 est entré en vigueur en 2 temps. Depuis le dernier rapport la seconde phase qui concernait les débits permanents de boissons à consommer sur place casinos cercles de jeu débits de tabac discothèques hôtels et restaurants est entrée en vigueur le 1er janvier 2008."
"54","Gabon","La loi venait juste d’être promulguée les textes d’application n’ont pas encore été élaborés","Answer/report not provided","Answer/report not provided"
"55","Gambia","IT IS IN THE NEW TOBACCOPOLICY THAT NO ONE SHOULD SMOKE IN PUBLIC PLACES","Answer/report not provided","Answer/report not provided"
"56","Georgia","Currently comprehensive smoking ban works only in aircrafts and inner city buses. As described above in all other facilities there is different levels of enforcement but challenges are faced everywhere. Amendments to the existing legislation have been elaborated in order to improve enforcement and expand the ban but these amendments are not passed by the Parliament yet.","Smoking is completely banned in aircrafts and inner city buses.","Answer/report not provided"
"57","Germany","New law on Länder (state) level with a complete smoking ban in Nordrhine Westfalia (approximately 18 million inhabitants commencement May 1th 2013","New law on Länder (state) level with a complete smoking ban in Bavaria Saarland.","In March 2007 the Germanys 16 Länder concluded a framework agreement with the federal government on introducing a smoking ban in the areas where the states have responsibility (Land and local institutions educational facilities health care facilities cultural institutions sport facilities hospitality venues and other public places). Each Land had to enact the law through its own legislature.

Between August 2007 and July 2008 all 16 Länder adopted bans on smoking in enclosed public places including bars pubs and restaurants. The laws differ from Land to Land in particular in the hospitality sector. Most of the Länder allow for smoking in separate smoking rooms."
"58","Ghana","To conduct surveillance visits to tobacco product points of sale FDA has conducted 38 scheduled and unscheduled visits to tobacco products points of sale to verify compliance with points of sale specifications and compliance with tobacco labeling requirement","Outdoor smoking is becoming uncommon and the overall prevalence of smoking population is declining.
There is observation that restaurants and joints belonging to people from Middle East have unrestricted smoking environment with unacceptable exposure.","Answer/report not provided"
"59","Greece","The only exceptions are casinos and night clubs more than 300 square meters which have to pay a fee on an annual basis in order to have smoking areas.","A complete ban was implemented. The only exceptions are casinos and night clubs more than 300 square meters which have to pay a fee on an annual basis","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Actualización de los mecanismos de vigilancia. difusión de la regulación","Se ha intensificado el monitoreo del cumplimiento de la ley con los recursos del Estado y apoyo de las ONGs.","Answer/report not provided"
"62","Guyana","Answer/report not provided","As mandated by the Health Facilities Licensing Act and the Ministerial Decree from the Ministry of Education All Health Facilities and Education Facilities must be 100% smoke free.
The Ministry of Health also has a Smoke Free Environments Program. At the moment it is a voluntary program and participants enter into it by choice. A declaration that is certified by the Minister of Health is presented to them along with Smoke Free Environments Signs. Assistance is also given in developing enforcement strategies and penalities strategies that are suitable. 
 When they are declared smoke free the media is present and it is reported nationally. This serves to support the awareness program for prevention.","As mandated by the Health Facilities Licensing Act and the Ministerial Decree from the Ministry of Education All Health Facilities and Education Facilities must be 100% smoke free.
The Ministry of Health also has a Smoke Free Environments Program. At the moment it is a voluntary program and participants enter into it by choice. A declaration that is certified by the Minister of Health is presented to them along with Smoke Free Environments Signs. Assistance is also given in developing enforcement strategies and penalities strategies that are suitable. 
 When they are declared smoke free the media is present and it is reported nationally. This serves to support the awareness program for prevention."
"63","Honduras","Ahora los ciudadanos(as) pueden degustar en los restaurantes de su elección. así como. de las visitas a los centros comerciales de su preferencia. hacer uso de los medios de transporte de acuerdo a su necesidad. o simplemente apreciar de las más finas exposiciones en las galerías de arte a nivel nacional. ir al cine. ir al teatro. ir a gimnasios. o estudiar en cualquier centro educativo. o laborar en instituciones del Estado o de la Empresa Privada. en fin muchas disfrutar de muchas otras actividades personales o en familia y nadie le privará de respirar un aire libre de humo de tabaco en cualquier presentación ya sea cigarrillo. puro. líquido o electrónico etc.","Con la prohicion del consumo en lugares publicos y privados uso de pictogramas y sanciones aplicables por el incumplimiento de la Ley.","Con la prohicion del consumo en lugares publicos y privados uso de pictogramas y sanciones aplicables por el incumplimiento de la Ley."
"64","Hungary","The Hungarian Parliament adopted Act XLI. of 2011 on the amendment of Act XLII of 1999 on the Protection of Non-Smokers and Certain Regulations on the Consumption and Distribution of Tobacco Products on 26th April 2011. Most of the amendments had come into force on 1st January 2012.
The text of the Act is available at this link:
http://www.fokuszpont.dohanyzasvisszaszoritasa.hu/sites/default/files/Act_XLII_of_1999_on_the_protection_of_non_smokers_01.08.2013.pdf","The Hungarian Parliament adopted Act XLI. of 2011 on the amendment of Act XLII of 1999 on the Protection of Non-Smokers and Certain Regulations on the Consumption and Distribution of Tobacco Products on 26th April 2011. Most of the amendments had come into force on 1st January 2012.
The text of the Act is attached to this report.","There has been no further progress in the last three years in implementing Article 8."
"65","Iceland","Enforcement of the ban on smoking in public places (bars and restaurants) from 2007 has not had many problems. However the legislation allows for an exemption of smoking of staff in restaurants: in restaurants designated smoking area can be set up (not for customers)
This exclude Iceland to have a complete ban in bars and restaurants by definition of a complete ban.","Enforcement of the ban on smoking in public places (bars and restaurants) from 2007 has not had many problems. However the legislation allows for an exemption of smoking of staff in restaurants: in restaurants designated smoking area can be set up (not for customers)
This exclude Iceland to have a complete ban in bars and restaurants by definition of a complete ban.","Answer/report not provided"
"66","India","Regular communication has been sent to the states to implement the smokefree Rules. Half page public advertisement is published on 2nd October in all the leading national and regional dailies each year. 
States are being encouraged to organize training programmes for law enforcers and advocacy programmes. 
The orders of the various courts across the states for implementation of the smokefree rules has been shared with all the states to initiate action for strengthening the implementation of the smokefree rules.
Various states are conducting  raids and challans by the dedicated staff for the violations related to ban on smoking in public places. There are also examples of cities. states. districts. villages going smokefree. all over the country and their number is increasing 
Ministry of Health & Family Welfare launched a focussed campaing for tobacco free ''North East'' which is the region having highest prevalence of tobacco use in India.
As a part of the Rules to regulate depiction of tobacco products and their use in films and TV programmes the two spots dedicated to smokefree Rules and harm effects of second hand smoke  are now being used in the films and TV programmes .
To strengthen the enforcement of the Rules Ministry of Health & Family Welfare has sent an advisory to the states to make violations under COTPA  a part of the monthly crime review meetings at district level and in the licenses issued to eateries and restaurants.","Regular communications are sent to the states to implement the smokefree Rules. Public advertisements are published from time to time in the leading national and regional dailies. The number of jurisdictions becoming smokefree has been increasing. Regular mass media campaign is being carried out under the National Tobacco Control programme to increase awareness against tobacco use and smokefree rules. Violations of anti-tobacco laws have been made part of monthly crime reporting by police authorities.
A series of advocacy workshops have been organised at state level to sensitise the key stakeholders on tobacco control laws.
The orders of the various courts of law for implementation of the smokefree rules have been shared with all the states to strengthen implementation of the smokefree rules.
With the enforcement of smoke free rules in October 2008 a mechanism for monitoring of smoke free laws has been established. Various states have started conducting raids and challans by the dedicated staff for the violations related to ban on smoking in public places. There are also examples of cities states districts villages going smokefree all over the country.","With the enforcement of smoke free rules in October 2008 a mechanism for monitoring of smoke free laws has been established. Various states have started conducting raids and challans by the dedicated staff for the violations related to ban on smoking in public places. There are also examples of cities states districts villages going smokefree all over the country. The awareness regarding smokefree legislation has also enhanced subsequent ot the media campaign and other steps taken by the govt."
"67","Iran (Islamic Republic of)","Following to removal of traditional teashops from the definition of public places in item 8 of the Article 1 of the national tobacco control bylaw with the support of NGOs and Ministry of Health the government amendment to the Bylaw of the act has been rejected and turned it back to origin in 2013. Currently teashops considered as public places and all tobacco control provisions should take into consideration and enforcement thereof.","Traditional teashops were removed from the definition of public places in item 8 of the Article 1 of the national tobacco control bylaw","Answer/report not provided"
"68","Iraq","Significant progress has been made ??over the past two years due to the issuance of the anti-smoking law in Iraq.","Answer/report not provided","Answer/report not provided"
"69","Ireland","3.2.2.6 on private vehicles: legislation to ban smoking in private cars where children are present is being developed at the moment.","Smoking in all workplaces has been prohibited in Ireland since 2004.","Smoking in all workplaces has been prohibited in Ireland since 2004."
"70","Israel","Answer/report not provided","in 2 May 2012 the Israeli parliament approved a ministrial order to ban completely the smoking in government buildings restrict smoking in outdoor area such as sitting places of coffee shops and resturants complete ban on smoking in swimming pools and its yard restric smoking in religious places etc.","Answer/report not provided"
"71","Italy","the Italian Behavioral Risk Factors Surveillance System (called PASSI) evaluated the perception of population on respect of the ban in public place and workplace respectively. The positive opinion is increasing from 87.6% in 2010 to 89.8% in 2012 for public places and from 89.5% in 2010 to 91.3% in 2012.
People who applied the ban in their home are increasing too (from 75 5% in 2008 to 78 3% in 2012).
The Health and Safety Unit of the Italian Police (Carabinieri per la Sanità) in the last two years carried out more than 12 000 random controls throughout Italy in many different types of venues where the smoking ban is in effect (metro and train stations hospitals doctors'' offices museums and libraries airports post offices betting parlours discos malls arcades restaurants pubs and pizzerias) which showed that overall compliance is high (1.5% of smokers where not allowed and 3% of irregular signs). In the last two years vending machines and smoking rooms have been also controlled","Answer/report not provided","Answer/report not provided"
"72","Jamaica","The Public Health (Tobacco Control) Regulations 2013 was enacted on July 15 2013.","Answer/report not provided","Answer/report not provided"
"73","Japan","In 2012 Director-general of health service bureau notified that public space should be smoke-free again.
In 2013 Director of cancer control and health promotion notified that the entrance space should be smoke-free again.","In 2010 Director-general of health service bureau notified that public space should be smoke-free.
In 2010 cabinet decided to achieve smoke-free workplace before 2020.","We are now preparing written notice to present the basic direction for smoking ban."
"74","Jordan","The smoking ban is strict in the premises of the Ministry of Health and in major commercial markets airports fast food restaurants and hotels. The ban is partial with the allocation of places for smokers under conditions in some of the ministries and government institutions.","The smoking ban has been strictly enforced in the premises of the Ministry of Health and major commercial markets airports and restaurants; fast food units and hotels have been smoke-free with the allocation of places for smoking in some ministries and government institutions.","Was banned smoking totally banned in the premises of the Ministry of Health and Malls airports and major food restaurants Rapid smoking ban has been with the allocation of places for smokers In some ministries and government institutions annex (5) resolutions on banning smoking"
"75","Kazakhstan","Code of RK ''On people''s health and the health care system'' has greatly expanded the list of public places where smoking is prohibited and introduced a strict smoking ban which is adequate (at least 80%) performance.","Code of Nation health and public health system has greatly expanded the list of public places where smoking is prohibited and imposed a strict ban on smoking which has a sufficient level (not less than 80%) performance.","Answer/report not provided"
"76","Kenya","The law prohibits smoking in public places. Anyone found to violate is charged for the offence. Public awareness continue to be done although in small scale to create awareness on the Smoke-free law as well as the effects of second-hand tobacco smoke to enable the public to claim their smoke-free space. Since the devolution to county government it is reported that enforcement and public awareness is low and requires to be strengthened.","Answer/report not provided","The Tobacco Control Act enacted in 2007 prohibits smoking in ALL public places. To enforce this requirement owners of such places are required to display warning of this prohibition including the penalties. Over 1 200 enforcement officers have been trained to enforce these provisions. The Ministry of Public Health continuously reminds the public of the provisions of the law to ensure sustained compliance."
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Some government ministries have applied the smoking ban in their ministries and institutions under their jurisdictions and also some commercial complexes.","Some government ministries have applied the smoking ban in their ministries and institutions under their jurisdictions and also some commercial complexes."
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Smoke-free area has been expanded including rural and semi-urban areas. There is no guideline to against the violators.","Answer/report not provided","Answer/report not provided"
"81","Latvia","Proposed amendments not adopted yet.","In 2010 it was prohibited to smoke on platforms in train stops.
Also in 2010 in order to protect people from the passive smoking in the international airport areas specially designated for smoking may be situated in the public departure areas of international airports behind the security control points.","In the last 3 years the immense progress has been made in protecting inhabitants from tobacco smoke. Except on streets and at home and in personal and private cars smoking is either fully prohibited or a separate room (area) is designated for smoking in enclosed spaces (workplaces casino and gambling halls stadiums during public events special bedrooms in hotels) and outdoor places (parks squares bathing grounds open air cafes). 
In March 2010 with amendments of the Law Restriction on the sale advertising and use of tobacco products all rules defined by law are further applied to herbal smoking products as well. Due to the recent increase in population of sales of such products (for example herbal cigarettes) action to restrict sales use and advertising was undertaken by defining these products by law. This initiative also included that by law all herbal mixtures whose smoking snuffing or chewing is causing mental malfunctions and have addictive properties are forbidden to sell."
"82","Lebanon","Since the last report. we have had the approval of Law 174 by Parliament. thus banning smoking in all indoor public places and public transport. The compliance with the law has been variable throughout the country. with overall compliance at about 69%. However restaurants and cafes have been particularly flouting the law. with lower compliance among them. while other locations have much higher compliance.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","The general public is still being sensitised about the danger of tobacco smoke","Community sensitasation"
"84","Libyan Arab Jamahiriya","Answer/report not provided","No real progress in the implementation of the Decree.","Answer/report not provided"
"85","Lithuania","Answer/report not provided","From 1 January 2007 part 1 of Article 19 Restriction of Tobacco Product Consumption Law on Tobacco Control of Republic of Lithuania was amended as follows: in restourants caffees bars and another public catering premises clubs discoteques exluded only clubs of cigars and pippes which have special equipment. Order and conditions of cigars and pipes clubs establishment are determined by the Government of Republic of Lithuania or its delegated institution.","From 1 January 2007 part 1 of Article 19 Restriction of Tobacco Product Consumption Law on Tobacco Control Republic was amended as follows: in restourants caffees bars and another public catering premises clubs discoteques exluded only clubs of cigars and pipes which have special equipment. Order and conditions of cigars and pipes clubs establishment are determined by the Government of Republic of Lithuania or its delegated institution."
"86","Luxembourg","Depuis le 01.01.2014 la nouvelle législation antitabac ( loi du 18 juillet 2013 modifiant la loi du 11 août 2006) est en vigueur : elle étend l’interdiction de fumer à tous les débits de boissons aux établissements de sports et de loisirs aux galeries marchandes et commerciales aux établissements d’hébergement. Selon le premier bilan de la loi du 18 juillet 2013 modifiant la loi du 11 août 2006 relative à la lutte antitabac la législation concernant la protection contre lexposition à la fumée de tabac est globalement respectée.","Selon le bilan de la loi antitabac du 11 août 2006 la législation concernant la protection contre lexposition à la fumée de tabac est globalement respectée.","Selon le bilan de la loi antitabac du 11 août 2006 la législation concernant la protection contre lexposition à la fumée de tabac est globalement respectée."
"87","Madagascar","Affichage des autocollantes portant interdictions de fumer dans tous les établissements public renforcement de la capacité des points focaux antitabac vulgarisation du dit arrêté formation du corps de contrôle formation des responsables de tout les lieux intérieurs ou clos qui constituent des lieux de travail lieux publics.","Plaidoyer auprès des autres départements ministeriels des autorités régionales et communales sur lapplication de larreté 18171/2003 
Elaboration et diffusions de supports IEC (spot audio visuels affiches autocolants) sur les méfaits du tabagisme
Sensibilisation des jeunes sur les méfaits du tabagisme au niveau des établissements scolaires publics et privés","Plaidoyer auprès des autres départements ministeriels des autorités régionales et communales sur lapplication de larreté 1817/2003 
Elaboration de materiels IEC(spot affiches autocolants) sur les méfaits du tabagisme
Sensibilisation des jeunes sur les méfaits du tabagisme au niveau des établissements scolaires publics et privés"
"88","Malaysia","In April 2010 The Melaka State Government i.e. one of the 15 states in Malaysia which is also recognised as one of UNESCO World Heritage Sites had declared to be a “Smokefree City”. The Malacca State Chief Minister had also declared Malacca as a “Developed State” status at 20:10 hours on the 20th October 2010 or 20:10 (20.10.2010). 
Five zones (namely Malacca World Heritage City Melaka Raya Malacca International Trade Centre Alor Gajah and Jasin town centres all comprising of 338 hectares) were declared by the Health Minister as “Smokefree” areas in Malacca on June 15 2011 which embarks upon the Ministry of Health''s commitment to protect the public from the dangers of cigarette smoke especially to women and children. 
In October 2012 2 more States in Malaysia which are Johor and Pulau Pinang had declared “Smokefree” areas namely Hutan Bandar Mutiara Rini Johor Bahru in Johor and 6 other areas in Pulau Pinang (namely Taman Perbandaran Georgetown Taman Botani Daerah Timur Laut Empangan Mengkuang Bukit Mertajam Taman Bandar Ampang Jajar Seberang Perai Tengah Empangan Telok Bahang Daerah Barat Daya and Empangan Ayer Itam daerah Timur Laut).","Two more public places have been designated smokefree since 2009 i.e. National Service Training Centres & Indoor Workplace with Centralised Air-Conditioning Systems.","Two more public places have been designated smokefree since 2009 i.e. National Service Training Centres & Indoor Workplace with Centralised Air-Conditioning Systems.
See Annex 1 for the Control of Tobacco Product Regulations 2004."
"89","Maldives","Although the Law is in place for the implementation of Article 8 compliance is not always acceptable. The main reason being the weakness in enforcement of the Law. A lot needs to be done to ensure that proper enforcement is carried out in order to improve compliance.","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Il nexiste pas pour le moment de véritable progrès quant à la protection contre lexposition à la fumée du tabac. Lapplication totale de la loi anti tabac par toutes les parties prenantes nous permettra davoir une avancé significative en matière de protection contre lexposition à la fumée du tabac.","Answer/report not provided"
"91","Malta","Answer/report not provided","Protection from exposure to tobacco smoke in indoor public places.Smoking in Premises Open to the Public Regulations (L.N. 414 of 2004) (Revoked by L.N. 23 of 2010).Smoking in Public Places Regulations 2010 (L.N. 23 of 2010)","Protection from exposure to tobacco smoke in indoor public places.Smoking in Premises Open to the Public Regulations (L.N. 414 of 2004) (Revoked by L.N. 23 of 2010).Smoking in Public Places Regulations 2010 (L.N. 23 of 2010)"
"92","Marshall Islands","Answer/report not provided","Public education on secondhand smoke has been performed widely through the use of mass media as well as workshops and other means whereby the general public is involved. Our efforts in counter attacking advertisment in favor of smoking is seen by the public. Such education is also coming out in certain preachers preaching in the church. There have also been workshops sponsored by the Ministry of Health and its Division of Health Education and Health Promotion.","The Ministy of Health Health Promotion team along with few non government organiztions are educating the public through their public intervention through use of media presentations dramas and music. IEC materials have been developed to discourage smokers from smoking inside even private homes where there are children. People are being told time and time again not to smoke in public. Our culture has been playing a big role in discouraging people from smoking in the public. Health warnings on tobacco have been developed on second smoke effects on family mambers."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Article 8 has been implemented almost fully except that there is a need to amend the Occupational Health and Safety Act so as to ban smoking in demarcated area and consequently amend the Tobacco Regulations for a total ban of smoking in indoor workplaces.","Article 8 has been implemented almost fully except that there is a need to amend the Occupational Health and Safety Act so as to ban smoking in demarcated area and consequently amend the Tobacco Regulations for a total ban of smoking in indoor workplaces.","The 2008 legislation bans smoking in most public places and as indicated above compliance in many such places is more than satisfactory. Enforcement activities are being undertaken to increase the level of compliance. Furthermore a project on 100% smoke-free Mauritius is being implemented with the support of the Bloomberg Initiative and includes actions targeting indoor workplaces public transport indoor public places etc.A multi-sectoral enforcement committee has been set up and an enforcement protocol is under preparation. A very high level of compliance is expected as from year 2011 as a result of the implementation of the Bloomberg project."
"95","Mexico","En materia de control del humo de tabaco. se han fortalecido las medidas para vigilar el cumplimiento de la ley general para el control del tabaco a través de visitas de vigilancia y de la suscripción de Convenios de coordinación con las Autoridades Sanitarias Estatales. En este sentido. se informa que próximamente se publicara en el Diario Oficial de la Federación el Convenio suscrito entre la Secretaria de Salud y el Gobierno del Distrito Federal con lo que se incrementa la capacidad de vigilancia en la Ciudad de México. COFEPRIS y el Centro Nacional para la Prevención y Control de las Adicciones refuerzan los mensajes preventivos en los pictogramas de la cajetillas. a fin de desalentar el consumo de tabaco que es un riesgo a la salud humana. publicándose el 3de enero de 2014 en el Diario Oficial de la Federación el “Acuerdo en el que se dan a conocer leyendas. imágenes. pictogramas. mensajes sanitarios información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos a partir del 24 de marzo del 2014.”","El 29 de mayo de 2008 se publicó en el Diario Oficial de la Federación la LGCT misma que entró en vigor 90 días después de su publicación. El Capítulo III del Título Tercero de la misma regula la Protección Contra la Exposición al Humo del Tabaco además de los artículos 26 y 27 ya citados el artículo 28 señala que el propietario administrador o responsable de un espacio 100% libre de HT estará obligado a hacer respetar los ambientes libres de HT establecidos en los artículos 26 y 27. El artículo 29 establece que en todos los espacios 100% libres de HT y en las zonas exclusivamente para fumar se colocarán en lugar visible letreros que indiquen claramente su naturaleza debiéndose incluir un número telefónico para la denuncia por incumplimiento a esta Ley reglamento y demás disposiciones aplicables.
Como se ha señalado el artículo 27 de la Ley General para el Control del Tabaco (LGCT) permite que en lugares cerrados con acceso al público o en áreas interiores de trabajo públicas o privadas incluidas las universidades e instituciones de educación superior podrán existir zonas exclusivamente para fumar las cuales deberán de conformidad con las disposiciones reglamentarias: I) ubicarse en espacios al aire libre o II) en espacios interiores aislados que dispongan de mecanismos que eviten el traslado de partículas hacia los espacios 100% libres de humo de tabaco y que no sea paso obligado para los no fumadores.
Se registraron tres iniciativas de reforma a la LGCT para eliminar la posibilidad de contar con zonas exclusivamente para fumar en espacios cerrados con acceso público una en la Cámara de Senadores y dos en la de Diputados sin embargo a la fecha ninguna ha sido aprobada.
A la fecha existen cuatro entidades federativas con normativas más estrictas que las previstas en la LGCT en materia de protección contra la exposición al humo de tabaco: Ciudad de México y Tabasco cuyas leyes estatales fueron publicadas en 2008 a las que se han sumado las legislaciones de Morelos y Veracrúz publicadas en diciembre de 2011 y enero de 2012 respectivamente.","El 29 de mayo de 2008 se publicó en el Diario Oficial de la Federación la LGCT misma que entró en vigor 90 días después de su publicación. El Capítulo III del Título Tercero de la misma regula la Protección Contra la Exposición al Humo del Tabaco además de los artículos 26 y 27 ya citados el artículo 28 señala que el propietario administrador o responsable de un espacio 100% libre de HT estará obligado a hacer respetar los ambientes libres de HT establecidos en los artículos 26 y 27. El artículo 29 establece que en todos los espacios 100% libres de HT y en las zonas exclusivamente para fumar se colocarán en lugar visible letreros que indiuen claramente su naturaleza debiéndose incluir un número telefónico para la denuncia por incumplimiento a esta Ley reglamento y demás disposiciones aplicables."
"96","Micronesia (Federated States of)","The implementation of Article 8 started with the education awareness of the law at the communities in the states and the posting of signage for public awareness.","The implementation of Article 8 started with the educational awareness of the law at the communities in the states and the posting of signage for public awarenss","Recent Yap State Law in 2010"
"97","Mongolia","Public eatery bar pub and restaurant were recently made smoke free.","revised draft for 100% smoke-free facilities submitted to the Parliament for its approval in October 2010","Actual legislation can be found at: http://www.who.int/fctc/reporting/Mongolia_annex4_tobacco_act_2005.pdf
New draft legislation providing for 100% smoke-free facilities is now submitted to the Parliament for its approval in October 2010."
