"","Party","2014","2012","2010"
"141","Spain","En relación con la pregunta 3.2.7.2: 
- Las prohibiciones de publicidad tanto directa como indirecta y del patrocinio son totales y no contemplan excepciones. No obstante. en cuanto a la promoción el artículo 9 de la Ley 42/2010. modificación de la Ley 28/2005. permite exclusivamente:
a) Las publicaciones destinadas exclusivamente a los profesionales que intervienen en el comercio del tabaco.
b) Las presentaciones de productos del tabaco a profesionales del sector en el marco de la Ley 13/1998. de 4 de mayo. de ordenación del mercado de tabacos y normativa tributaria. así como la promoción de dichos productos en las expendedurías de tabaco y timbre del Estado. siempre que no tenga como destinatarios a los menores de edad ni suponga la distribución gratuita de tabaco o de bienes y servicios relacionados exclusivamente con productos del tabaco o con el hábito de fumar o que lleven aparejados nombres. marcas. símbolos o cualesquiera otros signos distintivos que sean utilizados para los productos del tabaco. En todo caso. el valor o precio de los bienes o servicios citados no podrá ser superior al cinco por ciento del precio de los productos del tabaco que se pretenda promocionar.
En ningún caso. dichas actividades podrán realizarse en los escaparates ni extenderse fuera de dichos establecimientos. ni dirigirse al exterior.
c) Las publicaciones que contengan publicidad de productos del tabaco. editadas o impresas en países que no forman parte de la Unión Europea. siempre que dichas publicaciones no estén destinadas principalmente al mercado comunitario. salvo que estén dirigidas principalmente a los menores de edad.
- También se prohíbe. fuera de la red de expendedurías de tabaco y timbre del Estado. la distribución gratuita o promocional de productos. bienes o servicios o cualquier otra actuación. cuyo objetivo o efecto directo o indirecto. principal o secundario. sea la promoción de un producto del tabaco.
- La venta de productos de tabaco en España sólo se permite en expendedurías de tabaco y timbre (estancos) y a través de máquinas expendedoras cuya ubicación está regulada y controlada.
- En el interior de los estancos se permite la exposición de los productos de tabaco. pero no deben ser visibles desde el exterior.
- A pesar de que no están prohibidas las contribuciones de las empresas tabacaleras a cualquier otra entidad para causas de interés social y/o cualesquiera otras actividades realizadas por la industria del tabaco al amparo de la responsabilidad social de la empresa. dichas contribuciones y/o actividades no pueden ser usadas como promoción. dado que está prohibida la publicidad indirecta.","En relación con la pregunta 3.2.7.2: 
- Las prohibiciones de publicidad tanto directa como indirecta y del patrocinio son totales y no contemplan excepciones. No obstante en cuanto a la promoción el artículo 9 de la Ley 42/2010 modificación de la Ley 28/2005 permite exclusivamente:
a) Las publicaciones destinadas exclusivamente a los profesionales que intervienen en el comercio del tabaco.
b) Las presentaciones de productos del tabaco a profesionales del sector en el marco de la Ley 13/1998 de 4 de mayo de ordenación del mercado de tabacos y normativa tributaria así como la promoción de dichos productos en las expendedurías de tabaco y timbre del Estado siempre que no tenga como destinatarios a los menores de edad ni suponga la distribución gratuita de tabaco o de bienes y servicios relacionados exclusivamente con productos del tabaco o con el hábito de fumar o que lleven aparejados nombres marcas símbolos o cualesquiera otros signos distintivos que sean utilizados para los productos del tabaco. En todo caso el valor o precio de los bienes o servicios citados no podrá ser superior al cinco por ciento del precio de los productos del tabaco que se pretenda promocionar.
En ningún caso dichas actividades podrán realizarse en los escaparates ni extenderse fuera de dichos establecimientos ni dirigirse al exterior.
c) Las publicaciones que contengan publicidad de productos del tabaco editadas o impresas en países que no forman parte de la Unión Europea siempre que dichas publicaciones no estén destinadas principalmente al mercado comunitario salvo que estén dirigidas principalmente a los menores de edad.
- También se prohíbe fuera de la red de expendedurías de tabaco y timbre del Estado la distribución gratuita o promocional de productos bienes o servicios o cualquier otra actuación cuyo objetivo o efecto directo o indirecto principal o secundario sea la promoción de un producto del tabaco.
- La venta de productos de tabaco en España sólo se permite en expendedurías de tabaco y timbre (estancos) y a través de máquinas expendedoras cuya ubicación está regulada y controlada.
- En el interior de los estancos se permite la exposición de los productos de tabaco pero no deben ser visibles desde el exterior.
- A pesar de que no están prohibidas las contribuciones de las empresas tabacaleras a cualquier otra entidad para causas de interés social y/o cualesquiera otras actividades realizadas por la industria del tabaco al amparo de la responsabilidad social de la empresa dichas contribuciones y/o actividades no pueden ser usadas como promoción dado que está prohibida la publicidad indirecta.
En relación a la pregunta 3.2.7.12 España no ha cooperado con otras Partes para desarrollar tecnologías para faciltar la eliminación de la publicidad transfronteriza en cambio sí ha cooperado en el desarrollo de medidas legislativas de tal manera que con los estados miembros de la Unión Europea y de la Comisión Europea ha participado en","5.2 (c) (v)
Existen excepciones definidas en el artículo 9 de la Ley 28/2005
1. Queda prohibido el patrocinio de los productos del tabaco así como toda clase de publicidad y promoción de los citados productos en todos los medios y soportes incluidas las máquinas expendedoras y los servicios de la sociedad de la información con las siguientes excepciones:
a) Las publicaciones destinadas exclusivamente a los profesionales que intervienen en el comercio del tabaco.
b) Las presentaciones de productos del tabaco a profesionales del sector en el marco de la Ley 13/1998 de 4 de mayo de ordenación del mercado de tabacos y normativa tributaria así como la promoción de dichos productos en las expendedurías de tabaco y timbre del Estado siempre que no tenga como destinatarios a los menores de edad ni suponga la distribución gratuita de tabaco o de bienes y servicios relacionados exclusivamente con productos del tabaco o con el hábito de fumar o que lleven aparejados nombres marcas símbolos o cualesquiera otros signos distintivos que sean utilizados para los productos del tabaco. En todo caso el valor o precio de los bienes o servicios citados no podrá ser superior al cinco por ciento del precio de los productos del tabaco que se pretenda promocionar.
En ningún caso dichas actividades podrán realizarse en los escaparates ni extenderse fuera de dichos establecimientos ni dirigirse al exterior.
c) Las publicaciones que contengan publicidad de productos del tabaco editadas o impresas en países que no forman parte de la Unión Europea siempre que dichas publicaciones no estén destinadas principalmente al mercado comunitario salvo que estén dirigidas principalmente a los menores de edad.
2. Se prohíbe fuera de la red de expendedurías de tabaco y timbre del Estado la distribución gratuita o promocional de productos bienes o servicios o cualquier otra actuación cuyo objetivo o efecto directo o indirecto principal o secundario sea la promoción de un producto del tabaco."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Regarding 3.2.7.1 and 3.2.7.2 (display and visibility of tobacco products at points of sales): In the step by step instructions a ''comprehensive ban'' is described as including all advertising and promotion including sponsorship. without exemption. These areas are covered by the Tobacco Act (1993:581) and connecting EU-legislation. There is however an ambiguity as to the definition of ''comprehensive'' vis-à-vis ''complete''. Sweden does not have a complete ban on advertising of tobacco products. Tobacco products are allowed to be displayed and made visible at points of sales. The points of sales exemption to the ban on advertising is conditioned upon; commercial messages that are intrusive. seeking or encouraging the consumption of tobacco are forbidden. 
Regarding 3.2.7.2 (the domestic Internet): If not covered by Swedish constitutional rights (The Fundamental Law on Freedom of Expression). marketing of tobacco products on the internet is prohibited. However. the use of commercial advertisements is never allowed.
Regarding 3.2.7.2 (brand stretching and/or brand sharing. product placement as a means of advertising or promotion): A business operator who either markets a product other than a tobacco product or a service to consumers may not use a trademark that is completely or partly used for a tobacco product or that in accordance with the applicable provisions on trademarks is registered or has been established by long usage for such product. if the marketing is effected in commercial advertisements in periodic publications or comparable publications to which The Freedom of the Press Act applies (tryckfrihetsförordningen). radio broadcasting. television programs or satellite television broadcasting subject to the Radio and Television Act (2010:696) or other transmissions or technical recordings to which the Fundamental Law on Freedom of Expression (yttrandefrihetsgrundlagen) applies.
If a business operator uses such a trademark as referred to above in connection with marketing to consumers in some other way than as referred to above. the business operator shall observe the moderation that is called for by the distinctive sign also being associated with the tobacco product. The provisions described above shall not be applied with regards to trademarks that only to a limited extent occur in marketing of tobacco products or with regards to trademarks that appear in a form that clearly differs from the appearance of the tobacco product''s distinctive sign or in other cases where it would be unreasonable. 
Regarding 3.2.7.2 (depiction of tobacco or tobacco use in entertainment media products): According to constitutional rights (the Freedom of the Press Act/ The Fundamental Law on Freedom of Expression) it is possible for a writer or movie director to write about or show a specific tobacco product in a book or a film. Nevertheless. it is forbidden. according to chapter 6 paragraph 2.1 in the Radio- and TV Act (2010:696) to make product placement of tobacco products in Radio- or Television programs. 
Regarding 3.2.7.2 (contributions from tobacco companies to any other entity for ''socially responsible causes'' and/or any other activities implemented under the umbrella of ''corporate social responsibility'' by the tobacco industry): Manufacturers. wholesale distributors and importers of tobacco products may not sponsor an event or an activity to which the general public has access or which may be assumed to have a cross-border effect. if the sponsorship may be assumed to promote the sale of tobacco products.","Regarding 3.2.7.1 and 3.2.7.2 (display and visibility of tobacco products at points of sales): In the Step by step instructions a comprehensive ban is described as including cross-border advertising promotion and sponsorship. These areas are covered by the Tobacco Act (1993:581) and connecting EU-legislation. There is however an ambiguity as to the definition of comprehensive vis-à-vis complete. Sweden does not have a complete ban on advertising of tobacco products. Tobacco products are allowed to be displayed and made visible at points of sales. This marketing area is evolving as manufacturers now use flatscreen tvs and other marketing strategies to draw attention to their products. The points of sales exemption to the ban on advertising is conditioned upon; commercial messages not being intrusive seeking or encouraging the consumption of tobaccoRegarding 3.2.7.2 (the domestic Internet): A business operator who markets tobacco products to consumers may not make use of commercial advertisements in transmissions or technical recordings (excluding radio broadcasting television programs or satellite television broadcasting subject to the Radio and Television Act (1996:844)) to which the Fundamental Law on Freedom of Expression appliesRegarding 3.2.7.2 (brand streching and/or brand sharing product placement as a means of advertising or promotion): A business operator who either markets a product other than a tobacco product or a service to consumers may not use a trademark that is completely or partly used for a tobacco product or that in accordance with the applicable provisions on trademarks is registered or has been established by long usage for such product if the marketing is effected in commercial advertisementsIf a business operator uses such a trademark as referred to above in connection with marketing to consumers in some other way than as referred to above the business operator shall observe the moderation that is called for by the distinctive sign also being associated with the tobacco productThe provisions described above shall not be applied with regards to trademarks that only to a limited extent occur in marketing of tobacco products or with regards to trademarks that appear in a form that clearly differs from the appearance of the tobacco products distinctive sign or in other cases where it would be unreasonableRegarding 3.2.7.2 According to constitutional rights (tryckfrihetsförordningen/yttrandefrihetsgrundlagen) it is possible for a writer or movie director to write about or show a specific tobacco product in a book or a film. Nevertheless it is forbidden according to chapter 6 and paragraph 2.1 in the Radio- and TV Act (2010:696) - to make product placement of tobacco products in Radio- or Television programs. Regarding 3.2.7.2 (contributions from tobacco companies to any other entity for socially responsible causes and/or any other activities implemented under the umbrella of corporate social responsibility b","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","Answer/report not provided","Section 3 of the Tobacco Control Act 2000 refers to advertising.","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","In November 2010 draft law on comprehensive tobacco ad ban passed first reading in the parliament however it was not yet considered in the second reading till September 2011","In November 2010 draft law on comprehensive tobacco ad ban passed first reading in the parliament however it was not yet considered in the second reading till September 2011"
"161","United Arab Emirates","Answer/report not provided","The sending of tobacco promotion messages through mobile phones is also forbidden.","Answer/report not provided"
"162","United Kingdom","The UK is guided by European legislation with respect to ending cross border tobacco advertising. Tobacco Advertising Directive (2003/33/EC) has an European Union-wide ban on cross-border tobacco advertising and sponsorship in the media other than television. The ban covers print media radio internet and sponsorship of events involving several Member States such as the Olympic games and Formula One races. Free distribution of tobacco is banned in such events. The ban covers advertising and sponsorship with the aim or direct or indirect effect of promoting a tobacco product.
Tobacco advertising and sponsorship on television has been prohibited since 1989 by the Television without Frontiers Directive (89/552/EEC). This Directive was replaced by the Audiovisual Media Services Directive (2007/65/EC) adopted in December 2007 which extends the application of this ban to all forms of audiovisual commercial communications including product placement.","The UK is guided by European legislation with respect to ending cross border tobacco advertising. Tobacco Advertising Directive (2003/33/EC) has an European Union-wide ban on cross-border tobacco advertising and sponsorship in the media other than television. The ban covers print media radio internet and sponsorship of events involving several Member States such as the Olympic games and Formula One races. Free distribution of tobacco is banned in such events. The ban covers advertising and sponsorship with the aim or direct or indirect effect of promoting a tobacco product.
Tobacco advertising and sponsorship on television was prohibited already since 1989 by the Television without Frontiers Directive (89/552/EEC). This Directive will be replaced by the Audiovisual Media Services Directive (2007/65/EC) adopted in December 2007 which extends the application of this ban to all forms of audiovisual commercial communications including product placement.","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","La respuesta a las preguntas 3.7.4 a 3.7.11 inclusive indican las medidas que sí se han tomado en Uruguay con respecto a la prohibición de publicidad promoción y patrocinio de productos de tabaco.","(anexos 1 y 3 del presente informe)."
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","None","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","See links to relevant legislation at: http://www.tobaccocontrollaws.org/country/viet-nam#t-aps","See links to relevant legislation at: http://www.tobaccocontrollaws.org/country/viet-nam#t-aps"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
