"","Party","2014 ","2012 ","2010 "
"156","Turkey","Combination of specific and ad valorem tax also excise tax can not fall below a certain amount which is 0 1875 TL for 1 cigarette; 3 75 TL for a package of cigarettes","Turkey currently administers a regime with a specific base value. The excise is calculated on an ad valorem basis as 65% of the retail price of a pack of cigarettes; however if the calculated tax falls below a specified minimum base a specific tax amount applies. In March 2011 about a cigarette; the specific base value is 0 1450 by /per stick About cigar cigarillos; the specific base value is 0 1450 by /per gram and about water pipe and other; the specific base value is 0 0375 by /per gram)
Tax for retail sale price (VAT+excise tax) is 80 25%. However while calculating excise tax minimum tax amount and proportional tax based on prices need to be considered.
The VAT for all tobacco products is 18%","Turkey currently administers a regime with a specific basevalue. The excise is calculated on an ad valorem basis as 63% of the retail price of a pack of cigarettes; however if the calculated tax falls below a specified minimum base a specific tax rate applies. In March 2010 about a cigarette; the specific base value is 0 1325 by /per stick About cigar cigarillos; the specific floor value is 0 1325 by /per gram and about water pipe and other; the specific base value is 0 0342 by /per gram) 
Tax for retail sale price (VAT+excise tax) is 78 5%. However while calculating excise tax minimum tax amount and proportional tax based on prices need to be considered. Minimum tax amount per pack is 2 65 TL. Therefore cigarettes having a retail price below 4 25 total tax incidence might be higher referring to price. For instance for a cigarette having a price at 3 5 TL the tax incidence (VAT+excise tax) is 90%."
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","minimum specific excise works if sum of specific and ad valorem tax is below the minimum excise","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","More complex structure (please explain:   There is no tax on production.   )","Customs duties on imports by 100%","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","VAT is also applied to all tobacco products","UK excise duty on cigarettes consists of a specific and an ad valorem element whereas the excise duty on other tobacco products is purely specific."
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","el precio de fábrica se multiplica por un coeficiente definido por el gobierno. El resultante es un precio ficto al que se aplica el 70% del Impuesto Específico Interno o IMESI y luego el 22% de Impuesto al Valor Agregado o IVA","el precio de fábrica se multiplica por un coeficiente definido por el gobierno. El resultante es un precio ficto al que se aplica el 70% del Impuesto Específico Interno o IMESI y luego el 22% de IVA","El precio de fábrica se multiplica por un coeficiente establecido por el gobierno y así se obtiene un precio ficto. A este precio ficto se aplica el IMESI de 70% y luego el IVA de 22%"
"165","Uzbekistan","More complex structure (please explain:            )","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","More complex structure (please explain:  there is a combination of import duty and specific excise applied to cigarettes and cigars          )","Vat excise","Answer/report not provided"
"167","Venezuela","More complex structure (please explain:            )","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","combination of excise tax import tax and VAT","combination of excise tax import tax and VAT"
"169","Yemen","Answer/report not provided","the general tax on sales","Answer/report not provided"
