"","Party","2014 ","2012 ","2010 "
"69","Ireland","Cigarette prices in Ireland are among the highest in the world. The tax on tobacco products has been increased in almost every year since 2007. In the period 2007 to 2014 a cumulative increase of €2 has been applied to a pack of 20 cigarettes in the most popular price category with pro-rata increases to other tobacco products.","Cigarette prices in Ireland are the highest in the world (WHO MPOWER Report on the Global Tobacco Epidemic 2009). Our tax take alone of €6.71 per packet is higher than the retail price of cigarettes in all but one other EU Member state.","Cigarette prices in Ireland are the highest in the world (WHO MPOWER Report on the Global Tobacco Epidemic 2009). Our tax take alone of €6.71 per packet is higher than the retail price of cigarettes in all but one other EU Member state."
"70","Israel","Answer/report not provided","The Israeli government had a resolution in last May to adopt the National Plan on Tobacco Control that the Ministry of Health prepared.
One of the key Chapters in the plan addresses the issue of tax administration in which therere many quotes from the WHO Technical Manual on Tobacco Tax Administration
Its forbidden to sell tobacco to anyone whos under 18 including travelers under the age of 18.
On April 1 2013 the limit on tax-free/duty free import of cigarettes will be reduced to only one pack of cigarette (200 cigarettes) today the limit is 2 packs (400 cigarettes). The duty free import is allowed only to individuals above 18 years old. 
The specific tax on different tobacco products will be the same as on cigarettes within the next 3 years and that includes tobacco for Waterpipe/Hooka and tobacco for pipe.","Answer/report not provided"
"71","Italy","In the last two years the Italian Ministry of Finance (Agency of Customs and Monopoly - Directorate General of Excise):
introduced e minimum excise for cigarettes cigarillos and RYO
increased the ad valorem excise for RYO from 56% to 58.5%
introduced a mandatory system to recognize legal age to buy tobacco products at vending machines
Ministry of Health increased to 18 years old the legal age for buying tobacco products.","Ministry of Health established an interministerial table to coordinate national efforts and international positions for tobacco control together with Minister of Finance (special Agency for Tobacco Sales) Ministry of Agriculture and Ministry of Economical Development","Answer/report not provided"
"72","Jamaica","In the past two years there has been no increase in price and tax measures. However taxes are now over 50% of the retail price of the most popular brand.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","In the FY 2010 Tax Reform in December 2009 the Cabinet decided that Tobacco tax rate needs to be raised in the future in order to reduce the consumption of tobacco products in view of protecting peoples health. 
Accordingly Tobacco tax rate has been raised by JPY 3.5 per piece since
October 2010 (the retail price per piece has increased by around JPY5.5). 
In the FY 2011 Tax Reform and FY 2012 Tax Reform the Cabinet restates that Tobacco tax rate needs to be raised in the future in order to reduce the consumption of tobacco products in view of protecting peoples health.","In the FY 2010 Tax Reform decided by the Cabinet in December 2009 it is mentioned that the tobacco tax rate needs to be rasied toward future in order to reduce the comsumption of tobacco products in view of protecting pepoles health. However it is also mentioned that the decision should be made by taking into consideration such points as tobacco use tax revenue as well as possible impacts on the tobacco farmers tobacco products retailers tobacco manufactures etc. 
In accordance with the policy mentioned above the tobacco tax rate is to be raised by JPY 3.5 per piece in FY 2010 (the retail price per piece will be raised by around JPY 5 based on the past results) ."
"74","Jordan","Increased the special tax on tobacco products (Regulation No. (26) for the year 2014 which led to increased prices of tobacco products. This has been done by the Department on Income and Sales Tax.","Tobacco taxes were increased twice in recent years in 2008 and 2010.","Increasing taxes on tobacco products in 2008 according to what is mentioned in the item 2-8-4"
"75","Kazakhstan","According to the Code of RK '' On taxes and other obligatory payments to the budget from 10.12.2008 ? 99 -IV as amended by the Law of RK of 12.05.2013 ? 152 -V from 1 January 2014 it is planned increase in excise rates on tobacco products.","Ministry of Finance annual rate increase of excise duties on tobacco products by 25% which does not have any effect on either reducing the spread of tobacco products. Thus significant progress unachieved.","Answer/report not provided"
"76","Kenya","The Establishment of a working group to implement the tax and price measures.","Answer/report not provided","The tobacco control Act 2007 Section 12 (a) & (b) requires the Ministry of Finance to implement tax increament annually o tobacco products this has been implemented in the past except in the 2010 budget. It prohibits or restricts as appropriate any sale to or importation of tax-free tobacco products by international travellers."
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Raised tariffs to 100%","Raised tariffs to 100%"
"79","Kyrgyzstan","In accordance with the Law of the Kyrgyz Republic dated July 30. 2013 ? 165 excise tax on filtered cigarettes compared to the year 2013 in 2014 increased by 2 times. in 2015 - 2.5 times in 2016 and 3.2-fold on unfiltered cigarettes by 1.5 times in 2014-2015. and 5 times in 2016. on cigars over 130 times on other tobacco more than 70 times higher (5 soms per 1 kg in 2012 to 368 soms per kg in 2014. with the 2016 transition to the specific tax","On 01.01.2009 01.10 2011 01/01/2012 the increased excise tax on tobacco products provided an increase in rates and the year 01/01/2013
In 2011 moved from ad valorem to form a combined system of taxation","Answer/report not provided"
"80","Lao People's Democratic Republic","Ministry of Finance is planning to increase the specific tax from 500LAK to 1200LAK per pack; the proposal is in the process of submitting to the government conference.","Answer/report not provided","Answer/report not provided"
"81","Latvia","Excise tax was not changed in the period from 2011 to 2014.","During the last two years legislative measures were undertaken in order to decrease the demand of tobacco products. First the excise duty tax rates for all tobacco products were increased which also included the excise tax base increase for cigarettes (per 1000 pieces); second the quantity and frequency of tobacco products import via private luggage items was more strictly limited.","The Latvian tax policy is based on the EU dictated leadership. As a member of the EU since 2005 Latvia has constantly raised taxation for cigarettes to reach the minimum taxation amount that is binding for all EU countries. With the implementation of the tax policy through the past few years the price for cigarettes has doubled.
 Two trends can be observed - in Latvia purchased cigarettes are brought to friends and family that work and live abroad where cigarettes are twice or more times expensive and Russian cigarettes are illegally imported because of their cheaper prices.In order to minimize the Russian cigarettes import to Latvia the law On Excise Duties was amended and starting from October 23 2009 only 40 cigarettes (instead of 200 cigarettes) shall be exempted from the duty which are imported by a naturel person in his or her on personal luggage and which are imported by this person from a foreign state other than the Member State if this person does not travel by aircraft 20 cigarillas (instead of 100 cigarillas) 10 cigars (instead of 50 cigars) and 50 g smoking tobacco (instead of 250 g smoking tobacco)."
"82","Lebanon","Though the NTCP has developed a proposal to the Ministry of Finance and gathered stakeholders to support increased taxation. this has not yet been implemented.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Not implemented any price or tax measures","Answer/report not provided"
"85","Lithuania","The increase excise duty rates for tobacco products over the past two years.","The increase in excise duty rates for tobacco products over the past two years.","The change of cigarettes realization 2006-2009 (cigarettes/thousand units)
2006 - 5119445 
2007 - 4450140 
2008 - 5658391 
2009 - 4071629"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Augmentation de 30% du taux de DA et la limitation de l’importation de cigarettes","Fusionnement des taxes (droit daccise et redevance sur les produits du tabac)","Augmentation des prix du detail des cigarettes fusionnement des taxes (droit daccise et redevance sur les produits du tabac)"
"88","Malaysia","Cigarette taxes increase from 48% (2011) to 53% (2013) of retail price","As mentioned in 2.9.4 Malaysia has made good progress in implementing Article 6 indicated as follows:
Cigarette tax increase from 45.6% (2008) to 48.8% (2010) of Retail Price
Minimum Cigarette Price imposed i.e. RM6.40 (2009) and RM7.00 (2010)
Prohibition on price promotion","As mentioned in 2.9.4 Malaysia has made good progress in implementing Article 6 indicated as follows:
Cigarette tax increase.
Minimum Cigarette Price introduced (by three categories of cigarettes ie. premium value for money and cheap).
No price promotions allowed."
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Application des mesures douanières dans la lutte contre la fraude et les contrebandes de produits du tabac: saisie des produits hors normes","Answer/report not provided"
"91","Malta","Increase in tax measures over the past two years.","Increase in tax measures","Increase in tax measures"
"92","Marshall Islands","Currently the tobacco product taxation level in RMI is very low and has not been increased for many years.
Tax rates do not take into account changes in household incomes and have not kept up with inflation.","There is a tax on tobacco but it is not adequate to cause smokers from buying the products. There is a need to increase the tax on tobacco. There is a plan to increase the tax on tobacco to address the health consequences as such. The Ministry of Health is in the process to launch a tax increase on tobacco importation.","The price of tobacco and tax measure have not changed since the las reporting period. There is attempts to raise the tax measures and the price of tobacco to address the FCTC but its in slow process."
"93","Mauritania","En 2012 il a eu une augmentation de 10% des taxe sur les valeurs importées et 30% des mêmes valeurs en 2013.","Answer/report not provided","Answer/report not provided"
"94","Mauritius","25% increase in excise duty in December 2011 and 15% increase in excise duty in December 2012 whereas in December 2010 there were no price increase.","25% increase in excise duty in December 2011 and 15% increase in excise duty in December 2012 whereas in December 2010 there were no price increase.","Answer/report not provided"
"95","Mexico","Answer/report not provided","De acuerdo al Decreto del IEPS para el ejercicio 2010 el Impuesto Especial sobre Producción y Servicios se incrementó del 150% al 160% y se estableció por primera vez un impuesto nuevo bajo la figura de una cuota específica. En ese primer momento el Congreso aprobó que esa cuota específica sufriera incrementos graduales bajo el siguiente esquema: $ 0.80 pesos en 2010 $ 1.20 pesos en 2011 $ 1.60 en 2012 y $ 2.00 en 2013. 
 Así mismo el Impuesto al Valor Agregado se incrementó del 15 al 16% a partir del 1º de enero del 2010 permaneciendo en ese nivel hasta la fecha. 
Si bien el monto del gravamen por virtud de la cuota específica fue muy modesto y además se estableció bajo un esquema de gradualidad contraviniendo las mejores prácticas la Ley del IEPS 2010 tuvo la virtud de que permitió por primera vez fijar un gravamen específico por cigarrillo enajenado en México que constituyó la base del incremento que el Congreso aprobó para el 2011 año en el que se incrementó esta cuota específica a $0.35 por cigarrillo enajenado lo que representó un incremento por virtud del impuesto del 26 % respecto al precio de venta del 2010 con lo que la carga fiscal de los productos de tabaco en nuestro país se ubicó a partir del 2011 en 69.2 %. 
Es de destacar que la Ley del IEPS 2011 también derogó el Artículo Cuarto Transitorio del Decreto de la Ley del IEPS 2010 que era precisamente el que mandataba la gradualidad en el aumento anual de la cuota específica a partir del 2010 y hasta 2013. 

La Ley del IEPS 2011 no consideró la indexación de la cuota específica a la inflación. Para evitar que el gravamen pierda su efecto disuasorio y se dé un repunte en la demanda de los productos del tabaco la Oficina Nacional para el Control del Tabaco del Centro Nacional para la Prevención y el Control de las Adicciones promovió ante el poder legislativo que en la iniciativa de la Ley del IEPS 2012 se considerara indexar este gravamen a los índices nacionales de inflación así mismo se propuso al legislativo que considerara un incremento adicional de $0.25 pesos por cigarrillo enajenado para un total de cinco pesos adicionales por cajetilla. 
En el transcurso del 2011 el cabildeo de la industria tabacalera para frenar cualquier incremento adicional a los impuestos de los productos del tabaco fue agresivo y resultó ser efectivo. Emplearon fundamentalmente los dos argumentos que les han dado resultado a nivel global: a) el incremento al contrabando como efecto directo del incremento a los impuestos y b) la caída de la recaudación fiscal como efecto del incremento en el contrabando. Así mismo pusieron en marcha una estrategia de comunicación social para posicionar estos argumentos en la opinión pública señalando de forma reiterada que el incremento del contrabando como consecuencia del incremento a la carga impositiva había sido escandaloso y que lejos de crecer la recaudación fiscal como se había estimado la misma se había reducido drásticamente","En 2006 a los cigarros se gravaron con una tasa de 110% fijándose nuevos incrementos escalonados así para 2007 fue de 140% sobre precio de venta al detallista aumentando a 150% en 2008 y a 160% en 2009. 
 Es de destacar que no obstante haber incrementado paulatinamente las tasas para los cigarros y los tabacos labrados en el ejercicio fiscal de 2009 aun no se alcanzan los niveles del 180% de IEPS establecido para los años 1986 1987 y 1988.
De acuerdo al Decreto del IEPS para el ejercicio 2010 este impuesto se establece en 160% y se pagará una cuota adicional bajo en siguiente esquema: $ 0.80 pesos en 2010 $ 1.20 pesos en 2011 $ 1.60 en 2012 y $ 2.00 en 2013. 
En el año 2005 el impuesto a los cigarrillos por concepto del Impuesto Especial sobre Producción y Servicios (IEPS) se fijó en 110 por ciento equivalente a 45 5 por ciento del precio final a los consumidores. Si se añade el valor por concepto del (IVA) - aplicados en casi todos los bienes y servicios en México la presión fiscal para los cigarrillos en ese año fue equivalente a 59 por ciento del precio final a los consumidores. Como se ha señalado la tasa actual del IEPS es de 160 por ciento los impuestos en México siguen siendo bajos en comparación con lospaíses de altos ingresos donde las tasas de impuestos equivalen al 75 por ciento del precio a los consumidores."
"96","Micronesia (Federated States of)","FSM Congress ratified the FCTC in 2005. The tax policy mandated that every other year after 2005 an increase of $.005 will be charged per cigarette. Our recent draft bill to increase the importation tax on all tobacco products to FSM is under review.","FSM Congress ratified the FCTC in 2005. The tax policy mandated that every other year after 2005 an increase of $ .005 will be charged per cigarette.","Since the passing of tax law most of the larger wholesale stores stopped selling cigarettes because of the increase of tax on this product. It became expensive for these bigger stores to sell tobacco or cigarettes."
"97","Mongolia","Law on Excise Tax revised in 2012 and tax increased","Law on Excise Tax revised in 2009 and tax increased for imported tobacco","Law on excise tax revised in 2009 and tax increased for imported tobacco"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","The tax rate of tobacco products became increased since 2012 April. Previously the tax rates were 75% for cigarettes 10% for cheroots 20% for cigar and 25% for smokeless tobacco. Since 2012 April it became increased to 100% for cigarettes and 50% for other tobacco products. The prices of tobacco products became slightly increased.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","A Levy Regulation has been developed to deal with levy on tobacco products.","A Levy Regulation has been developed to deal with levy on tobacco products."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Tax in tobacco products is very minimal and is not as per international standard.","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Taxation rate increased January 1 2013 (35 cents/19 cigarettes and 60 cents/40 gram of other smoking tobacco).
We have implemented the restrictions of Directive 2008/118/EU article 32-3-a (within the EU) and Directive 2007/74/EU article 8-1-a (EU-third country).","Taxation rates have been increased in the last two years and the raises exceeded inflation rates. Details in 2.8
Also as from the 1st of January 2013 the taxes for tobacco will increase again:
   Sigarettes € 0 35 per package (19 pieces)
   Smoking tobacco € 0 60 per package (42 5 gramm).","Taxation rates have been up twice in the last two years and the raises exceeded inflation rates. Details are provided in section 2.8.
3.2.1.3: Within the EU the restrictions are 800 cigarettes 1 kilo of fine cut tobacco or 400 cigars/cigarillos. From outside the EU the restrictions are 200 cigarettes or 250grams fine cut tobacco/pipe tobacco or 100 cigarillos."
"104","New Zealand","Two further 10% increases in the tax excise (1 January 2013 and 1 January 2014) followed the three increases reported between April 2010 and January 2012. .","The tobacco excise has been increased three times 2010 to 2012. The details are set out in section 2.8.4 above. New Zealand has a customs allowance (on entering New Zealand) of 200 cigarettes or 250 grams of tobacco or 50 cigars or a combination weighing not more than 250 grams for each passenger aged 17 years and over.","There have been regular reviews and advice given to the Government on tax policy. New Zealand has a Customs allowance (on entering New Zealand )of 200 cigarettes or 250 grams of tobacco or 50 cigars or a combination weighing not more than 250 grams for each passenger aged 17 years and over."
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Retailers tend to increase their prices of selling manufactured tobacco by at least a $1 every year","Answer/report not provided","Retailers tend to increase their prices of tobacco products every year by at least $1NZ"
"108","Norway","Answer/report not provided","No progress since last reporting","Retail display ban introduced 1 January 2010 also applies to duty-free areas."
"109","Oman","Taxing 100% of the purchase value and audible introduction of 400 cigarettes at ports","Tax 100% of the purchase price","Taxes 100% of purchase value"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Effective 01 January 2014 per RPPL 9-15 (see Annex) “a person arriving in the Republic by common carrier may import into Palau free of taxation under subsection (a) one of the following; one opened pack of cigarettes one cigar not exceeding 15 grams; or up to fifteen grams of loose tobacco chewing tobacco or pipe tobacco in an opened package” Section 27 of the legislation stipulates that “no person or entity is exempt from the tobacco excise tax. Any tax exemption enacted prior to the effective date of this section shall not be construed to create an exemption to the tobacco excise tax.”","Senate Bill 8-95 has been proposed in 2009 to add another $2 sales tax on units of all tobacco products and to allocate all the revenue generated to the Palau Health Insurance and Medical Savings Fund through the annual budget. The Bill is still pending passage at the Palau National Congress.","Answer/report not provided"
"112","Panama","Hasta octubre de 2009 sólo los cigarrillos pagaban impuestos. Con la modificación al Código Fiscal mediante la Ley 69 de noviembre de 2009 de equiparaciones. se aplicaron impuestos a todos los productos de tabaco en la siguiente forma:
Artículo 32. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas. con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos. habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando.
A partir de septiembre de 2009. el 50% de lo recaudado en el ISC se distribuye así: 40% para el Instituto Oncológico Nacional. 40% para el Ministerio de Salud para desarrollar actividades de prevención y tratamiento de enfermedades asociadas con el consumo de tabaco y un 20% para la Autoridad Nacional de Aduanas con la finalidad de desarrollar actividades de prevención y persecución del contrabando de productos derivados del tabaco.
A la fecha los dineros asignados al MINSA se transfiere mes a mes a una subcuenta bancaria y se manejan financieramente por lo cual pueden seguirse utilizando de una vigencia fiscal a otra. invirtiéndose principalmente en los siguientes rubros. 

Se mantiene la exigencia a las comercializadoras de productos de tabaco en puntos de venta como los aeropuertos internacionales. puertos marítimos y terrestres que cuentan con servicios de dutty free cumplir con las medidas de prohibición de la publicidad. promoción y patrocinio de productos de tabaco. como también exigir a los pasajeros la presentación de los pases de abordar. al momento de la compra. sin los cuales no se puede hacer la venta. No se pueden dispensar más de dos cartones de cigarrillo por viajero. Todas las promociones se han prohibido y la publicidad ha sido removida de los puntos de venta de las operadoras de dutty free con que cuenta el país. Al igual que en el resto de los puntos de venta en el país. los productos no se pueden exhibir y se colocan en gabinetes con vidrios ahumados oscuros a fin de que se cumpla con el decreto Ejecutivo 611 de 2010","Las medidas legislativas tomadas en el 2010 implican el incrementó del IVA. Es importante mencionar que hasta octubre de 2009 sólo los cigarrillos pagaban impuestos. Con la modificación al Código Fiscal mediante las Leyes 49 de septiembre de 2009 y 69 de noviembre de 2009 se aplicaron impuestos a todos los productos de tabaco en la siguiente forma:
LEY 49 DE 17 DE SEPTIEMBRE DE 2009 QUE REFORMA EL CÓDIGO FISCAL Y ADOPTA OTRAS 
MEDIDAS FISCALES. GACETA OFICIAL: 26.370-C de 17 de septiembre de 2009.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cincuenta por ciento (50%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas con un mínimo de cincuenta centavos (B/.0.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos habanos y otros productos derivados del tabaco será del cincuenta por ciento (50%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso del salud y control del contrabando.
Ley 69 Noviembre de 2009 de equiparaciones.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando.
A partir de septiembre de 2009 el 50% de lo recaudado en el ISC se distribuye así: 40% para el Instituto Oncológico Nacional 40% para el Ministerio de Salud para desarrollar actividades de prevención y tratamiento de enfermedades asociadas con el consumo de tabaco y un 20% para la Autoridad Nacional de Aduanas con la finalidad de desarrollar actividades de prevención y persecusión del contrabando de productos derivados del tabaco.
Otro aspecto importante es que se le ha exigido a las comercializadoras de productos de tabaco en puntos de venta nacional como lo son los aeropuertos internacionales así como puertos marítimos y terrestres que cuentan con servicios de dutty free cumplir con las medidas de prohibición de la publicidad promoción y patrocinio de productos de tabaco como también exigir a los pasajeros la presentación de los pases de abordar al momento de la compra sin los cuales no se puede hacer la venta. A esto se suma el hecho de no poder dispensar más de do","Las medidas legislativas tomadas recientemente implican el incremento de los impuestos IVA. Es importante mencionar que hasta octubre de 2009 sólo los cigarrillos pagaban impuestos con las modificaciones legislativas de las Leyes 49 de septiembre de 2009 y 69 de noviembre de 2009 se aplicaron impuestos a todos los productos de tabaco en la siguiente forma:
LEY 49 DE 17 DE SEPTIEMBRE DE 2009 QUE REFORMA EL CÓDIGO FISCAL Y ADOPTA OTRAS 
MEDIDAS FISCALES. GACETA OFICIAL: 26.370-C de 17 de septiembre de 2009.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cincuenta por ciento (50%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas con un mínimo de cincuenta centavos (B/.0.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos habanos y otros productos derivados del tabaco será del cincuenta por ciento (50%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso del salud y control del contrabando.
Ley 69 Noviembre de 2009 de equiparaciones.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando.
A partir de septiembre de 2009 el 50% de lo recaudado en el ISC se distribuye así: 40% para el Instituto Oncológico Nacional 40% para el Ministerio de Salud para desarrollar actividades de prevención y tratamiento de enfermedades asociadas con el consumo de tabaco y un 20% para la Autoridad Nacional de Aduanas con la finalidad de desarrollar actividades de prevención y persecusión del contrabando de productos derivados del tabaco.
Otro aspecto importante es que se le ha exigido a las comercializadoras de productos de tabaco en puntos de venta nacional como lo son los aeropuertos internacionales así como puertos marítimos y terrestres que cuentan con servicios de dutty free cumplir con las medidas de prohibición de la publicidad promoción y patrocinio de productos de tabaco como también exigir a los pasajeros la presentación de los pases de abordar al momento de la compra sin los cuales no se puede hacer la venta. A esto se suma el hecho de no poder dispensar m"
"113","Papua New Guinea","Currently taxation is set by Treasury and Finance without specific regard to health benefits but the Department of Health is negotiating with Treasury and Finance to increase tobacco tax with the aim of reducing consumption and contributing to a public health tobacco control fund.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","La ley 4045/10 ha provocado un ligero aumento del impuesto selectivo al consumo de productos de tabaco. del 12% al 13%..","La ley 4045/10 ha aumentado ligeramente el impuesto selectivo al consumo de productos de tabaco del 12% al 13%..","Answer/report not provided"
"115","Peru","No ha habido cambios en el esquema tributario aplicado al tabaco desde el año 2010. Sin embargo se adjunta normas vinculadas a cigarrillos. según nuestra competencia. En el caso del TUO. la aplicación del Impuesto Selectivo al Consumo (ISC) a los cigarrillos se encuentra desarrollada en el Título II.","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","The Polish fiscal policy in the field of excise duties on tobacco products takes into account the provisions of Article 6 of the WHO Framework Convention on Tobacco Control and the guidelines of the Act of 9 November 1995 on protection of health against the consequences of use of tobacco and tobacco products (OJ of 2010 No. 81 item 529 consolidated text). The excise duty on tobacco products and its annual increases are essential to reduce the popularity of tobacco use among adults and young people in Poland. The structure of excise duties is also an important factor in terms of limiting and even stopping smoking. Since 2009 in Poland is functioning the specific and ad valorem excise duty system on cigarettes and smoking tobacco. The increases of excise duty on these products are made by increasing the specific excise duty rate and by leaving the ad valorem excise duty rate at a fixed level. This policy is in line with the recommendations of the European Commission and the WHO. The excise duty increases and consequently the retail prices increases on tobacco products - introduced in 2012 and 2013 - are higher than the inflation rate. The increasing retail prices are a major economic barrier for smokers especially for young people providing an incentive to reduce or even give up smoking. The consequence of the increases is an annual ever higher decline in sales (in consumption) which is undoubtedly a positive development for the achievement of health objectives. The new regulation i.e. the excise duty on raw tobacco (tobacco leaves) introduced in 2013 has as a major goal to counter the illegal production and sales of tobacco products.","Excise duty raised from 47.98 in 2008 to 76.67 in 2011 [EUR/1000 pieces].","Answer/report not provided"
"118","Portugal","A moderate aggravation of taxation levels in all tobacco products with medium increases in all types of taxes (specific ad valorem and minimum excise duty) seem to have led to a decrease in consumption of major tobacco products.","Adoption of Directive 2010/12/EU and gradually increasing taxes of tobacco products particularly cigarettes and rolling tobacco.","Adoption of Directive 2010/12/EU and gradually increasing taxes of tobacco products particularly cigarettes and rolling tobacco."
"119","Qatar","Answer/report not provided","There are no changes during the past two years.","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","The National Health Promotion Act was amended to impose burden of charge on electronic tobacco which came into effect from Dec. 2012.","The government repealed provision of duty free tobacco products supplied to the military in 2009."
"121","Republic of Moldova","Answer/report not provided","The specific component of tobacco tax was increased from 1 April 2011.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Excise taxes raised from 2012 to 2014 with 510-1040 rubles per 1000 cigarettes. However this increase is insufficient to achieve the target indicator the Concept of public policy to counter tobacco use in the 2010-2015 approved by the Government of the Russian Federation dated September 23 2010 No. 1563-r i.e. the average among member countries of the who European region (730 dollars per 1000 cigarettes in 2013 to 3900 roubles in 2015).","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Ministry of Commerce and Industry increased taxes of tobacco and tobacco products","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","With the aggravation of Fee-percentage and import of all tobacco products in 2009 the Gobierno has succeeded in reducing tobacco consumption due to rising prices","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","1. Royal approval No. 7/5/748 to lift customs duties on tobacco and its derivatives to 50% instead of 30% and then lifted from 70% to 100% as of 1/7/1997. 
2. Address Royal No. 1237 on 10/1/valid 24/11/2012 is agreeing to a selective tax on tobacco and its derivatives
3. Higher fees are in the discussion stage with customs administrations.","Answer/report not provided","Answer/report not provided"
"132","Senegal","Nous sommes au Sénégal dans un système ad valorem multi tiers avec des taux différents. En 2013 le gouvernement a réduit la différence entre les taux de taxation : Les prémiums sont restés à 45% (plafond UEMOA) et les économiques sont passées de 20 à 40%. Cette réduction est très importante parce qu’elle tend à annihiler le phénomène de down switching.","Il ya eu une augmentation de la taxation en 2009. Les anciens taux étaient Economique: 15% Standar: 16% et Prémium: 40%.Augmentation de la taxation répercutée les prix en 2009.
Système de taxation ad valorum avec de nouveaux taux: Premium 45% et Economique 20%
Cela na pas empéché la firme Philip Morris de baisser les prix de la Marque Marlboro en Novembre 2011 pour protester contre le système de taxation qui selon elle favorise les économiques.","Answer/report not provided"
