"","Party","2014","2012","2010"
"67","Iran (Islamic Republic of)","I.R. Iran has conducted a number of surveys on tobacco consumption both among the youth and adult population. I.R. Iran conducted the Global Youth Tobacco Survey (GYTS) in 2003 and 2007 the Global Health Professional Survey (GHPS) in 2007 the Global School Personnel Survey (GSPS) in 2007 and the STEPs survey in 2004 2006 2007 2008 2009 2010 and 2011. The STEPs surveys were conducted with the Government''s own funds. 
According to the 2011 STEPs the prevalence of tobacco use among the adult population aged 18 to 64 years in 2011–2012 was 22.06% for males 1.26% for females and 11.79% in total; prevalence of water pipe (shisha) daily use was 4.7% for males and 2.3% for females Smokeless tobacco is not commonly used. The Statistical Center of Iran has similar data. 
Comparing the 2003 and 2007 GYTS among youth aged 13–15 years the overall prevalence of any tobacco use increased dramatically from 13.0% to 26.6% (among boys 33 

from 17.6% to 32.9% and girls from 8.9% to 19.5%). Smoking prevalence has increased from 2.0% in 2003 to 3.0% in 2007 (among boys from 3.2% to 5.1% and among girls 1.0% and 0.9% respectively) the prevalence of other tobacco use increased from 12.1% to 26.1% (among boys from 16.0% to 31.9% and girls from 8.7% to 19.5%). The main form of any other tobacco use in I.R. Iran is shisha. This alarming increase of Water Pipe among young people deserves immediate attention and effective intervention. In addition the 2007 GYTS showed relatively high levels of exposure to tobacco smoke with 44.8% of students are exposed to tobacco smoke in public places. 

The non-communicable disease program within the Ministry of Health and Medical Education runs two national registries: the myocardial infarction and the cancer registry where tobacco use is the main risk factor for these diseases. 
Statistical Centre of Iran (SCI) coordinates data collection and analysis in the country. The SCI conducts annual household surveys which include information on expenditure on tobacco consumption. The SCI is working with the HQ to estimate the annual consumption of tobacco products in order for the HQ to make an informed decision about the amount for tobacco production and importation. 
Universities and research institutions are actively involved in tobacco-related research. Isfahan Cardiovascular and Health Promotion Research Centre has published more than 25 articles in peer-reviewed journals on different areas of tobacco use in I.R. Iran including the methodology for evaluating implementation of the Convention in the country.","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Answer/report not provided","We have met with a number of countries and exchanged information with them in relation to the sucessful implementation of the workplace ban.","We have met with a number of countries and exchanged information with them in relation to the sucessful implementation of the workplace ban."
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","In the last two years have been maintained the activities related to Research surveillance and exchange of information of the previous years. The second wave of the GYTS and the 4th wave of HBSC have been funded and organized. Different articles and reports (peer reviewed and non peer reviewed) have been published","there is a structured exchange of information on the cultivation of tobacco within the European Union a specific Advisory group on tobacco is established at the European Commission.","Answer/report not provided"
"72","Jamaica","Since submission of our last report we have conducted an opinion survey in 2013 after the Tobacco regulation was implemented to assess public support for the regulation.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"74","Jordan","Results of surveys of the global smoking conducted in Jordan including the global survey of smoking among young people and health staff and the study of risk factors and training workshops in collaboration with the World Health Organization for the experiences of neighboring countries (Egyptian experience).","The following surveys were implemented in Jordan: Global Youth Tobacco Survey; Risk factors survey; completion of the WHO FCTC reporting instrument and the GTCR survey. 
Please see reports of these surveys as annexes to this report.","There is no national system of epidemiological monitoring for tobacco based objectives and activities National Plan on the results of global surveys of smoking which were held in Jordan such as the global survey of smoking among young people and Health staff the study of risk factors among adults and other"
"75","Kazakhstan","Signed a Memorandum of December 26 2013 on the contract between the National Foundation for the Centers for Disease Control and Prevention and PVC on RSE ''National Centre for problems of healthy lifestyle MZRK ''","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Undertaken GYTS GHPSS wrote proposal to WHO and partners to undertake GATS but was not successful studies undertaken on economics of tobacco farming by scholars studies on alternatives to tobacco farming undertaken by universities."
"77","Kiribati","WHO STEPS survey is currently being implemented.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","New surveys among adults. 2012. 2014. GYTS. 2014","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","There are limited networks for Tobacco Industry Surveillance; the existing networks are mainly in the central of the country. There is no sufficient fund for doing research periodically; the previous researches have done by the sponsorship of NGOs. There is no data base for exchange of information the exchange are from the regional level.","Short term strategy: to develop guideline to implement tobacco control law specific in 4 main mesures (1) Graphic Health Warning (2) Smoke Free Environment (3) Advertising Bans (4) Tobacco Control Fund
Long term strategy: to improve these above measures increase tobacco tax reduce tobacco consuption and prevent tobacco initiative among youth.","Answer/report not provided"
"81","Latvia","Research has been conducted in order to monitor indicators of tobacco use in population with information analysed and published within national and other publication sources. Data provided to both national and international organizations.","Continuous research on tobacco control indicators has been conducted in the past two years since submission of the previous report. Indicators such as smoking prevalence patterns of smoking exposure to tobacco smoke cessation and other indicators are obtained through various surveys. Since these surveys are conducted regularly in periods between 2 3 or 4 years an overview on the national tobacco epidemic prevalence is provided for both the general population and policy makers. Based on the obtained data programs action plans and legislative initiatives have been developed on a national and regional level. Data is published trough research publications and other reports such as The prevelance and cosequences of dependency inducing substances in Latvia which provides annual information regarding tobacco control indicators.","Research is made to determine various indicators of tobacco use in the general population such as smoking prevalence exposure to tobacco smoke smoking cessation attempts in the last year ect. Data are collected via international and national surveys such as GYTS (Global Youth Tobacco survey) the FINBALT Health monitoring survey ESPAD (the European School Survey Project on Alcohol and Other Drugs). Publications of the surveys are made available for the general population by placing them on data collectors home pages. Internationally data is shared through publications mostly for WHO. Specific research on smoking consequences or tobacco use among specific groups is not conducted. There is no data base or system but data are gathered annualy and published if available in the annual report that covers the topick of substance use and consequences among Latvian population (The prevelance and cosequences of dependency inducing substances in Latvia). Consequences of smoking are monitored trough national cancer register data which contains data on morbidity and mortality from malignant tumours (such as lung cancer and oral cavity cancer). A comprehensive surveillance of various aspects of tobacco control was developed during the implementation of Transition Facility Twinning Light project Tobacco monitoring system. Within the monitoring system the annual exchange of information is ensured. 
Laws and regulations are found on national database - Information System of Normative Acts (NAIS)."
"82","Lebanon","The NTCP has conducted three national opinion surveys since the last report. evaluating tobacco consumption and association to other factors. The NTCP has also conducted Air Monitoring in partnership with The Union and Johns Hopkins School of Public Health. for 40 public locations and 10 governmental buildings. Results of these are being reviewed and will be publicly disseminated. The NTCP has also conducted salivary cotinine study at nightclubs and pubs. to assess exposure to second-hand smoke. with results currently being analysed by the laboratory involved.","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","GYTS has been performed in 2008 for the second time in Lesotho."
"84","Libyan Arab Jamahiriya","Answer/report not provided","Being implemented only some of the studies on the consumption and exposure to tobacco smoke","Answer/report not provided"
"85","Lithuania","The latest prevalence survey is „Health Behaviour among Lithuanian Adult Population“ is done every 2 years by Lithuanian University of Health Sciences","The latest prevalence survey is Health Behaviour among Lithuanian Adult Population is done every 2 years by Lithuanian University of Health Sciences","The latest prevalence survey the survey called Health Behaviour among Lithuanian Adult Population is done every 2 years by Kaunas University of Medicine."
"86","Luxembourg","La totalité des lois et règlements concernant la lutte antitabac est disponible dans la base de
données LEGILUX","La totalité des lois et règlements concernant la lutte antitabac est disponible dans la base de données LEGILUX.","3.4.3.5: La totalité des lois et règlements concernant la lutte antitabac est disponible dans la base de données LEGILUX"
"87","Madagascar","Answer/report not provided","Participer aux atéliers internationaux sur la lutte antitabac en collaboration avec lOMS","Participer aux atéliers internationaux sur la lutte antitabac en collaboration avec lOMS"
"88","Malaysia","Information and experiences in tobacco control is shared with regional countries through the Southeast Asia Tobacco Control Alliance (SEATCA) the Association of Southeast Asian Nation (ASEAN) as well as with WHO.","Information and experiences in tobacco control is shared with regional countries through the Southeast Asia Tobacco Control Alliance (SEATCA) the Association of Southeast Asian Nation (ASEAN) as well as with WHO.","Information and experience in tobacco control is shared with regional countries through the Southeast Asia Tobacco Control Alliance (SEATCA) the Association of Southeast Asian Nation (ASEAN) as well as with the WHO."
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","The Directorate for Health Information and Research (DHIR) maintains the National Cancer Register with data on lung cancer available as well as the National Mortality Register with information on smoking related daths. Data on smoking amongst pregnant women is collected as part of the National Obstetrics Information System. The DHIR has implemented two national health interview surveys where data on smoking has been collected and is also supporting the impelmentation of a regulation on an EU wide level mandate to the implementation of the European Health Interview Survey in each member state every 5 years.","The Directorate for Health Information and Research (DHIR) maintains the National Cancer Register with data on lung cancer available as well as the National Mortality Register with information on smoking related daths. Data on smoking amongst pregnant women is collected as part of the National Obstetrics Information System. The DHIR has implemented two national health interview surveys where data on smoking has been collected and is also supporting the impelmentation of a regulation on an EU wide level mandate to the implementation of the European Health Interview Survey in each member state every 5 years.","The Directorate for Health Information and Research (DHIR) maintains the National Cancer Register with data on lung cancer available as well as the National Mortality Register with information on smoking related daths. Data on smoking amongst pregnant women is collected as part of the National Obstetrics Information System. The DHIR has implemented two national health interview surveys where data on smoking has been collected and is also supporting the impelmentation of a regulation on an EU wide level mandate to the implementation of the European Health Interview Survey in each member state every 5 years."
"92","Marshall Islands","There is a lack of national data on the burden of disease caused by tobacco and on direct costs attributable to tobacco use.","The Marshall Islands has not done a lot on Article 20 as we do not have the ability to do such a process we may be needing help from WHO FCTC Secretariat on that.","In FY 2007 the RMI Ministry of Education has undertaken a Youth Risk Behavior Survey to determine the envolvement of High School students in tobacco products what is the prevalence of tobacco smoking amongst the students. The Ministry of Health in collaboration with the WHO has undergone at GYTS (Global Youth Tobacco Survey) last year (2009) and it is being analyzed. The STEPwise Survey was administered in FY 2002. These researches have given us baseline data on tobacco use in the Marshall Islands and we are now able to determine what action to be taken to remedy the use of tobacco in the country."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Mauritius forms part of the Global Tobacco Surveillance System (GTSS) of CDC and WHO and conducts the Global Youth Tobacco Survey and the Global School Personnel Survey on a 5-yearly basis. Furthermore it conducts theNational NCD Survey every 5 years which include data on tobacco consumption. It is also part of the International Tobacco Control Policy Evaluation Project (ITC) run by the University of Waterloo Canada."
"95","Mexico","Answer/report not provided","A partir de la entrada en vigor del CMCT para México se implementó el modelo del Sistema Global de Monitoreo. Durante el año 2011 La Secretaría de Salud a través del Instituto de Salud Pública de México llevó a cabo la Encuesta Global de Tabaquismo en Jóvenes (GYTS) la cual en esta ocasión se realizó a nivel nacional cuenta con representatividad Estatal y además se acopló a un estudio de validación biológica a través de determinación de cotinina en orina en un subgrupo de participantes. Esta encuesta sigue los parámetros de calidad de los CDC de Atlanta EEUU. Los resultados se darán a conocer en el transcurso de 2012. 
Además de las encuestas de monitoreo de la epidemia de tabaquismo en población mexicana. La Secretaría de Salud a través de la Coordinación de los Institutos Nacionales de Salud lleva a cabo diversos estudios de investigación en el campo de la Epidemiología ambiental la Salud Pública y el Área Clínica donde se investiga el impacto económico de la epidemia los costos asociados al consumo de tabaco el comportamiento de la demanda y consumo de productos de tabaco la capacitación y fortalecimiento de las unidades médicas en materia de cesación de tabaquismo entre otras. Desde el año 2011 el Instituto Nacional de Enfermedades Respiratorias lleva a cabo con motivo del Día Mundial sin Tabaco un encuentro de investigadores con la intención de intercambiar información y promover la colaboración de los diferentes grupos interesados en el tema.","México cuenta con diferentes centros de investigación médica y sociomédica los cuales han desarrollado investigaciones propias aportando datos nacionales en referencia a la prevalencia de consumo de productos de tabaco comportamiento de la epidemia de tabaquismo en diferentes segmentos de la población; efectos a la salud por enfermedades asociadas al consumo de tabaco; costos a los sistemas de salud; así como diferentes proyectos de investigación básica y clínica que ayudan a comprender mejor el compirtamiento del fenómeno del tabaquismo en el país"
"96","Micronesia (Federated States of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Regular surveys conducted database for NCD control includes tobacco as one priority indicator. National KAP survey of school children behaviour including tobacco consumption carried out in 2011.","Regular surveys conducted database for NCD control includes tobacco as one priority indicator"
"98","Montenegro","Since submission of the previous implementation report some research data became available based on surveys on the prevalence of smoking in certain population groups. 
- GYTS 2003 2008 2014 year
- National Health Survey (LSMS) 2000 2008 2012
- ESPAD 2004 2008 2012
- survey that was conducted among students of medical faculty in 2008
- some other studies conducted on smaller samples.
Although there is no established database that relates to existing laws and regulations on tobacco control in other countries through electronic media and international cooperation has been monitored the progress in this area.","Since submission of the previous implementation report some research data became available based on surveys on the prevalence of smoking in certain population groups. 
- GYTS 2003 and 2008 year
- National Health Survey (LSMS) 2000 and 2008
- ESPAD 2004 and 2008
- survey that was conducted among students of medical faculty in 2008
- some other studies conducted on smaller samples.
Although there is no established database that relates to existing laws and regulations on tobacco control in other countries through electronic media and international cooperation progress in this area is monitored.","Since submission of the previous implementation report some research data became available based on surveys on the prevalence of smoking in certain population groups. 
- GYTS 2003 and 2008 year
- National Health Survey (LSMS) 2000 and 2008
- ESPAD 2004 and 2008
- survey that was conducted among students of medical faculty in 2008
- some other studies conducted on smaller samples.
Although there is no established database that relates to existing laws and regulations on tobacco control in other countries through electronic media and international cooperation progress in this area is monitored."
"99","Myanmar","In Myanmar the Department of Health had conducted the above mentioned researches on tobacco control. The Department of Medical Science and Departments of Research had also conducted many researches regarding the determinants of tobacco use and its consequences. But the information sharing mechanism is still need to strengthen to get the concrete and comprehensive information regarding the tobacco control. 
Since the Department of Health under Ministry of Health is responsible as a national focal point of tobacco control the information related to tobacco control have been exchanged continuously both national and international level in the form of advocacy workshops or meetings among policy makers and all stakeholders in the form of documents or research reports and poster presentation through the regional and international conferences.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","This area will need further support from partners.","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Public Opinion Poll Survey on Tobacco Control Legislation and Tobacco Consumption 2010
Desk review of tobacco products specially focusing on smokeless tobacco products
GYTS GSPS and GHPSS conducted with the support from WHO and US Centre for Disease Control and Prevention
Nepal Demographic and Health Survey 2011 final report is awaited in which we can get prevalence data
WHO STEPwise approach survey (STEPS) 2008
Disseminated related information","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Two yearly prevalence surveys were done since the submission of our last report.","A new prevalence research is set out every year for young people and 4 times a year for adults. 
Adults: http://www.stivoro.nl/Upload/artikel/Cijfers/Trendpublicatie%20Percentage%20Rokers%202009.pdf 
Young people: http://www.stivoro.nl/Voor_volwassenen/Feiten___Cijfers/Hoeveel_mensen_roken_/Hoeveel_mensen_roken_.aspx"
"104","New Zealand","mega=Our%20work&title=Tobacco%20control – provides comprehensive information on tobacco control including information about legislation enforcement and a wide range of publications tobacco returns and policy matters. Survey results are generally to be found on the main Ministry website – under “publications”.","The Ministry of Healths tobacco website www.moh.govt.nz/tobacco provides comprehensive information on all aspects of tobacco control in New Zealandnortripline including information about legislation enforcement and a wide range of publications including tobacco use surveys and their results.","There are a number of different surveys that capture New Zealand’s smoking related data. 

The Ministry of Health’s tobacco website www.moh.govt.nz/tobacco provides comprehensive information on all aspects of tobacco control in New Zealand. Including information about legislation enforcement and a wide range of publications including tobacco use surveys."
"105","Niger","Answer/report not provided","3.4.3.7: les données sont archivées","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","No progress since last reporting.","No significant changes the past three years."
"109","Oman","The Ministry of planning to conduct a GATS survey.","Tobacco Control Section is trying to perform a search of tobacco use among adults","Answer/report not provided"
"110","Pakistan","1. Ministry of National Health Services Regulations and Coordination conducted Pakistan Demographic & Health Survey 2012-13.
2. Ministry of National Health Services Regulations and Coordination in collaboration with WHO is conducting Global Adult Tobacco Survey 2014.
3. More research & surveys are required through intergovernmental efforts.","1. Approved National Tobacco Program has a major focus on Research. 
2. WHO is carrying on Research e.g. Global Youth Surveys etc
3. More research & surveys are required through intergovernmental efforts.","Answer/report not provided"
"111","Palau","Adult data was collected during this reporting period (STEPs and BRFSS) which had been lacking since 2003. Collection of youth data continued on a regular basis.","We have not done much in regards to Article 20. We are still at the pre-contimplation and we will need assistance from WHO SPC CDC and other partners and stakeholders.","Answer/report not provided"
"112","Panama","Panamá como parte del sistema mundial de vigilancia ha realizado en el año 2013 la Encuesta Mundial de Tabaco en Adultos (EMTA). autofinanciada siendo el primer país del mundo en financiar la GATS. Se contó con el apoyo y asesoría técnica de CDC. OPS/OMS y CDC Foundation. Es la primera vez que en Panamá se cuenta con datos sobre consumo y prácticas de consumo en población adulta de todo el país. así como sobre la percepción de la población de 15 años y más en torno a las medidas de protección a la salud que emanan de la Ley 13 de 2008. Este estudio analiza tres ámbitos poblacionales que son la urbana. la rural y la indígena.
En estos momentos el informe de los resultados de la EMTA y de la EMTJ se encuentra en fase de traducción del español al inglés para su divulgación vía web y como documento duro. 
En cuanto a la existencia de base de datos sobre leyes y reglamentos relacionados con el control del tabaco. el país cuenta con dos bases de datos de carácter nacional. tipificadas por materia legislativa y clasificación del tipo de documento que la contiene. donde se incluye la categoría de tabaco. Dichas bases de datos son la de la Asamblea Nacional de Diputados (www.asambleanacional.gob.pa) y la de la Gaceta Oficial (www.gacetaoficial.gob.pa)
Sobre el tema de jurisprudencia la Corte Suprema de Justicia del país en su página www.organojudicial.gob.pa tiene una recopilación de todos los fallos emitidos. clasificados según materia tratada. entre los cuales se pueden localizar el fallo del año 2010 a favor de la legislación de control de tabaco y el estatus de las dos demandas impuestas por BAT y por PM con respecto a la prohibición de exhibición de productos de tabaco en puntos de venta. Una tercera demanda relacionada con el diseño de una cajetilla de Kool fue acumulada con las dos anteriores. aunque todas están pendiente de fallo por la Sala III de la Corte Suprema de Justicia. 
En el marco de fortalecer el sistema local de vigilancia estamos trabajando en la elaboración y validación para su puesta en uso de una base de datos que permita la captura en sitio de los hallazgo que resulten como producto de las inspecciones efectuadas sobre las diversas temáticas que atañen a la Ley 13 de 2008. También se han adquirido medidores SidePack de partículas PM 2.5 a fin de que sirvan de soporte al proceso de vigilancia y control del cumplimiento de los ambientes libres de humo.","Panamá se ha integrado al sistema mundial de vigilancia que incluye a la GYTS la encuesta en personal escolar y la encuesta mundial de tabaco en estudiantes de profesiones de la salud liderizada por CDC-OPS/OMS. Además se hacen revisiones periódicas de la mortalidad general y se estiman las muertes asociadas al consumo de tabaco. 
Como mecanismo de obtener información representativa de la población nacional en materia de tabaco se incluye el tema en las siguientes encuestas:
Encuesta de Niveles de Vida: 1997 2003 y 2008. A partir de las que se determinan datos de gasto en consumo de tabaco.
Encuesta Nacional de Salud y Calidad de Vida 2007: Datos sobre prevalencias edad de inicio exposición al humo de tabaco de segunda mano para población nacional urbano rural e índigena. Edad sexo y otras variables.
Encuesta de Propósitos Multiples: La cual incluye datos sobre prevalencia de consumo y exposición al humo de tabaco de segunda mano a nivel de las cabeceras (áreas urbanas de provincias).
Prevalencia de Factores de Riesgo Asociados a las Enfermedades cardiovasculares (PREFREC 2010) donde se obtienen datos de prevalencia edad de inicio del consumo exposición al humo de tabaco
Durante el año 2012 se estará realizando la Encuesta Mundial de Tabaco en Adultos con financiamiento nacional y asesoría técnica de CDC y OPS.
En cuanto a la existencia de base de datos sobre leyes y reglamentos relacionados con el control del tabaco el país cuenta con dos bases de datos de carácter nacional tipificadas por materia legislativa y clasificación del tipo de documento que la contiene donde se incluye la categoría de tabaco. Dichas bases de datos son la de la Asamblea Nacional de Diputados (www.asambleanacional.gob.pa) y la de la Gaceta Oficial (www.gacetaoficial.gob.pa)
Sobre el tema de jurisprudencia la Corte Suprema de Justicia del país en su página www.organojudicial.gob.pa tiene una recopilación de todos los fallos emitidos clasificados según materia tratada entre los cuales se pueden localizar el fallo del año 2010 a favor de la legislación de control de tabaco y las dos demandas impuestas por BAT y por PM con respecto a la prohibición de exibición de productos de tabaco en puntos de venta.","Panamá se ha integrado al sistema mundial de vigilancia que incluye a la GYTS la encuesta en personal escolar y la encuesta mundial de tabaco en estudiantes de profesiones de la salud liderizada por CDC-OPS/OMS. Además se hacen revisiones periódicas de la mortalidad general y se estiman las muertes asociadas al consumo de tabaco. 
Como mecanismo de obtener información representativa de la población nacional en materia de tabaco se incluye el tema en las siguientes encuestas:
Encuesta de Niveles de Vida: 1997 2003 y 2008. A partir de las que se determinan datos de gasto en consumo de tabaco.
Encuesta Nacional de Salud y Calidad de Vida 2007: Datos sobre prevalencias edad de inicio exposición al humo de tabaco de segunda mano para población nacional urbano rural e índigena. Edad sexo y otras variables.
Encuesta de Propósitos Multiples: La cual incluye datos sobre prevalencia de consumo y exposición al humo de tabaco de segunda mano a nivel de las cabeceras (áreas urbanas de provincias).
En cuanto a la existencia de base de datos sobre leyes y reglamentos relacionados con el control del tabaco el país cuenta con dos bases de datos de carácter nacional tipificadas por materia legislativa y clasificación del tipo de documento que la contiene donde se incluye la categoría de tabaco. Dichas bases de datos son la de la Asamblea Nacional de Diputados (www.asambleanacional.gob.pa) y la de la Gaceta Oficial (www.gacetaoficial.gob.pa)
Sobre el tema de jurisprudencia la Corte Suprema de Justicia del país en su página www.organojudicial.gob.pa tiene una recopilación de todos los fallos emitidos clasificados según materia tratada."
"113","Papua New Guinea","There is work going on with having a regulation to the current law.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Documentos remitidos por la Organización Mundial de la Salud:
- Convenio Marco de la OMS para el Control de Tabaco - CMCT. 2003.
- Convenio Marco de la OMS para el Control de Tabaco: Directrices para la aplicación (Artículos 5.3. 8. 9.10. 11. 12. 13 y 14). 2013.
- Protocolo para la eliminación del comercio ilícito de productos de tabaco. 2013.
- Reglamento Interior de la Conferencia de las Partes. 2006.
- Informe sobre el control de tabaco para la Región de las Américas. 2011.
- Informe Mundial sobre los progresos realizados en la aplicación del Convenio Marco de la OMS para el Control del Tabaco. 2012. 
La Comisión de Lucha contra Delitos Aduaneros y la Piratería. (Ley N° 27595. Ley de Lucha contra los delitos aduaneros y la piratería) en coordinación con la Sociedad Nacional de Industrias viene realizando talleres de capacitación dirigidos al personal de las Instituciones miembros de los Comandos Regionales (Ministerio Público. SUNAT. INDECOPI y la Policía Fiscal a nivel nacional. con la finalidad de transferir competencias técnicas en aspectos que permitan una mayor eficiencia en la labor de identificación de productos falsificados y de contrabando correspondiente al sector Tabacalero. Se ha desarrollado en el año 2013 dicha actividad en 10 regiones (Moquegua. Tacna. Tumbes. Piura. La Libertad. Lambayeque. Ancash. Puno. Cusco y Loreto) a nivel nacional y se ha capacitado a 348 funcionarios a nivel nacional.","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Since 1990s national surveys on smoking behaviours and attitudes including relationship to tobacco control policies are conducted very often and using standardized questionnaires and methods and provide information on smoking for almost all most important target groups. 
Moreover pursuant to the EU provisions (Regulation (EC) No 2095/2005) each year not late than 31 July Poland provides to the EU Commission information concerning an area of tobacco cultivations crops of tobacco prices number of farmers and other data.","Since 1990s national surveys on smoking behaviors and attitudes including relationship to tobacco control policies are conducted very often and using standardized questionnaires and methods and provide information on smoking for almost all most important target groups.","Answer/report not provided"
"118","Portugal","A Report on Smoking Prevention in numbers was published in November 2013. Available: http://www.dgs.pt/estatisticas-de-saude/estatisticas-de-saude/publicacoes/portugal-prevencao-e-controlo-do-tabagismo-em-numeros-2013.aspx","The Portuguese Institute of Drugs and Toxicodependencies is responsible for conducting the National Survey in School Setting - the 2nd cycle of this survey has been implemented in secundary schools in 2010 and it will be repeated in 2013. 
http://www.idt.pt/PT/ComunicacaoSocial/ComunicadosImprensa/Documents/2008/04/18/inqueritoNacMeioEscolar.pdf
ESPAD report - it will be done in 2011. (Data are collected for 13 to 18 years old students). 
http://www.espad.org/documents/Espad/ESPAD_reports/2007/The_2007_ESPAD_Report-FULL_091006.pdf
National Survey on Consumption of Psychoactive substances in the Portuguese population (2007). This survey will be repeated in 2011.
There are several scientific studies conducted in universities focussed in different aspects of tobacco consumption and its impact in health and economic and social field. Some of these studies are not yet concluded or available in a URL format.
The Infotabac report contains data about some of these studies:
Infotabac Report 2011 DGS http://www.dgs.pt/upload/membro.id/ficheiros/i015721.pdf","The Portuguese Institute of Drugs and Toxicodependencies is responsible for conducting the National Survey in School Setting - the 2nd cycle of this survey has been implemented in secundary schools in 2010 and it will be repeated in 2013. 
http://www.idt.pt/PT/ComunicacaoSocial/ComunicadosImprensa/Documents/2008/04/18/inqueritoNacMeioEscolar.pdf

ESPAD report - it will be done in 2011. (Data are collected for 13 to 18 years old students). 
http://www.espad.org/documents/Espad/ESPAD_reports/2007/The_2007_ESPAD_Report-FULL_091006.pdf

National Survey on Consumption of Psychoactive substances in the Portuguese population (2007). This survey will be repeated in 2011.
There are several scientific studies conducted in universities focussed in different aspects of tobacco consumption and its impact in health and economic and social field. Some of these studies are not yet concluded or available in a URL format.
The Infotabac report contains data about some of these studies:
Infotabac Report 2011 DGS http://www.dgs.pt/upload/membro.id/ficheiros/i015721.pdf"
"119","Qatar","Qatar implement all the provisions of the Gulf Cooperation Council and the World Health Organization with respect to tobacco control","Answer/report not provided","Answer/report not provided"
