"","Party","2014","2012","2010"
"44","Denmark","The primary focus is currently on demand reduction measures concerning tobacco dependence and cessation as well as education communication training and public awareness.","To give a better protection to involuntary smoking - especialle to young people. To raise taxes to the feasible maximum in order to reduce consumption and to aviod cross border trade and illegal trade. To get a national plan of tobacco control with national objectives and goals.","Pictorial warnings / Exposure to tobacco smoke / Sales to minors/ Regulation of the contents of tobacco products/ information on tobacco and health to the public /integration of smoking cessation services in the health sector"
"45","Djibouti","Le plaidoyer constant ainsi que la formation et soutien technique des départements sectoriels.","ART 8-12-13-15 ET 6","Answer/report not provided"
"46","Ecuador","Hacer las reformas legales e instrumentos legales complementarios. para avanzar en el cumplimiento de lo normado y lograr una mayor implementación del CMCT y sus directrices.
Fortalecer la institucionalidad para el control del tabaco.
Lograr la prohibición total de publicidad. promoción y patrocinio (énfasis puntos de venta y publicidad transfronteriza).
Ratificar e implementar el Protocolo para la eliminación del comercio ilícito de productos de tabaco.
Monitoreo y vigilancia de los espacios libres de humo. cumplimiento pleno de la normativa vigente.
Implementar en todos los servicios públicos de salud estrategias de intervención breve y tratamiento integral del tabaquismo. acceso gratuito a los medicamentos específicos.
Evaluar el impacto de la implementación del CMCT y de la Ley Orgánica para la Regulación y Control del Tabaco.
Estrategias para evitar el consumo del cigarrillo electrónico y las pipas de agua (narguile).
Avanzar hacia la prohibición de la extensión de la marca y hacia el etiquetado plano.
Estrategias para contrarrestar las formas renovadas de interferencia de la industria de tabaco.","Estrategias efectivas para el cumplimiento de los espacios libres de humo
Estrategias de tratamiento y cesación tabáquica
Investigación de impacto respecto de la aplicación de la Ley investigaciónes de prevalencia .
Estrategias para impedir la ingerencia de la industria de tabaco","Answer/report not provided"
"47","Egypt","Implementation of article 8 - article 5.3 - decrease shisha consumption","Protection from tobacco smoke","Answer/report not provided"
"48","El Salvador","la Asamblea Legislativa ratifique el Convenio Marco en Abril 2014. Lo mas urgente ahora es revisar la ley nacional y acercarla más al Convenio Marco. así como lograr la aprobación del reglamento para la aplicación de sanciones a los infractores","Answer/report not provided","Answer/report not provided"
"49","Estonia","Eliminate illicit trade in tobacco products","Eliminate illicit trade in tobacco products","Answer/report not provided"
"50","European Union","Answer/report not provided","Answer/report not provided","Revision of the EU tobacco product legislation;
Fighting illicit trade in tobacco products."
"51","Fiji","Enforcement ban of mini packs cessation","o	To reduce level of tobacco consumption and smoking prevalence from its current rate by 10% by 2014
o	Prevent youth from beginning to use tobacco; and to reduce prevalence rate by 10% by 2014;
o	Protect the public particularly infants and children from exposure to second hand smoke
o	Improve support for research surveillance and evaluation.
o	Raise tobacco taxes
o	Strengthen enforcement
o	Awareness on Article 5.3","Answer/report not provided"
"52","Finland","Legislative measures and measures related to smoking cessation","Legislative measures and measures related to smoking cessation.","Legislative measures and measures related to tobacco cessation."
"53","France","Transposition de la directive européenne 2014-40","Les progrès réalisés sont à consolider notamment en ce qui concerne la réduction de lattractivité des produits du tabac la politique daide au sevrage tabagique. La mise en œuvre effective de larticle 5.3 est un des domaines quil convient daméliorer.","Les avancées obtenues dans le cadre du plan cancer 2003-2008 et par la mise en œuvre de la loi de santé publique de 2004 doivent être consolidées ce à quoi le plan cancer 2009-2013 sattache. Au vu des politiques et mesures déjà mises en œuvres le domaine damélioration dans lapplication de la CCLAT en France relève notamment dela mise en œuvre effective de larticle 5.3"
"54","Gabon","- Atelier de rédaction des textes d’application de la loi antitabac
- Formation des hommes des medias et des ONG œuvrant dans la lutte antitabac sur la sensibilisation
- Renforcement des capacités des agents des services des douanes et des impôts sur la taxation des produits du tabac
- Réalisation d’un spot publicitaire radiotélévisé sur la lutte antitabac
- Formation du personnel médical sur le sevrage tabagique
- Le financement de la recherche en rapport avec l’épidémie tabagique","Mener une enquête sur lusage du tabac chez les jeunes","Answer/report not provided"
"55","Gambia","DEVELOPMENT OF ENFORCEMENT PLAN DEVELOPMENT OF NEW TOBACCO BILL ENFORCEMENT OF THE BAN ON PUBLIC SMOKING MEDIA CAMPAIGN. CESSATION TRAINING","The provision of both financial and technical support in the area of tobacco control could facilitate speedy implementation of programmes.","Answer/report not provided"
"56","Georgia","Simplify the process of fining of the violators as well as increase amount of fines – amendments to Administrative offense Code 
Total ban of advertisement and promotion of tboacco products (including on the internet). – Amendments to the Tobacco Control Law and Advertisement Law 
Periodic increase of taxation on tobacco products - Amendment to National Tax Code","Start to actually implement law on tobacco control and simplify the process of fining of the violators as well as increase amount of fines. 
Total ban of advertisement and promotion of tboacco products (including on the the internet) and introducing relevant fines for the violators. 
Periodic increase of taxation on tobacco products and decrease of availability of tobacco products through actually prohibiting sale of tobacco products to youth under 18 and prohibiting of selling cigarettes by sticks.","Answer/report not provided"
"57","Germany","Implementation of the EU Tobacco Directive (Ingredients Packaging and Labelling","Implementation smoke-free environments preventing people from starting to smoke","Implementing smoke-free environments preventing young people from starting to smoke."
"58","Ghana","Development of a national Comprehensive Strategic plan for Tobacco Control
Conduct of Surveys (GYTS GATS GHPS)
Education training and communication (Article 12)
Tobacco use cessation","1. Passage of Tobacco Measures Bill
2. Pre-service and in-service health worker capacity building
3. Public awareness creation
5. Advocacy and media sensitization
6. Cessation interventions with tb programme with lung health strategy","Answer/report not provided"
"59","Greece","The Ministry of Finance is studying the probability of replacing the existing tax stamps with an integrated system for labelling and tracing or digital verification of tobacco products.","The Ministry of Finance is studying the probability of replacing the existing tax stamps with a contemporary integrated system for labeling and tracing or digital verification of tobacco products","Answer/report not provided"
"60","Grenada","Due to the perceived low tobacco use in the country it is not high on the priority agenda","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Artículos 13 y 11. en ese orden. Posteriormente. actualización de artículo 8","Organización de la Comisión Interinstitucional para el cumplimiento del CMCT y la creación del programa para el control de tabaco.","Answer/report not provided"
"62","Guyana","Answer/report not provided","Tobacco Control is one of top priorities in Guyana. It is directy and indirectly related to the chronic disease burden that has been set upon the country and as such there is much interest in its part to play in reducing these diseases. Some of the main areas are tobacco education smoke free zones the tobacco control legislation and tobacco cessation.","Tobacco Control is one of top priorities in Guyana. It is directy and indirectly related to the chronic disease burden that has been set upon the country and as such there is much interest in its part to play in reducing these diseases. Some of the main areas are tobacco education smoke free zones the tobacco control legislation and tobacco cessation."
"63","Honduras","1.- Análisis y medición del contenido de los productos de tabaco.
2.- Análisis y medición de las emisiones de los productos de tabaco.
3.- Educación. comunicación. formación y concientización del público. para lo cual se requiere de la impresión de los manuales de prevención para los niveles de educación de pre-básica. básica y media. 
4.- Medidas de reducción de la demanda relativas a la dependencia y al abandono del tabaco. mediante el desarrollo de centros de cesación para el abandono del consumo de tabaco.
5.- Diseño y aplicación de programas encaminados a promover el abandono del consumo de tabaco. en lugares tales como instituciones de trabajo tanto públicos como de la empresa privada.
6.- Promoción de investigaciones que aborden: a) los factores determinantes del consumo de tabaco. b) las consecuencias del consumo de tabaco. c) los indicadores sociales y económicos relacionados con el consumo de tabaco. d) el consumo de tabaco entre las mujeres. e) con especial referencia a las embarazadas. f) los determinantes y las consecuencias de la exposición al humo de tabaco. g) la determinación de programas eficaces de tratamiento de la dependencia del tabaco;  y. h) la determinación de medios de subsistencia alternativos. 
7.- Un sistema nacional de vigilancia epidemiológica sobre: a) los patrones del consumo de tabaco. los b) patrones del consumo de tabaco. c) las consecuencias del consumo de tabaco y los indicadores sociales. económicos y de salud relacionados con el consumo de tabaco; y. e) la exposición al humo de tabaco","La principal prioridad es la salud de manera integarl la salud como un derecho fundamental que el estado esta obligado a proteger de manera constitucional a la poblacion en general.","La principal prioridad es la salud de manera integarl la salud como un derecho fundamental que el estado esta obligado a proteger de manera constitucional a la poblacion en general."
"64","Hungary","In the future our priorities are to continue the dissemination of smoking prevention programs in kindergartens and schools and to strengthen the smoking cessation system.","Currently our tobacco-control efforts concentrate on the control of smoking prohibitiosn the introduction of pictorial warnings on tobacco product packaging and the execution of smoking prevention and cessation programmes.","Smoking prevention and implementation of the FCTC guidelines."
"65","Iceland","Ongoing work with making public policy in tobacco control to be followed with action plan to enforce the policy.","Making public policy in tobacco control and action plan to enforce the policy","Answer/report not provided"
"66","India","Upscaling of the National Tobacco Control Programme to cover all the states and over 600 district in next three years under the 12th Five Year Plan. 
Capacity building at national and sub-national level for implementing tobacco control laws with special focus on smokefree rules. TAPS and sale to minors and  around educational Institutions.
Training of diverse groups like civil society. health professionals. media. law enforcers for  monitoring and implementation of tobacco control laws.
Advocacy and sensitisation of various stakeholder ministries on tobacco control laws and related issues.
Development of various operational guidelines and training modules for diverse stakeholders.
Strengthening and upscaling of the cessation services at sub-national level including partnership with private sector ans setting up telephonic quitline
Sustain the Mass Media campaign through evidence based PSA/Spots  and condct evaluation of the campaigns.
Development and  dessimination of IEC and training materials at grassroot level.
strengthen the tollfree helpline for reporting of violations under COTPA.
Set up 24x 7 QUITLINE for those desirious the quit tobacco use.
Strengthen the prohibition / Regulation e-cigarettes in India
Workout alternative viable livelihood strategies for tobacco farmers and bidi rollers.
Build the lab capacity for testing of contents and emissions of tobacco products.
Work out strategies for regulation of smokeless/chewing tobacco
 Defend the Rules and regulation which are being challenged  by the industry","Upscaling the National Tobacco Control Programme to all states and districts in phases during the next 5-year plan.
Capacity building at national and sub-national level for implementing tobacco control laws with special focus on smokefree rules TAPS and sale around educational Institutions.
Training of diverse groups like civil society health professionals media law enforcers for monitoring and implementation of tobacco control laws.
Advocacy and sensitisation of various stakeholder ministries on tobacco control laws and related issues.
Development of training modules for diverse stakeholders.
Strengthening and upscaling of the cessation services at sub-national level including partnership with private sector
Upscaling Mass Media and development of communication strategy for sustained mass media campaigns.
Develop and dessiminate IEC and training materials at grassroot level.
Strengthen the tollfree helpline for reporting of violations under COTPA.
Workout alternative viable livelihood strategies for tobacco farmers and bidi rollers.
Build the lab capacity for testing of contents and emissions of tobacco products.
Work out strategies for regulation of smokeless/chewing tobacco
Tobacco is the major NCD risk factor. Integrating National Tobacco Control Programme under NRHM umbrella and synergy with Non Communicable Disease (NCD) Programme and other communicable disease programme like Tuberculosis and HIV. In addition tobacco cessation may be included as part of the counseling services under National Mental Health Programme/ Drug de-addiction programmes etc.
Mainstreaming tobacco surveillance in the existing health surveys like- District Level Health Survey Annual Health Surveys/Health Management Informatics System under National Rural Health Mission (NRHM).
Setting up national/sub-national telephone quitline for cessation.","Capacity Building:
(i) Capacity building at state and national level for effective implementation of tobacco control laws with special focus on smoke free mandatory depiction of pictorial health warnings and ban on sale of tobacco products to minors.
(ii) Training of civil society groups health professionals media law enforcers for effective implementation of tobacco control laws.
(iii) Sensitizing various stakeholder ministries and government departments on tobacco control programme and measures.
(iv) Integration of tobacco control with other national health programmes.
(v) Development of various training materials/modules.
(vi) Strengthening Tobacco Cessation facilities in the country by training of doctors/health workers.
Media Campaigns:
(i) Implementation of a sustained Public Awareness Campaign against use of tobacco using both electronic and print media.
(ii) Intensive mass media campaigns have been launched with special impetus on harmful effects of smoking and smokeless tobacco use.
(iii) Develop and dissmeinate IEC materials at grassroot level.
Tobacco Cessation:
(i) Integration of the tobacco cessation services into the existing health system.
(ii) Strengthening existing Tobacco Cessation Centres as Resource Centers for Tobacco Control.
(iii) Working with various sectors both private and govt for expanding cessation facilities in the country.
(iv) Develop and dissmeinate national guidelines for tobacco cessation.
Building tobacco testing lab calacity:
(i) Build capacity for testing and regulating tobacco products."
"67","Iran (Islamic Republic of)","Revising National tobacco control strategic plan and plan of action
Filling gaps identified in FCTC needs assessment","All of provisions are important in implementation but the most important is Article 15","Answer/report not provided"
"68","Iraq","The establishment of smoking cessation clinics and work on graphic health warnings on cigarette packs.","We want to quit smoking clinics and work on pictorial health warnings on the packaging of tobacco","Answer/report not provided"
"69","Ireland","Article 11 - Approval was obtained from Government last November to proceed with a new Public Health (Standardised Packaging of Tobacco) Bill 2013. Work is ongoing on this legislation.","Assisting in the development of further guidelines as agreed per FCTC workplan.","Assisting in the development of further guidelines as agreed per FCTC workplan."
"70","Israel","Answer/report not provided","We have a National Tobacco Control Plan as I described before.","Answer/report not provided"
"71","Italy","The priorities of the Ministry of Health are: implementation of article 6 article 11 and article 12","The priorities of the Ministry of Health are: implementation of article 11 article 12 and article 16","Answer/report not provided"
"72","Jamaica","Priorities are to implement Articles 13 and 15 and strengthen implementation of Article 14. 
In addition Jamaica aims to develop a more comprehensive and independent Tobacco Control Law as the current Regulations can be changed by successive Governments as it is now under the control of the Minister of Health were as a Comprehensive Tobacco Control Law has to go through parliament for approval.","Answer/report not provided","Answer/report not provided"
"73","Japan","Under global collaboration we are working on developing methods to estimate health impact of substances contained in tobacco products.","Health Japan 21 promotes comprehensive tobacco control through: 1) awareness raising on smoking and health 2) preventing minors from smoking 3) restricting smoking in public places and workplaces as well as dissemination of information on effective measures on smoking restriction and 4) publicizing support programs offered to those who wish to quit smoking.","Health Japan 21 promotes comprehensive tobacco control through: 1) awareness raising on smoking and health 2) preventing minors from smoking 3) restricting smoking in public places and workplaces as well as dissemination of information on effective measures on smoking restriction and 4) publicizing support programs offered to those who wish to quit smoking. In 2008 the National Health Japan 21 was modified in a manner to focus on tobacco control."
"74","Jordan","Activation of legislation Jordanian anti-smoking Public Health Law No. 47 of 2008 the issuance of tobacco display regulation No. 73 of 2014 (see Annex) the work to increase the tax on tobacco products the preparation of comprehensive public education campaigns as well as to increase the number of clinics to provide services to quit smoking and the training of health personnel. Increase the number of liaison officers and trained anti-smoking.","Activation of the Jordanian tobacco control legislation particularly the measures to prevent smoking in public places as well as implementation of awareness campaigns; providing services to quit.","Activation of the Jordanian legislation in the field of special anti-smoking ban on smoking in public places and increase the area of the health warning as well as the preparation of comprehensive awareness campaigns in addition to providing services to quit smoking."
"75","Kazakhstan","Within the jurisdiction of the Ministry of Health on the implementation RKBTVOZ icons on the dangers of smoking in Kazakhstan and the countries of the Customs Union is a priority. In addition the introduction of a complete ban of smoking in public places and ban tobacco sponsorship.","Answer/report not provided","Answer/report not provided"
"76","Kenya","Mass media Campaigns Finalization of Regulations Finalization of Pictorial Health warnings Cessation Implementation of Article 5.3 engagement of other government departments/sectors in tobacco control Ratification of the protocol Taxation evaluation of the implementation of the national legislation addressing trade related matters implementation of Article 9&10 )","Answer/report not provided","1.Setting up of cessation programmes and services
2. Scaling up public education campaings
3. Conducting local studies on Adult Tobacco Use
4. Studies on tax implementation"
"77","Kiribati","Enforcement of Tobacco Control Act 2013
Implementation of Tobacco Regulation
New NCD Plan","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Increase taxes on tobacco
Strengthen the law against tobacco
Protection from exposure to tobacco smoke in public places
Health warnings that include both images and text covering half of tobacco packaging and on both sides
A complete ban on tobacco advertising in all areas","Increase taxes on tobacco
Strengthen the law against tobacco
Protection from exposure to tobacco smoke in public places
Health warnings that include both images and text covering half of tobacco packaging and on both sides
A complete ban on tobacco advertising in all areas"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Art. 5.3 Art. 6 Art. 8 Art. 11 Art. 12 Art. 13 Art. 26","Article 6 Article 8 Article 11 Article 13 Article 5.3 Health Promotion Fund","Answer/report not provided"
"81","Latvia","Protecting people from exposure to environmental tobacco smoke minimize accessibility and availability to tobacco products","Although smoking in public places is prohibited with few exceptions smoking prevalence is high therefore actions in health promotion and prevention must be continued. Smoking bans must become stronger (without any exceptions).
Further increase in taxation of tobacco products is also a priority.
Now electronic cigarettes is not a subject to law thus the legislation in this field must be developed.","The overall priority of Latvia is to implement all obligations of the Convention into national legislation. A prior aim is to reduce the prevalence of smoking and the number of people exposed to second hand smoking. One of the most cost effective measures is to regulate various aspects such as price penalties and prohibitions of smoking by law. A constant and ongoing work has been made to improve the legal system by amending the law On Restrictions regarding Sale Advertising and Use of Tobacco Products. One of the prior aims is to detect and eliminate gaps in the legal system such as non restricted sales of alternative smoking product (herbal cigarettes ect.). In the past few years specific attention was directed to the protection from tobacco smoke. Currently smoking is widely prohibited in most public places."
"82","Lebanon","Ensuring full compliance and effective implementation of the national Law 174 (including TAPS ban. ban on indoor smoking. and health warnings). with all its tobacco control measures. as well as increasing taxation on all tobacco products.","Ban of smoking in indoor public places and public transport.
Increased warning label on cigarette packs to 40-50% and include images.
Ban of all forms of tobacco industry advertisement promotion and sponsorship.","Ban of smoking in indoor public places and public transport.
Increased warning label on cigarette packs to 40-50% and include pictorial.
Ban of all forms of tobacco industry advertisement promotion and sponsorship."
"83","Lesotho","- Commitment at individual level for officers mandated to do the duty
-	Ministry has to be committed 
Government commitment","Answer/report not provided","To put in place National Tobacco Control Policy and Legislation 
To strengthen a National Tobacco Control Coordinating Committee
To increase the number of staff members dealing with Tobacco Control programme activities in the Ministry of Health
Research on tobacco use"
"84","Libyan Arab Jamahiriya","Raise the prices of tobacco products and the elimination of illicit trafficking and strengthen the program to quit tobacco use.","Adoption of new comprehensive tobacco control legislation and help to quit smoking","Answer/report not provided"
"85","Lithuania","Protection from exposure of tobacco smoke illicit trade of tobacco products control of the prohibition to sale tobacco products to minors comprehensive ban of all forms of tobacco products promotion and sponsorship","Protection from exposure of tobacco smoke illicit trade of tobacco products control of the prohibition to sale tobacco products to minors comprehensive ban of all forms of tobacco products promotion and sponsorship","Protection from exposure of tobacco smoke illicit trade of tobacco products control of the prohibition to sale tobacco products to minors comprehensive ban of all forms of tobacco products promotion and sponsorship"
"86","Luxembourg","Protection contre l’exposition à la fumée de tabac. Sevrage tabagique. Réduction de la demande chez les jeunes et mineurs","Protection contre lexposition à la fumée de tabac mise en place du plan national tabac.","Protection contre lexposition à la fumée de tabac Mise en place du plan national tabac."
"87","Madagascar","PREVENTION DES EFFETS  NEFASTES DE L’EXPOSITION A LA FUMME DU TABAC","Protection du Public contre l exposition à la fumée du tabac
Education communication formation et sensibilisation du public sur les mefaits du tabagisme
Protection des mineurs sur laccès des produits du tabac
Mise à jour de mise en garde sanitaire en photos ou images avec de messages lisibles sur tous les unités de conditionnements de produit de tabac en vente à Madagascar","Protection du Public contre l exposition à la fumée du tabac
Education communication formation et sensibilisation du public sur les mefaits du tabagisme
Protection des mineurs sur linterdiction de la vente aux mineurs et par les mineurs les produits du tabac"
"88","Malaysia","Implementation of Articles 5.3 6 8 11 13 and 14","Implementation of Articles 8 11 12 and 13 through enacting & enforcing the current Control of Tobacco Product Regulation and expansion of the nationwide anti-smoking media campaigns. Although Article 5.3 of the WHO FCTC which has been recognised by the Public Service Department further processes has to be implemented by the MOH in order to materialise the Code of Conduct.","Implementation of Articles 8 11 12 and 13 through enacting & enforcing the current Control of Tobacco Product Regulation and expansion of the nationwide anti-smoking media campaigns. Although Article 5.3 is recognised as an important aspect of the FCTC this item is still yet to be given the appropriate focus."
"89","Maldives","AT present the completion of all Regulations under the Tobacco Control Act. This will lead to quick progress in the implementation process.","Answer/report not provided","Answer/report not provided"
"90","Mali","Relecture des textes Révision des taxes Sensibilisation Les images sur les paquets.","Adoption et application des décrets 
Rendre fonctionnel le comité national de lutte antitabac
Revoir le titre de la loi antitabac loi portant sur la reglementation de la production de la commercialisation du tabc et des produits
et mettre: loi portant sur la lutte contre le tabac","Answer/report not provided"
"91","Malta","Legislation and enforcement.","Enforcement of existing legislation.","Enforcement of existing legislation."
"92","Marshall Islands","Draft an amendment to the Tobacco Control Act of 2006 to increase compliance to FCTC
Graphic health warnings
Require testing and harmful constituents labeling at the expense of the manufacturer
Comprehensive bans on tobacco advertisement promotion and sponsorship
Bans on sales by minors 
Further limit duty free allowance
Further expand tobacco free settings
Increase taxes on tobacco products
Develop regulations to implement legislation
Strengthen enforcement of existing legislation
Develop a comprehensive and integrated programme (ideally through primary health care)","(1) Development of Regulations to address the FCTC articles as well as RMI Tobacco Act adopted in 2006; and
(2) to assist in creating pictorial health warnings and how to implement such warnings.","Developing the regulations with with regard to Packaging and Labeling (1) develop regulations regarding exposure from tobacco smoking incljding education on second hand smoking and public awarenes programs and controling the advertisement and sponsorship on tobacco promotion and finally ensure selling of tobacco to the minor is completely banned."
"93","Mauritania","Adoption mise en œuvre de la loi antitabac actuellement au Parlement mise en place d’un programme de l’aide au sevrage tabagique mise en place de programmes de sensibilisation et de communication en matière de lutte contre le Tabac.","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Mauritius needs to implement the following: 

Article 9: regulation of the contents of tobacco products 
Article 10: regulation of tobacco product disclosures 
Article 12 (c) - Ensuring that the public has access to wide range of information on tobacco industry activities. 
Article 12: Education communication training and public awareness
Article 13: Cross-border advertising promotion and sponsorship","Mauritius needs to implement the following:

Article 9: regulation of the contents of tobacco products
Article 10: regulation of tobacco product disclosures
Article 12 (c) - Ensuring that the public has access to wide range of information on tobacco industry activities.
Article 12: Education communication training and public awareness
Article 13: Cross-border advertising promotion and sponsorship","Establishment of a smoking cessation service in the public health sector making workplaces 100% smoke-free (with no designated smoking places) complaince to the new FCTC-compliant tobacco legislation."
"95","Mexico","Artículo 8. 14. 20 y publicidad 5.3","del Convenio: Art: 8 Protección contra la exposición al humo de tabaco Art. 11 Empaquetado y etiquetado de los productos de tabaco 13 Publicidad promoción y patrocinio del tabaco Art. 6 Disposiciones relacionadas con los precios e impuestos para la reducción de la demanda.
Para ello se continuará promoviendo la Reforma de la Ley General para el Control del Tabaco con el propósito de: eliminar de su artículo 27 y artículo las zonas exclusivamente para fumar en espacios cerrados con acceso al público; Incrementar el tamaño de los pictogramas a cuando menos el 50% de la cara anterior de todo empaquetado y etiquetado de los productos del tabaco; facultar al Titular de la Secretaría de Salud para promover ante el Legislativo una Reforma Fiscal con visión de salud pública para incrementar los impuestos a los productos del tabaco para reducir su demanda e indexar la carga impositiva a la inflación; prohibir toda forma de publicidad promoción y patrocinio.
Promover cambios en las legislaciones locales en particular en materia de la protección contra la exposición al humo de tabaco a través del mandato de que todos los espacios cerrados con acceso del público sean 100% libres de humo de tabaco.
En materia de cesación incrementar el número de centros de atención para el tratamiento de personas adictas al tabaco.
Preparar la Tercera Ronda de Pictogramas y Leyendas Sanitarias que habrán de incorporarse a todo empaquetado y etiquetado de los productos del tabaco a partir de septiembre del 2012 
Campañas para la prevención del tabaquismo y para la difusión concientización y educación sobre los efectos nocivos de consumo del tabaco.
Desarrollo e implementación de sistemas para el monitoreo y la evaluación del impacto de las políticas públicas en materia de control del tabaco que permita el monitoreo continuo de la aplicación de la Ley General para el Control de Tabaco su Reglamento y la evaluación periódica de su aplicación.
Promover la participación de la ciudadanía para utilizar los canales de denuncia ciudadana en materia de violaciones a la LGCT su Reglamento y demás disposiciones aplicables.
Implementar medidas en los tres niveles de gobierno y dentro de la sociedad civil organizada para neutralizar la interferencia de la industria tabacalera.","Alinear la LGCT al CMCT; se han identificado como área de oportunidad los siguientes artículos del Convenio: Art: 8 Protección contra la exposición al humo de tabaco Art. 11 Empaquetado y etiquetado de los productos de tabaco 13 Publicidad promoción y patrocinio del tabaco Art. 6 Disposiciones relacionadas con los precios e impuestos para la reducción de la demanda.
Promoción del establecimiento y reconocimiento de espacios 100% libres de Humo de Tabaco en todos los espacios cerrados con acceso al público o todos los sitios de trabajo interior
Promover el establecimiento de normativas estatales y ordenamientos municipales con disposiciones más robustas de las establecidas en la LGCT con particular énfasis en espacios 100% libres de humo de tabaco.
Promover el apoyo en los estados para la Reforma de la LGCT.
Actualizar y diseñar el Programa contra el Tabaquismo conforme a lo dispuesto en la Ley General de Salud y la LGCT. Evaluación del Impacto del programa
Cesación: incrementar el número de centros de atención para el tratamiento de personas adictas al tabaco. Fortalecer la capacidad nacional en materia de cesación mediante la capacitación y certificación del personal involucrado en las áreas de tratamiento del tabaquismo.
Promover ante el Legisativo una Política Fiscal con visión de salud pública para la Reducción de la Demanda y dar acompañamiento a las Cámaras de Diputados y Senadores aportando la evidencia científica con que se cuenta para que aprueben la iniciativa de Reforma Fiscal para incrementar los impuestos a los productos del tabaco para reducir su demanda.
Fortalecer la coordinación con los diferentes instituciones gubernamentales involucradas en el Control del Tabaco para dar cumplimiento cabal a los compromisos contraidos en el Convenio Marco para el Control del Tabaco de la OMS
Fortalecer la coordinación con actores de la Sociedad Civil involucrados en el Control del tabaco
Campañas para la prevención del tabaquismo y para la difusión concientización y educación sobre los efectos nocivos de consumo del tabaco.
Desarrollo e implementación de sistemas para el monitoreo y la evaluación del impacto de las políticas públicas.
Instrumentar acciones que permitan el monitoreo continuo de la aplicación de la Ley General para el Control de Tabaco su Reglamento y la evaluación periódica de su aplicación
Difusión a través de medios de comunicación de los beneficios para la salud pública derivados de la aplicación de la LGCT y su Reglamento.
Fortalecer la capacidad de la Secretaría de Salud para captar atender y monitorear el cumplimiento de la legislación en materia de control del tabaco.
Promover la participación de la ciudadanía para utilizar los canales de denuncia ciudadana en materia de violaciones a la LGCT su Reglamento y demás disposiciones aplicables."
"96","Micronesia (Federated States of)","Sustainability of funding to implement the FSM FCTC","Sustainability of funding to implement the FSM FCTC","Answer/report not provided"
"97","Mongolia","100% indoor smoke-free environment excise tax on tobacco and tobacco cessation","100% smoke-free environment","100% smoke-free environment"
"98","Montenegro","The priorities are the prevention of the uptake of smoking prevention of smoking-related morbidity and mortality adoption of normative acts in the area of restrictions and bans the use of tobacco products and their implementation and promotion of Convention","The priorities are the prevention of the uptake of smoking prevention of smoking-related morbidity and mortality adoption of normative acts in the area of restrictions and bans the use of tobacco products and their implementation.","The priorities are the prevention of the uptake of smoking prevention of smoking-related morbidity and mortality adoption of normative acts in the area of restrictions and bans the use of tobacco products and their implementation."
"99","Myanmar","Article 5.3 6 8 11 12 13 14 15 and 16","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Development of regulations on the Tobacco Act and its immediate implementation.","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Effective implementation of Tobacco Control Act Regulations and Directives including Pictorial Health Warning Directives.
Awareness and orientation activities 
Tax raise according to the international standards
Research activities on the burden of disease and economic costs related to tobacco use and exposure to tobacco smoke 
Strengthen multi-sectoral coordination and collaboration","- Education communication training public awareness and research programs
-Implementation of Tobacco Products Control and Regulatory Act 2011
- Implementation of Directive for Printing and Labeling of Warning Message and Graphics in the Boxes Packets Wrappers Carton Parcels and packaging of Tobacco Products - 2011
- Tobacco tax raise
- Smoke free public places
- Comprehensive ban on TAPS in any form","Answer/report not provided"
"103","Netherlands","Art. 8 (absolute smoking ban reversing exemption) implementation of the Tobacco Products Directive which brings our national laws more in line with the WHO FCTC.","The priorities for implementing the WHO FCTC of our current government are youth and youngsters. The focus of the policy is on empowering young people to make healthy choices.","1. Introducing reimbursement of nicotine replacement therapy
2. Keeping up compliance of smoking ban in bars and restaurants"
"104","New Zealand","Plain packaging (including revised pictorial warnings health messages etc.) a review of duty-free allowances upcoming (legislation has been passed) 10% tax increases on tobacco products (over and above the annual inflation adjustment addressing the high smoking prevalence among indigenous people (Innovation Fund) improved smoking cessation access and services etc.","Recent priorities which strengthen New Zealands compliance with the FCTC include increasing the price of tobacco through taxation promoting smoking cessation by various means removing tobacco products from display at retail outlets media and other information campaigns to inform of the harm caused by tobacco. The Government has adopted the objective of New Zealand becoming an essentially smokefree nation by 2025. Consideration is being given to policies that will assist the Government to meet this target.","Answer/report not provided"
"105","Niger","Answer/report not provided","ADOPTION DES TEXTES RELATIF AU CONDITIONNEMENT ETIQUETAGE DES PRODUITS DU TABAC
ADOPTION DES TEXTES RELATIFS AUX POINTS DE VENTES
FORMATION DES ACTEURS
MISE EN PLACE DU RESEAU DES JOURNALISTES DE LUTTE CONTRE LE TABAC
RENFORCEMENT DES CAPACITES DU POINT FOCAL
ACQUISITION DES MATERIEL ET EQUIPEMENT
FINANCEMENT DES ACTIVITES DES PLANS DACTION","Answer/report not provided"
