"","Party","2014","2012","2010"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","There are no international airports harbours or railway stations with duty free shops in San Marino","There are not international airports harbors or railway stations with duty-free shops in San Marino","There are not international airports harbors or railway stations with duty-free shops in San Marino"
"130","Sao Tome and Principe","Fees and surcharges on imports are applied to all importers whether domestic or foreign nationals","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","No airports in the Kingdom allowed to sell tobacco products duty-free.","No airports in the Kingdom allowed to sell tobacco products duty-free.","Answer/report not provided"
"132","Senegal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"133","Serbia","Answer/report not provided","Information provided by Fiscal System Department and Customs Administration of the Ministry of Finance April 2011.","Information provided by Fiscal System Department and Customs Administration of the Ministry of Finance April 2011."
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Recent developments concerning tobacco taxation resulted in the complete abandonment of any excise tax on tobacco products and reduced the overall total tax and tariff incidence on cigarette consumer prices. Sierra Leone is not compliant with the requirements of Article 6.2 (a) of the Convention in spite of the fact that increased tobacco taxation is one of the most effective demand side measures which can bring down tobacco consumption particularly among the poor and the youth.","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Although there were no tax increase for the past years efforts have been made to step up on enforcement and public education to reduce the demand for tobacco"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Tobacco excise products are exempted of paying excise duty if they are sold in tax-free shops and carried away in the personal luggage of travellers to a third territory or to a third country taking a flight or sea-crossing. 
 More detailed description of prohibiting or restricting imports by international travellers of tax- and duty-free tobacco products:
Travellers enter the EU from a non-EU country can import tobacco goods which have no commercial character in their personal luggage free of customs duties VAT and excise duties within the following limits: 200 cigarettes or 100 cigarillos or 50 cigars or 250 grams of tobacco or a proportional assortment of these different tobacco products.
Natural persons enter Slovenia from other EU countries can bring in Slovenia also tobacco goods which were already released for consumption in other Member State and which have no commercial character free of excise duties within the following limits: 800 cigarettes 400 cigarillos 200 cigars 1kilogram of tobacco.","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","SARS'' focus is to control the legal market ensuring correct declarations by manufacturers and traders and also to eradicate the illicit market. 
Initiatives by SARS
•	Tighter supervision of warehouses where officials closely monitor the packing and unpacking of cigarettes containers. 
•	 Performance of integrated audits on cigarette manufactures where a client is assessed across all tax types (VAT EXCISE PAYE IT etc.). 
•	Modernisation interventions aimed at reducing cross-border cigarette smuggling 
-	Focus on strengthening risk management and enhancing risk engine
-	Implemented cargo scanners to Increase the non-intrusive inspection capability
-	 deployed jet skis to patrol the Orange River bordering Namibia
-	Start-to-end electronic excise system allowing for electronic submission of excise accounts. 
•	Further training of Detector Dogs","The excise tax on cigarettes cigars pipes and other smoking products is adjusted annually to maintain the 52% tax incidence rate. There are no taxes on smokeless tobacco products.","The excise tax on cigarettes cigars pipes and other smoking products is adjusted annually to maintain the 52% tax incidence rate. There are no taxes on smokeless tobacco products."
"141","Spain","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","With regards to 3.2.1.3: 
An adult traveller can import 2 cartons of cigarettes 
( 1 carton contains 12 packages of cigarettes)","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Sale of tax- and duty-free products are only permitted to passengers travelling to a place outside EU. Such sales are only allowed from shops having attained a special permit. (Legislation: Lag (1999:445) om exportbutiker and lag (1999:446) om proviantering av fartyg och luftfartyg) at the following links:
Act 1999/445 on export outlets: http://62.95.69.15/cgi-bin/thw?%24%7BHTML%7D=sfst_lst&%24%7BOOHTML%7D=sfst_dok&%24%7BSNHTML%7D=sfst_err&%24%7BMAXPAGE%7D=26&%24%7BTRIPSHOW%7D=format%3DTHW&%24%7BBASE%7D=SFST&%24%7BFORD%7D=FIND&%24%7BFREETEXT%7D=&BET=1999%3A445&RUB=&ORG=&%24%7BSORT%7D=%C5R%2CLPNR+
Act 1999/446 on provisioning of ships and aircraft:
http://62.95.69.15/cgi-bin/thw?%24%7BHTML%7D=sfst_lst&%24%7BOOHTML%7D=sfst_dok&%24%7BSNHTML%7D=sfst_err&%24%7BMAXPAGE%7D=26&%24%7BTRIPSHOW%7D=format%3DTHW&%24%7BBASE%7D=SFST&%24%7BFORD%7D=FIND&%24%7BFREETEXT%7D=&BET=1999%3A446&RUB=&ORG=&%24%7BSORT%7D=%C5R%2CLPNR+ 
See also Annex 7 and 8 of this report.
According to EU legislation there are no tax- or duty-free sales when travelling within the EU.
When travellers enter into Sweden from places outside EU only a limited amount of tobacco products may be brought in tax- and duty-free. The limits are for each traveller 200 cigarettes or 100 cigarillos or 50 cigars or 250 gr smoking tobacco or a proportional mix of these products. Persons under 18 years of age may not import tobacco. If the traveller lives in Sweden as further conditions to importing tobacco are: the trip to Sweden should take place through a commercial airplane or the trip should have exceeded 20 hours or the goods must be taxed in Åland or Norway. If any of these conditions are not met only a smaller amount of tobacco may be brought in tax- and duty-free (40 cigarettes or 20 cigars or 20 cigarillos or 100 gr of other tobacco products)."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Excise tax on cigarettes has not been revised since 2010 despite of that the new Tax Law were introduced in 2013. The Ministry of Health and Social Protection sent an official letter to Ministry of Finance to increase the tax and use the funds for health preventive measures.","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","There was also an increase in excise tax in 2013 for imported products from $210 to $250 per 1000 cigarettes and from $200 to $238 for 1000 locally produced products.","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","It is to be noted that revenue generated in relation to 6.2 (a) do not contribute to any tobacco control related activities.","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","The Ministry of Health Inland Revenue and Tuvalu Tobacco Control Coalition (TTCC) has looked into this.","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Returning international travellers could legally bring up to 200 cigarettes.","Returning international travellers could legally bring up to 200 cigarettes."
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","El límite superior para el ingreso de productos de tabaco por los viajeros internacionales es de 40 cajillas de 20 cigarrillos cada uno (Total: 800 cigarrillos)."
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","The customs department should report how much the increase percentage of tobacco taxes each year.It is to be documented.","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
