"","Party","2014","2012","2010"
"57","Germany","GEDA 2010 and 2012
BZgA youth Survey 2011 2012 www.bzga.de 
ITC Survey by DKFZ 2007 2009 2012","Mikrozensus 2009
GEDA-Studie 2009
Sozio-ökonomisches Panel 2009
Epidemiologischer Suchtsurvey (ESA) 2009
Repräsentativbefragung Jugendliche junge Erwachsene und Alkohol 2010
Die Drogenaffinität Jugendlicher in der Bundesrepublik Deutschland 2011
Kinder- und Jugendgesundheitssurvey 2003-2006
HBSC-Studie 2006
ESPAD-Studie 2007
GEDA ESA and ESPAD are periodical surveys.","Answer/report not provided"
"58","Ghana","GYTS 2000 2006 2009
DHS 1993 1998 2003 2008","Demographic and health Surveys 2003 2008
Global Youth Tobacco Surveys 2000 2006 2009
Exposure to second hand smoke (Agbenyikey et al) 2010","Answer/report not provided"
"59","Greece","National Health Survey 2009
The Greek Tobacco Epidemic (study). Harvard School of Public Health 2011
GYTS 2005
GATS 2013
GYTS 2013","National Health Survey 2009
The Greek Tobacco Epidemic (study) Harvard School of Public Health 2011
GYTS 2005","Answer/report not provided"
"60","Grenada","GYTS (2000 2004 2009) GSPS (2009) GHPSS (2010)","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","Answer/report not provided","Desde el año 1988 el IHADAFA a estado llevando hasta la fecha 2011 diversos estudios de incidencia y prevalencia del consumo de tabaco en la problacion estudiantil de escuelas colegios y universidades el archivode todos estos estudios se encuentra en el departamento de investigacion.","Desde el año 1988 el IHADAFA a estado llevando hasta la fecha 2011 diversos estudios de incidencia y prevalencia del consumo de tabaco en la problacion estudiantil de escuelas colegios y universidades el archivode todos estos estudios se encuentra en el departamento de investigacion."
"64","Hungary","Answer/report not provided","OEFI plans to pursue a national representative survey in the first half of 2012 among the adult population on a sample of 1500 persons. The subject of this survey is to seek opinion on smoking habits and the restriction of smoking bans.","Answer/report not provided"
"65","Iceland","Long-term research conducted by the Icelandic heart association
Survey on Health and Wellbeing of Icelanders in the year 2007 and a follow-up in 2009. Survey on Health and Wellbeing of Icelanders was repeated 2012 by Directorate of Health. 2007 and 2009 surveys were conducted by the Public Health Institute of Iceland (On 1 May 2011 the Public Health Institute of Iceland was incorporated into the Directorate of Health in accordance with new legislation.","Long-term research conducted by the Icelandic heart association. 
Survey on Health and Wellbeing of Icelanders in the year 2007 and a follow-up in 2009. Both surveys were conducted by the Public Health Institute of Iceland (On 1 May 2011 the Public Health Institute of Iceland was incorporated into the Directorate of Health in accordance with new legislation).","Answer/report not provided"
"66","India","National Family Health Survey 2005-06 – next round is under way and its has question on tobacco control indicators taken from TAGS- TQS
Global Adult Tobacco Survey (2009-10) next round is due
Global Youth Tobacco Survey. 2009    next round is due","National Family Health Survey 2005-06
Global Adult Tobacco Survey (2009-10)
Global Youth Tobacco Survey 2009","Answer/report not provided"
"67","Iran (Islamic Republic of)","STEPS since 2005","STEPS since 2005","Answer/report not provided"
"68","Iraq","Answer/report not provided","GYTS 2006","Answer/report not provided"
"69","Ireland","Slán 07 - http://www.dohc.ie/publications/slan07_report.html
Health Behaviour in School Aged Children (HBSC) 2010 - http://www.dohc.ie/publications/hbsc_report.html
European School Project in Alcohol and Drugs (ESPAD) –http://www.drugsandalcohol.ie/17644/
Tobacco Free Ireland (TFI)- http://www.dohc.ie/publications/TobaccoFreeIreland.html
Health Inequalities – Institute of Public Health-http://www.publichealth.ie/document/iph-report/tobacco-free-future-all-island-report-tobacco-inequalities-and-childhood-2013
National Office of Tobacco Control – quarterly reports - http://www.hse.ie/eng/about/Who/TobaccoControl/Research
Effects of the Irish smoking ban on respiratory health of bar workers and air quality in Dublin pubs.-Goodman P1 Agnew M McCaffrey M Paul G Clancy L.-http://www.ncbi.nlm.nih.gov/pubmed","n/a","Answer/report not provided"
"70","Israel","Answer/report not provided","We had several different surveys in the last 10 years the KAP (Knowledge Attitude and Practice) surveys - in 2002 2004 2006 2008 and 2011 a Central Bureau of Statistics surveys - Health survey in 2003 and 2009 and social survey in 2010 EUROHIS survey ain 2003 and INHIS surveys in 2007 and 2010.","Answer/report not provided"
"71","Italy","lang=1&anno=2014&tipo=18 
The Ministry of Health produce every years a report on the monitoring activity of Health and Safety Unit of the Italian Police who carried out around 4 000 random controls throughout Italy in many different types of venues where the smoking ban is in effect (metro and train stations hospitals doctors'' offices museums and libraries airports post offices betting parlours discos malls arcades restaurants pubs and pizzerias","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Jamaica Health and Lifestyle Survey 2000 and 2007/8; Global Youth Tobacco Survey 2001 2006 2010","Answer/report not provided","Answer/report not provided"
"73","Japan","The National Health and Nutrition Survey in Japan 2010 
see (http://www.mhlw.go.jp/stf/houdou/2r98520000020qbb-att/2r98520000021c0o.pdf) 
National Health and Nutrition in Japan 2009 
see (http://www.mhlw.go.jp/bunya/kenkou/eiyou/dl/h21-houkoku-01.pdf) 
National Health and Nutrition in Japan 2008 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou/dl/h20-houkoku-kekka.pdf) 
National Health and Nutrition in Japan 2007 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou09/dl/01-kekka.pdf) 
National Health and Nutrition in Japan 2006 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou08/dl/01-kekka.pdf) 
National Health and Nutrition in Japan 2005 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou07/dl/01-kekka.pdf) 
National Health and Nutrition in Japan 2004 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou06/pdf/01-kekka.pdf) 
National Health and Nutrition in Japan 2003 
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou-chosa2-01/pdf/02.pdf)","The National Health and Nutrition Survey in Japan 2010 
see (http://www.mhlw.go.jp/stf/houdou/2r98520000020qbb-att/2r98520000021c0o.pdf)

National Health and Nutrition in Japan 2009
see (http://www.mhlw.go.jp/bunya/kenkou/eiyou/dl/h21-houkoku-01.pdf)

National Health and Nutrition in Japan 2008
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou/dl/h20-houkoku-kekka.pdf)

National Health and Nutrition in Japan 2007
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou09/dl/01-kekka.pdf)

National Health and Nutrition in Japan 2006
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou08/dl/01-kekka.pdf)

National Health and Nutrition in Japan 2005
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou07/dl/01-kekka.pdf)

National Health and Nutrition in Japan 2004
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou06/pdf/01-kekka.pdf)

National Health and Nutrition in Japan 2003
See (http://www.mhlw.go.jp/bunya/kenkou/eiyou-chosa2-01/pdf/02.pdf)

National Survey on Smoking and Health in Japan 1999
See (http://www.mhlw.go.jp/houdou/0103/h0328-1.html)","Answer/report not provided"
"74","Jordan","Smoking in Jordan 2010 / Department of Statistics","1. GYTS 2006 and 2009 (young people aged 13-15).
2. STEPS survey Jordan 2007 (adults aged 18+)
3. Population and Family Health Survey 2007 (women aged 15-49)
4. Physicians Tobacco survey Jordan / 2004 (25 y. and above).
5. GHPSS (Nurses) / JORDAN 2007 (18 - 22 year olds) 
6. Study of smoking among university students April 2005 Yarmouk University students (18-22 years) north of Jordan.","Answer/report not provided"
"75","Kazakhstan","In 2012 NCPHLD study on determinants of consumption of tobacco products including smokeless tobacco products.","In 2012 NTSPFZOZH planned research on the determinants of consumption of tobacco products including non-smoking tobacco products","Answer/report not provided"
"76","Kenya","Ongoing Kenya Demographic Health Survey GATS 2014 GYTS 2013","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Global School-Based Student Health Survey (GSHS) 2011 
NCD STEPS Survey 2004-2006","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Ministry of Health is conducting a study on tobacco use among adults","Answer/report not provided"
"79","Kyrgyzstan","National Tobacco Use Survey among adult. 2005; National Tobacco Use Survey among Health Professionals. 2007; Medico- demographical survey of the Kyrgyz Republic. 2012; STEPS. 2013; GYTS. 2004. 2008. 2014","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Among adults:
2003; World Health Survey in Lao PDR
Among the youth:
GYTSs: 5 surveys completed so far:
- National 2003
- Vientiane Capital 2007
- Vientiane Province 2007
- Savannakhet 2007
- Luang Brabhang 2007","Answer/report not provided"
"81","Latvia","- Health Behaviour Among Latvian Adult Population: 1998;2000;2002;2004;2006;2008;2010;2012
- Health Behaviour in School-aged Children (HBSC): 1990/1991; 1993/1994; 1997/1998; 2001/2002; 2005/2006; 2009/2010;
 
- Global Youth Tobacco Survey (GYTS): 2002; 2007; 2011; 

- European School Survey Project on Alcohol and Other Drugs (ESPAD): 2002; 2007; 2011; 

-Addiction inducing substance use among general population:
2008;2011; 

-Drug use in entertainment establishments: 2008;

-Risk and protective factor influence on addiction inducing substance use: 2006; 2008; 2010; 2012.","GYTS (Global Youth Tobacco Survey): 2002; 2007
FINBALT Health Monitoring survey: 1998; 2000; 2002; 2004; 2006; 2008; 2010
ESPAD (The European School Survey Project on Alcohol and Other Drugs): 1995; 1999; 2003; 2007; 2011
Health Behavior in School aged children (HBSC): 1991; 1994; 1998; 2002; 2006; 2009","Answer/report not provided"
"82","Lebanon","Air monitoring survey at 10 governmental locations. 2010 and 2013
Air monitoring survey at 20 restaurants. 2010
Air monitoring survey at 40 public locations. 2013
Survey of Tourists on Tobacco Control. 2010
National Opinion Survey (telephone-based). 2009. 2011 and 2013","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Lesotho WHO STEPwise approach to chronic disease risk factor survey. 2012","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","WHO STEPS 2009 and GYTS 2010","GYTS 2003 GYTS 2007 GYTS 2010
GSPS 2003 GSPS 2010
GHPSS 2006
STEPS 2009","Answer/report not provided"
"85","Lithuania","The latest prevalence Survey the Survey called „Health Behaviour among Lithuanian adult Population 2012“ is done every 2 years by Lithuanian University of Health Sciences","The latest prevalence Survey the Survey called Health Behaviour among Lithuanian adult Population 2010 is done every 2 years by Lithuanian University of Health Sciences","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Annuellement: Enquêtes annuelles sur la prévalence tabagique et enquêtes dopinion
En 2014: Etude HBSC (Health Behaviour in School Aged Children)","Answer/report not provided"
"87","Madagascar","Answer/report not provided","2004; WHO STEPS
2008; GYTS","Answer/report not provided"
"88","Malaysia","1996 2nd Health and Morbidity Survey;
2003 World Health Survey; 
2005 NCD Risk Factors in Malaysia (STEPS); 
2006 The 3rd National Health and Morbidity Survey; 
GATS 2010; 
GYTS 2009","1986 - First National Health and Morbidity Survey 
1996 - Second National Health and Morbidity Survey 
2003 - World Health Survey 
2003 - Global Youth Tobacco Survey (GYTS) 
2005 - NCD Risk factors in Malaysia (STEPS) 
2006 - Third National Health and Morbidity Survey 
2009 - Global Youth Tobacco Survey (GYTS) 
2011 - Fourth National Health and Morbidity Survey 
2011 - GATS Malaysia.","Answer/report not provided"
"89","Maldives","NCD Risk Factor Surveillance 2011","Answer/report not provided","Answer/report not provided"
"90","Mali","Enquête STEPS 2008-2009 Enquête STEPS 2013
Enquête GYTS 2001 et 2008
Enquête de pauvreté 2010","Les enquêtes les plus importantes dans les dernières années sont:
2007 - enquête STEPS de LOMS
2008 - GYTS
Enquêt pauvreté et tabc dans le District de bamako et Région de de Koulikoro 2011","Answer/report not provided"
"91","Malta","European Health Interview Survey 2008
HBSC Survey 2010
ESPAD Survey 2011
Mortality Registry (Annual reports produced)","2008 (European Health Interview Survey)
2007 ESPAD (European School Survey Project on Alcohol and Other Drugs)","Answer/report not provided"
"92","Marshall Islands","RMI included questions on tobacco use in the 2011 Census on Population and Housing 2011. The data were provided by a population of 12 520 who were asked six questions in relation to current and previous use of tobacco whether smoked or chewed and of betel nut use. The data showed that 24.71% of respondents (44.1% male and 5.0% female) smoked or had ever smoked cigarettes or other smoked tobacco products; 7.44% (12.2% male and 2.6% female) chewed or had ever chewed tobacco including Copenhagen and other snuff; and 7.84% (14.4% male and 1.37 female) chewed or had ever chewed betel nut including betel nut with tobacco.
The Behavioural Health Epidemiological Profile 2012 was as endorsed by the Government in April 2013. has been published. These data show that the adult smoking rate in 2012 was 26% for males and 2.7% for females. Further information on the location time of day and type of tobacco used is also available from this source.
RMI also conducted the GYTS in 2009 and the WHO STEPs Survey in 2002.
The 2009 GYTS indicated that 17% of boys and 10.6% of girls aged 13–15 years were current smokers while 22.6% of boys and 15.8% of girls used other tobacco products. 9.3% of young people aged 13–15 years were susceptible to initiating smoking.
Data from the Youth Risk Behaviour Survey (YRBS) conducted in 2003 2007 2009 and 2011 showed higher use with one third of high school students having smoked on one or more days in the previous month. Trend data showed a peak in 2003 and a plateau at 30% since 2007. Daily use has trended down since 2003 with 16.4% of students indicating daily use. Lifetime use has also trended down from 70% in 2003 to 63% in 2011.
RMI implements the Synar policy that tracks retailer violations of the ban on sales to minors. From a high of 99.1% in 1999 this has now dropped to 18.7% of retailers violating the law in 2013.
There is a wealth of data available in RMI although the comparability and reliability of the data are difficult to determine. For example the 2011 census data show male smoking at close to 60% which is almost three times higher than the data from the Behavioural Risk data.","Yes we have implemented the following tobacco surveys: NCD STEPS Survey in 2002; GYTS in 2009; the RMUI Individual Survey in 2010; and the Youth Risk Survey in 2009.","Answer/report not provided"
"93","Mauritania","GYTS (2001 2006 2009) STEPS 2008","GYTS 2001 et 2006
Enquete STEPS 2006","Answer/report not provided"
"94","Mauritius","The National Non-Communicable Diseases (NCD) Survey 2009
 
The Global School-based Student Health Survey (WHO) 2011 

International Tobacco Control (ITC) Survey 2009 

International Tobacco Control (ITC) Survey 2010 

International Tobacco Control (ITC) Survey 2011","The National Non-Communicable Diseases (NCD) Survey 2009
The Global School-based Student Health Survey (WHO) 2011
International Tobacco Control (ITC) Survey 2009
International Tobacco Control (ITC) Survey 2010
 International Tobacco Control (ITC) Survey 2011","Answer/report not provided"
"95","Mexico","Encuesta Nacional de Adicciones. 2011. Observatorio Mexicano de Tabaco. Alcohol y Otras Drogas. Encuesta Global de Tabaquismo en Adultos. 2009. Encuestade Consumo de Drogas en Estudiantes de la Cd. De México. 2012. Encuesta de tabaco y juventud.","Encuestas Nacional de Salud (ENSA) 2000
Encuesta Nacional de Salud y Nutrición (ENSANUT) 2006
Encuesta Nacional de Ingreso-Gasto del Instituto Nacional de Estadística Geografía e Informática (INEGI)
Encuesta de Tabaquismo en Jóvenes (GYTS por sus siglas en inglés)2003 2004 2006 y 2008; 
Encuesta Nacional de Adicciones (ENA) 1998 2002 y 2008; 
Encuesta Global de Tabaquismo en Adultos (GATS por sus siglas en inglés) 2009
Encuesta Mundial de Personal de la Escuela (GSPS por sus siglas en inglés) en 2003 y 
Encuesta Mundial en Estudiantes de Profesiones de la Salud (GHPSS por sus siglas en inglés) del 2006.","Answer/report not provided"
"96","Micronesia (Federated States of)","2007 GYTS 2002 Adult Tobacco Survey 2004 STEPS-Pohnpei State only 2010 STEPS – Chuuk State only.","2007 GYTS 2002 Adult Tobacco Survey 2004 STEPS","Answer/report not provided"
"97","Mongolia","WHO MOH STEPS survey on Risk factors of Non communicable diseases 2013
Global tobacco surveillance system-Mongolia 2007 Youth tobacco survey school personnel survey & health professional student survey.","Answer/report not provided","Answer/report not provided"
"98","Montenegro","GYTS ESPAD LSMS Survey on use of tobacco products among health care students","See under 3.4.3.8.","Answer/report not provided"
"99","Myanmar","1. Global Youth Tobacco Survey and Global School Personnel Survey (2001 2007 2011)
2. Global Health Profession Student Survey (2006 2009)
3. WHO NCD STEPS Survey (2003 2009","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","scientific technical socioeconomic commercial and legal information?"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Nepal Demographic Health Survey 2006 2011
NCD Risk Factors STEPS Survey Nepal 2003 2005 2007 2012/13
Global Youth Tobacco Survey (GYTS) 2007 2011
Global School Personnel Survey (GSPS) 2007 2011
Global Health Professional Student''s Survey (GHPSS) 2006 2011
Public Opinion Poll Survey on Tobacco Control Legislation and Tobacco Consumption – 2010 and 2011 
Desk review of tobacco products focusing on smokeless forms – 2011 
Formative Research on IEC/BCC in Health – 2006 and 2011","Public Opinion Poll Survey on Tobacco Control Legislation and Tobacco Consumption 2010
Desk review of tobacco products specially focusing on smokeless tobacco products 2011
Nepal Demographic and Health Survey 2011 final report is awaited in which we can get prevalence data
Global Youth Tobacco Survey (GYTS) 2011 report awaited.
Global School Personnel Survey (GSPS) 2011 report awaited.
Global Health Professional Students (GHPSS) 2011 report awaited.","Answer/report not provided"
"103","Netherlands","The Roken Jeugd Monitor (youth) Peilstationsonderzoek (students) HBSC (students) COR (adults) CBS monitor (adults) local municipal health monitors.","Since 1976 this surveys are done every year by STIVORO. Lately more focus is provided to collecting specific data for youth.","Answer/report not provided"
"104","New Zealand","New Zealand Tobacco Use Surveys 2006-09; New Zealand Health Surveys 1996/97 2002/03 2006/07 2011/12 and 2012/13; NZ Census – has included two questions on smoking in 1981 1996 2006 2013; ASH year 10 (14 and 15 year olds) 1992 1997 and continuous 1999-present; other youth smoking surveys including Youth Insights Survey (Health Promotion Agency).","New Zealand Tobacco Use Surveys 2006 - 2009. NZ Health Surveys NZ Continuous Monitor NZ Census Year 10 and other surveys of young people.","Answer/report not provided"
"105","Niger","Answer/report not provided","Prévalence dans la population adulte:
2007; Mesure des facteurs de risque des maladies non transmissibles au Niger (Approche Stepwise de lOMS); http://www.who.int/chp/steps/niger/en/index.html
Prévalence chez les jeunes:
2006; GYTS","Answer/report not provided"
"106","Nigeria","GYTS 2008 GATS 2012","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Statistics Norway:- Tobacco use. Yearly surveys from 1973 until 2013- Survey on living conditions every three years 1998-2012","Statistics Norway - Tobacco use. Yearly surveys from 1973 until 2011.","Answer/report not provided"
"109","Oman","GYTS - 2003 2007 2010 
World Health Survey - 2008","GYTS 2003 2007 2010","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","The WHO STEPwise approach to noncommunicable disease risk factor 
surveillance (STEPS): 2011; CDC Behavior Risk Factor Surveillance System (BRFSS): 2010 2012; CDC Palau Youth Tobacco Survey (PYTS): 2001 2005 2009 2013; CDC Youth Risk Behavior Survey (YRBS): 2005 2007 2009 2011; and Palau School Health Survey: 2013","Although we have not conducted our own surveys in regards to the above topics we have obtained information from the Internet journals reports and other sources and incorporated them into our media programs.
- Palau has conducted Global Youth Tobacco Surveys in 2000 2005.
- 2008 Household Income & Expenditure Survey. 
- Filipino Community Tobacco Survey 2004.
 Palau is currently analysing the data collected in the national STEPs survey.","Answer/report not provided"
"112","Panama","Encuesta Mundial de Tabaco en Jóvenes: 2002. 2008 y 2012
Encuesta Mundial de Tabaco en Personal Escolar: 2008
Encuesta Mundial de Tabaco en Estudiantes de Profesiones de la Salud: 2008
Encuesta de Niveles de Vida: 1997. 2003 y 2008. A partir de las que se determinan datos de gasto en consumo de tabaco.
Encuesta Nacional de Salud y Calidad de Vida. 2007
Encuesta de Prevalencia de Factores de Riesgo de las Enfermedades Cónicas. 2010
Encuesta Mundial de Tabaco en Adultos. 2013
Estudio de Vigilancia de Exposición al Humo de Tabaco en América Latina. Ciudad de Panamá. 2003.
Exposición al Humo de Tabaco en Mujeres y Menores entre Tres Meses y Diez Años. Ciudad de Panamá. 2005
Estudio Global del Monitoreo de Aire: Comparación de los niveles de contaminación del aire en los espacios interiores de trabajo en varios países. 2008.
Beneficio de las Advertencias Sanitarias y sus Pictogramas sobre el Consumo de Tabaco. Ciudades de Panamá y Colón. 2009
Estudio sobre Empaquetado de Cigarrillos para América Latina y el Caribe. 2012
Impacto de la Prohibición de Fumar en Espacios Cerrados sobre los Ingresos Hospitalarios por Infarto Agudo de Miocardio. Panamá. Año: 2012
Estudio Comparativo: Exposición al humo de segunda mano. en establecimientos de hospitalidad al aire libre: Evidencia de Panamá y Uruguay. 2013
La demanda de cigarrillos en Panamá. 2010.
Análisis de la demanda de tabaco en Panamá y el control del efecto asequibilidad con medidas fiscales y control del contrabando Implicaciones para Política Fiscal. 2000-2011.
The Association of Tobacco Control Policies and the Risk of Acute Myocardial Infarction Using Hospital Admissions Data. 2011","Answer/report not provided","Answer/report not provided"
"113","Papua New Guinea","There are few surveys conducted by students on tobacco together with other substances. But it is unfortunate that these information are not available.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","2003 WHS
2003 GYTS
2003 GSPS
2008 GSPS
2008 GHPS
2011 STEPS
2008 GYTS","2003 WHS
2003 GYTS 
2003 GSPS
2008 GSPS
2008 GHPS
2011 STEPS
2008 GYTS","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Refer to National Epidemiology Center (Department of Health)","GATS 2009","Answer/report not provided"
"117","Poland","Country nation-wide representative surveys conducted among adults - 1974 1980 1982 1985-1988 1990-2013 also GATS Poland 2009-2010 also questions on smoking in national health surveys based on big samples (20 000 to 40 000) households conducted in 1996 2004 2009 survey “Social Diagnosis” conducted in 2000-2013 and in census study from 2011.
School children: HBSC Poland 1990 1994 1998 2002 2006 2010; GYTS 1999 2003 2009
Surveys among pregnant women: 1990 (in three regions) 2009 and 2010 (national)
Country nation-wide representative surveys among physicians: 1982 1985 1995 2000 2007
National surveys among students of medical universities: 1987 1995 2000 and among all university students: 2000
National survey among teachers: 1999","Country nation-wide representative surveys conducted among adults in 1974 1980 1982 1985-1988 1990-2011 also GATS Poland 2009-2010 also questions on smoking in national health surveys based on big samples (20 000 to 40 000) households conducted in 1996 2004 2009 and in census study from 2011.
Schoolchildren: HBSC Poland 1990 1994 1998 2002 2006 2010; GYTS 1999 2003 2009.
Surveys among pregnant women: 1990 (in three regions) 2009 and 2010 (national).
Country nation-wide representative surveys among physicians: 1982 1985 1995 2000 2007.
National surveys among students of medical universities: 1987 1995 2000 and among all university students: 2000.
National survey among teachers: 1999.","Answer/report not provided"
"118","Portugal","National Health Survey 2005/2006
Health Behaviour of School-aged Children Study of WHO 2011
ESPAD European School Survey Project on Achool and other drugs (2011).
Estudo sobre o Consumo de Álcool Tabaco e Drogas-2011. Grupos etários dos 13 ao 18 anos. ECATD/ESPAD-Portugal/2011.
Fernanda Feijão Elsa Lavado e Vasco Calado . IDT/NEI 
http://www.idt.pt/PT/Investigacao/Paginas/EstudosConcluidos.aspx","2005-2006 National Health Survey.
Health Behaviour of School-aged Children Study of WHO (HBSC) 2011","Answer/report not provided"
"119","Qatar","Answer/report not provided","Among the adult population:
2000; Cigarette Smoking Habits among Qatari Population (data collection November 1999-January 2000); available at: http://www.who.int/entity/fctc/reporting/Qatar_Annex1_SmokingHabits_2003.pdf
2006; World Health Survey
Among the young people:
2004 and 2007; GYTS","Answer/report not provided"
"120","Republic of Korea","Appendix 1. Korea Health Statistics 2012 (published by Ministry of Health and Welfare in 2013)
Appendix 2. Youth Health Behavior Online Survey 2013 (published by Ministry of Health and Welfare in 2013","Please refer to appendix 1 2 3","Answer/report not provided"
"121","Republic of Moldova","GYTS 2003 Republic of Moldova
 Demographic and health Survey Republic of Moldova 2005
 GYTS 2008 Republic of Moldova
 MIX-4 study in Republic of Moldova 2012 
 GYTS 2013 Republic of Moldova","- GYTS in 2003 and 2008
- the National Baseline Evaluation of Knowledge Attitudes and Practices of Young People in relation to their Health and Development is a study implemented in 2004 by the Association Health for Youth with financial support from UNICEF Moldova the Canadian Agency for Development and the Canadian Public Health Association. 
- GHPSS in 2008
- Demographic and Health Survey (adults) implemented in 2005 by the National Centre of Public Health","Answer/report not provided"
"122","Romania","GATS 2011; Study about the Knowledge Attitudes Practices about tobacco use: 2007 2008 2009 2011 ; GYTS 2009 2013","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","By resolution of the Government of the Russian Federation from 23.12.2013 # 1214 ''on approval of the regulations on the monitoring and evaluation of the effectiveness of the implementation of measures aimed at prevention of exposure to environmental tobacco smoke and reducing tobacco consumption'' establishes the procedure for the conduct of monitoring and evaluation of the effectiveness of the implementation of measures aimed at prevention of exposure to environmental tobacco smoke and reducing tobacco use.
Monitoring and evaluation of the effectiveness of the implementation of measures aimed at prevention of exposure to ambient tobacco smoke and tobacco use (monitoring and evaluation) are a system of surveillance data collection processing analysis and evaluation of information required to establish causal links between tobacco use health demographic and socio-economic consequences of its consumption and activities implemented in order to reduce the prevalence of tobacco consumption among the population.
Monitoring and evaluation include:
a) research aimed at studying the causes and consequences of tobacco consumption action to promote the sale and use of tobacco;
b) conducting sanitary-epidemiological studies of tobacco use; the establishment of indicators of the health of citizens) and the dynamics of reducing tobacco consumption to implement measures to counter tobacco use. Now comes the methodology for monitoring","Statistics Service collects information on the structure of production imports exports retail sales of tobacco products","Answer/report not provided"
"124","Rwanda","Answer/report not provided","GYTS 2008
Rwanda Demographic Health Survey 2010 (RDHS2010)","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Global Youth Tobacco Survey 2011","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","GYTS in the years 2001 2007 2011","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","GYTS 2010","Answer/report not provided"
"130","Sao Tome and Principe","We do not have National Epidemiological Surveillance System a targeted only to the problem of tobacco. We have a comprehensive system covering all health problems.","WHO STEPS 2009","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","L’enquête GYTS a été réalisée au Sénégal entre février et avril 2013","2003; World Health Survey
2002; GYTS","Answer/report not provided"
