"","Party","2014","2012","2010"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","In the selected areas where problems with the environment and agriculture have been determined or there is such a possibility Environmentally Based Agricultural Land Protection Project has been performed countrywide.","Agricultural pesticides are sold on prescription. Dealers of agricultural pesticides require prescription from agricultural engineers.","Agricultural pesticides are sold on prescription. Dealers of agricultural pesticides require prescription from agricultural engineers."
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","We have no tobacco tree in Tuvalu therefore this section is not applicable","Answer/report not provided"
"159","Uganda","Answer/report not provided","No progress has been made in this area.","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Nothing","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","No tobacco cultivation and manufucturing in the country.","No cultivation and manufacturing of Tobacco product in Vanautu.","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","No significant progress made.","No significant progress made."
"169","Yemen","Answer/report not provided","Answer/report not provided","Answer/report not provided"
